SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 443 | {'loss_reg': '15.6197', 'loss': '15.6197'}
Train | Epoch: 1 | Step: 10 / 443 | {'loss_reg': '8.0683', 'loss': '8.0683'}
Train | Epoch: 1 | Step: 20 / 443 | {'loss_reg': '11.2646', 'loss': '11.2646'}
Train | Epoch: 1 | Step: 30 / 443 | {'loss_reg': '10.7770', 'loss': '10.7770'}
Train | Epoch: 1 | Step: 40 / 443 | {'loss_reg': '7.9471', 'loss': '7.9471'}
Train | Epoch: 1 | Step: 50 / 443 | {'loss_reg': '9.7869', 'loss': '9.7869'}
Train | Epoch: 1 | Step: 60 / 443 | {'loss_reg': '11.4618', 'loss': '11.4618'}
Train | Epoch: 1 | Step: 70 / 443 | {'loss_reg': '5.3473', 'loss': '5.3473'}
Train | Epoch: 1 | Step: 80 / 443 | {'loss_reg': '5.3149', 'loss': '5.3149'}
Train | Epoch: 1 | Step: 90 / 443 | {'loss_reg': '9.2074', 'loss': '9.2074'}
Train | Epoch: 1 | Step: 100 / 443 | {'loss_reg': '3.7604', 'loss': '3.7604'}
Train | Epoch: 1 | Step: 110 / 443 | {'loss_reg': '7.8154', 'loss': '7.8154'}
Train | Epoch: 1 | Step: 120 / 443 | {'loss_reg': '3.0748', 'loss': '3.0748'}
Train | Epoch: 1 | Step: 130 / 443 | {'loss_reg': '6.4016', 'loss': '6.4016'}
Train | Epoch: 1 | Step: 140 / 443 | {'loss_reg': '4.3603', 'loss': '4.3603'}
Train | Epoch: 1 | Step: 150 / 443 | {'loss_reg': '7.7725', 'loss': '7.7725'}
Train | Epoch: 1 | Step: 160 / 443 | {'loss_reg': '9.6053', 'loss': '9.6053'}
Train | Epoch: 1 | Step: 170 / 443 | {'loss_reg': '5.9796', 'loss': '5.9796'}
Train | Epoch: 1 | Step: 180 / 443 | {'loss_reg': '8.2270', 'loss': '8.2270'}
Train | Epoch: 1 | Step: 190 / 443 | {'loss_reg': '7.0715', 'loss': '7.0715'}
Train | Epoch: 1 | Step: 200 / 443 | {'loss_reg': '5.9039', 'loss': '5.9039'}
Train | Epoch: 1 | Step: 210 / 443 | {'loss_reg': '4.2029', 'loss': '4.2029'}
Train | Epoch: 1 | Step: 220 / 443 | {'loss_reg': '6.4696', 'loss': '6.4696'}
Train | Epoch: 1 | Step: 230 / 443 | {'loss_reg': '5.1154', 'loss': '5.1154'}
Train | Epoch: 1 | Step: 240 / 443 | {'loss_reg': '2.3633', 'loss': '2.3633'}
Train | Epoch: 1 | Step: 250 / 443 | {'loss_reg': '2.4113', 'loss': '2.4113'}
Train | Epoch: 1 | Step: 260 / 443 | {'loss_reg': '6.1455', 'loss': '6.1455'}
Train | Epoch: 1 | Step: 270 / 443 | {'loss_reg': '4.2339', 'loss': '4.2339'}
Train | Epoch: 1 | Step: 280 / 443 | {'loss_reg': '4.8955', 'loss': '4.8955'}
Train | Epoch: 1 | Step: 290 / 443 | {'loss_reg': '3.9024', 'loss': '3.9024'}
Train | Epoch: 1 | Step: 300 / 443 | {'loss_reg': '5.6356', 'loss': '5.6356'}
Train | Epoch: 1 | Step: 310 / 443 | {'loss_reg': '2.2848', 'loss': '2.2848'}
Train | Epoch: 1 | Step: 320 / 443 | {'loss_reg': '4.4283', 'loss': '4.4283'}
Train | Epoch: 1 | Step: 330 / 443 | {'loss_reg': '4.5345', 'loss': '4.5345'}
Train | Epoch: 1 | Step: 340 / 443 | {'loss_reg': '1.1782', 'loss': '1.1782'}
Train | Epoch: 1 | Step: 350 / 443 | {'loss_reg': '0.9370', 'loss': '0.9370'}
Train | Epoch: 1 | Step: 360 / 443 | {'loss_reg': '9.0535', 'loss': '9.0535'}
Train | Epoch: 1 | Step: 370 / 443 | {'loss_reg': '1.6319', 'loss': '1.6319'}
