SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 442 | {'loss_reg': '19.1289', 'loss': '19.1289'}
Train | Epoch: 1 | Step: 10 / 442 | {'loss_reg': '13.9356', 'loss': '13.9356'}
Train | Epoch: 1 | Step: 20 / 442 | {'loss_reg': '12.8836', 'loss': '12.8836'}
Train | Epoch: 1 | Step: 30 / 442 | {'loss_reg': '8.4576', 'loss': '8.4576'}
Train | Epoch: 1 | Step: 40 / 442 | {'loss_reg': '7.5215', 'loss': '7.5215'}
Train | Epoch: 1 | Step: 50 / 442 | {'loss_reg': '8.5330', 'loss': '8.5330'}
Train | Epoch: 1 | Step: 60 / 442 | {'loss_reg': '7.9120', 'loss': '7.9120'}
Train | Epoch: 1 | Step: 70 / 442 | {'loss_reg': '6.5850', 'loss': '6.5850'}
Train | Epoch: 1 | Step: 80 / 442 | {'loss_reg': '9.8450', 'loss': '9.8450'}
Train | Epoch: 1 | Step: 90 / 442 | {'loss_reg': '6.6530', 'loss': '6.6530'}
Train | Epoch: 1 | Step: 100 / 442 | {'loss_reg': '4.4763', 'loss': '4.4763'}
Train | Epoch: 1 | Step: 110 / 442 | {'loss_reg': '1.3980', 'loss': '1.3980'}
Train | Epoch: 1 | Step: 120 / 442 | {'loss_reg': '2.9936', 'loss': '2.9936'}
Train | Epoch: 1 | Step: 130 / 442 | {'loss_reg': '3.6189', 'loss': '3.6189'}
Train | Epoch: 1 | Step: 140 / 442 | {'loss_reg': '3.1138', 'loss': '3.1138'}
Train | Epoch: 1 | Step: 150 / 442 | {'loss_reg': '2.1068', 'loss': '2.1068'}
Train | Epoch: 1 | Step: 160 / 442 | {'loss_reg': '1.7606', 'loss': '1.7606'}
Train | Epoch: 1 | Step: 170 / 442 | {'loss_reg': '2.5444', 'loss': '2.5444'}
Train | Epoch: 1 | Step: 180 / 442 | {'loss_reg': '9.4576', 'loss': '9.4576'}
Train | Epoch: 1 | Step: 190 / 442 | {'loss_reg': '3.7958', 'loss': '3.7958'}
Train | Epoch: 1 | Step: 200 / 442 | {'loss_reg': '2.3640', 'loss': '2.3640'}
Train | Epoch: 1 | Step: 210 / 442 | {'loss_reg': '0.8539', 'loss': '0.8539'}
Train | Epoch: 1 | Step: 220 / 442 | {'loss_reg': '1.0251', 'loss': '1.0251'}
Train | Epoch: 1 | Step: 230 / 442 | {'loss_reg': '3.6733', 'loss': '3.6733'}
Train | Epoch: 1 | Step: 240 / 442 | {'loss_reg': '2.6228', 'loss': '2.6228'}
Train | Epoch: 1 | Step: 250 / 442 | {'loss_reg': '1.9303', 'loss': '1.9303'}
Train | Epoch: 1 | Step: 260 / 442 | {'loss_reg': '4.9982', 'loss': '4.9982'}
Train | Epoch: 1 | Step: 270 / 442 | {'loss_reg': '3.2357', 'loss': '3.2357'}
Train | Epoch: 1 | Step: 280 / 442 | {'loss_reg': '1.9599', 'loss': '1.9599'}
Train | Epoch: 1 | Step: 290 / 442 | {'loss_reg': '7.2753', 'loss': '7.2753'}
Train | Epoch: 1 | Step: 300 / 442 | {'loss_reg': '3.6063', 'loss': '3.6063'}
Train | Epoch: 1 | Step: 310 / 442 | {'loss_reg': '2.1770', 'loss': '2.1770'}
Train | Epoch: 1 | Step: 320 / 442 | {'loss_reg': '1.2262', 'loss': '1.2262'}
Train | Epoch: 1 | Step: 330 / 442 | {'loss_reg': '4.2660', 'loss': '4.2660'}
Train | Epoch: 1 | Step: 340 / 442 | {'loss_reg': '1.5059', 'loss': '1.5059'}
Train | Epoch: 1 | Step: 350 / 442 | {'loss_reg': '3.0137', 'loss': '3.0137'}
Train | Epoch: 1 | Step: 360 / 442 | {'loss_reg': '3.4460', 'loss': '3.4460'}
Train | Epoch: 1 | Step: 370 / 442 | {'loss_reg': '1.3299', 'loss': '1.3299'}
Train | Epoch: 1 | Step: 380 / 442 | {'loss_reg': '1.4701', 'loss': '1.4701'}
Train | Epoch: 1 | Step: 390 / 442 | {'loss_reg': '2.2419', 'loss': '2.2419'}
Train | Epoch: 1 | Step: 400 / 442 | {'loss_reg': '1.8321', 'loss': '1.8321'}
Train | Epoch: 1 | Step: 410 / 442 | {'loss_reg': '4.1635', 'loss': '4.1635'}
Train | Epoch: 1 | Step: 420 / 442 | {'loss_reg': '3.4028', 'loss': '3.4028'}
Train | Epoch: 1 | Step: 430 / 442 | {'loss_reg': '3.0576', 'loss': '3.0576'}
Train | Epoch: 1 | Step: 440 / 442 | {'loss_reg': '1.6703', 'loss': '1.6703'}
Val | Epoch: 1 | {'rmse': '15.248', 'pearson': '0.926', 'r2': '0.833', 'spearmanr': '0.892'}
Train | Epoch: 2 | Step: 0 / 442 | {'loss_reg': '0.7366', 'loss': '0.7366'}
Train | Epoch: 2 | Step: 10 / 442 | {'loss_reg': '2.6138', 'loss': '2.6138'}
Train | Epoch: 2 | Step: 20 / 442 | {'loss_reg': '2.2653', 'loss': '2.2653'}
Train | Epoch: 2 | Step: 30 / 442 | {'loss_reg': '0.7518', 'loss': '0.7518'}
Train | Epoch: 2 | Step: 40 / 442 | {'loss_reg': '3.3006', 'loss': '3.3006'}
Train | Epoch: 2 | Step: 50 / 442 | {'loss_reg': '0.6687', 'loss': '0.6687'}
Train | Epoch: 2 | Step: 60 / 442 | {'loss_reg': '3.4215', 'loss': '3.4215'}
Train | Epoch: 2 | Step: 70 / 442 | {'loss_reg': '0.3309', 'loss': '0.3309'}
Train | Epoch: 2 | Step: 80 / 442 | {'loss_reg': '0.8479', 'loss': '0.8479'}
Train | Epoch: 2 | Step: 90 / 442 | {'loss_reg': '6.3151', 'loss': '6.3151'}
Train | Epoch: 2 | Step: 100 / 442 | {'loss_reg': '2.8455', 'loss': '2.8455'}
Train | Epoch: 2 | Step: 110 / 442 | {'loss_reg': '2.7526', 'loss': '2.7526'}
Train | Epoch: 2 | Step: 120 / 442 | {'loss_reg': '6.3772', 'loss': '6.3772'}
Train | Epoch: 2 | Step: 130 / 442 | {'loss_reg': '3.5228', 'loss': '3.5228'}
Train | Epoch: 2 | Step: 140 / 442 | {'loss_reg': '2.7686', 'loss': '2.7686'}
Train | Epoch: 2 | Step: 150 / 442 | {'loss_reg': '2.4957', 'loss': '2.4957'}
Train | Epoch: 2 | Step: 160 / 442 | {'loss_reg': '2.1798', 'loss': '2.1798'}
Train | Epoch: 2 | Step: 170 / 442 | {'loss_reg': '2.1769', 'loss': '2.1769'}
Train | Epoch: 2 | Step: 180 / 442 | {'loss_reg': '1.3601', 'loss': '1.3601'}
Train | Epoch: 2 | Step: 190 / 442 | {'loss_reg': '6.7628', 'loss': '6.7628'}
Train | Epoch: 2 | Step: 200 / 442 | {'loss_reg': '1.4316', 'loss': '1.4316'}
Train | Epoch: 2 | Step: 210 / 442 | {'loss_reg': '8.1053', 'loss': '8.1053'}
Train | Epoch: 2 | Step: 220 / 442 | {'loss_reg': '1.9581', 'loss': '1.9581'}
Train | Epoch: 2 | Step: 230 / 442 | {'loss_reg': '1.6161', 'loss': '1.6161'}
Train | Epoch: 2 | Step: 240 / 442 | {'loss_reg': '0.6965', 'loss': '0.6965'}
Train | Epoch: 2 | Step: 250 / 442 | {'loss_reg': '2.8268', 'loss': '2.8268'}
Train | Epoch: 2 | Step: 260 / 442 | {'loss_reg': '1.2698', 'loss': '1.2698'}
Train | Epoch: 2 | Step: 270 / 442 | {'loss_reg': '8.7154', 'loss': '8.7154'}
Train | Epoch: 2 | Step: 280 / 442 | {'loss_reg': '1.9658', 'loss': '1.9658'}
Train | Epoch: 2 | Step: 290 / 442 | {'loss_reg': '6.5944', 'loss': '6.5944'}
Train | Epoch: 2 | Step: 300 / 442 | {'loss_reg': '1.4866', 'loss': '1.4866'}
Train | Epoch: 2 | Step: 310 / 442 | {'loss_reg': '1.7378', 'loss': '1.7378'}
Train | Epoch: 2 | Step: 320 / 442 | {'loss_reg': '1.3650', 'loss': '1.3650'}
Train | Epoch: 2 | Step: 330 / 442 | {'loss_reg': '2.1950', 'loss': '2.1950'}
Train | Epoch: 2 | Step: 340 / 442 | {'loss_reg': '1.8684', 'loss': '1.8684'}
Train | Epoch: 2 | Step: 350 / 442 | {'loss_reg': '2.6888', 'loss': '2.6888'}
Train | Epoch: 2 | Step: 360 / 442 | {'loss_reg': '1.9722', 'loss': '1.9722'}
Train | Epoch: 2 | Step: 370 / 442 | {'loss_reg': '1.6473', 'loss': '1.6473'}
Train | Epoch: 2 | Step: 380 / 442 | {'loss_reg': '2.0116', 'loss': '2.0116'}
Train | Epoch: 2 | Step: 390 / 442 | {'loss_reg': '7.5740', 'loss': '7.5740'}
Train | Epoch: 2 | Step: 400 / 442 | {'loss_reg': '2.9455', 'loss': '2.9455'}
Train | Epoch: 2 | Step: 410 / 442 | {'loss_reg': '2.3635', 'loss': '2.3635'}
Train | Epoch: 2 | Step: 420 / 442 | {'loss_reg': '2.6411', 'loss': '2.6411'}
Train | Epoch: 2 | Step: 430 / 442 | {'loss_reg': '1.4781', 'loss': '1.4781'}
Train | Epoch: 2 | Step: 440 / 442 | {'loss_reg': '2.0747', 'loss': '2.0747'}
Val | Epoch: 2 | {'rmse': '12.997', 'pearson': '0.953', 'r2': '0.878', 'spearmanr': '0.909'}
Train | Epoch: 3 | Step: 0 / 442 | {'loss_reg': '2.8079', 'loss': '2.8079'}
Train | Epoch: 3 | Step: 10 / 442 | {'loss_reg': '1.8677', 'loss': '1.8677'}
Train | Epoch: 3 | Step: 20 / 442 | {'loss_reg': '0.5581', 'loss': '0.5581'}
Train | Epoch: 3 | Step: 30 / 442 | {'loss_reg': '1.1695', 'loss': '1.1695'}
Train | Epoch: 3 | Step: 40 / 442 | {'loss_reg': '1.3347', 'loss': '1.3347'}
Train | Epoch: 3 | Step: 50 / 442 | {'loss_reg': '1.1638', 'loss': '1.1638'}
Train | Epoch: 3 | Step: 60 / 442 | {'loss_reg': '2.1608', 'loss': '2.1608'}
Train | Epoch: 3 | Step: 70 / 442 | {'loss_reg': '2.3410', 'loss': '2.3410'}
Train | Epoch: 3 | Step: 80 / 442 | {'loss_reg': '2.8667', 'loss': '2.8667'}
Train | Epoch: 3 | Step: 90 / 442 | {'loss_reg': '1.2079', 'loss': '1.2079'}
Train | Epoch: 3 | Step: 100 / 442 | {'loss_reg': '1.1842', 'loss': '1.1842'}
Train | Epoch: 3 | Step: 110 / 442 | {'loss_reg': '2.1950', 'loss': '2.1950'}
Train | Epoch: 3 | Step: 120 / 442 | {'loss_reg': '0.8482', 'loss': '0.8482'}
Train | Epoch: 3 | Step: 130 / 442 | {'loss_reg': '1.7684', 'loss': '1.7684'}
Train | Epoch: 3 | Step: 140 / 442 | {'loss_reg': '2.5463', 'loss': '2.5463'}
Train | Epoch: 3 | Step: 150 / 442 | {'loss_reg': '2.2929', 'loss': '2.2929'}
Train | Epoch: 3 | Step: 160 / 442 | {'loss_reg': '2.3025', 'loss': '2.3025'}
Train | Epoch: 3 | Step: 170 / 442 | {'loss_reg': '1.8723', 'loss': '1.8723'}
Train | Epoch: 3 | Step: 180 / 442 | {'loss_reg': '1.0422', 'loss': '1.0422'}
Train | Epoch: 3 | Step: 190 / 442 | {'loss_reg': '4.0041', 'loss': '4.0041'}
Train | Epoch: 3 | Step: 200 / 442 | {'loss_reg': '0.7556', 'loss': '0.7556'}
Train | Epoch: 3 | Step: 210 / 442 | {'loss_reg': '2.2174', 'loss': '2.2174'}
Train | Epoch: 3 | Step: 220 / 442 | {'loss_reg': '4.9711', 'loss': '4.9711'}
Train | Epoch: 3 | Step: 230 / 442 | {'loss_reg': '1.5840', 'loss': '1.5840'}
