SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 442 | {'loss_reg': '15.0944', 'loss': '15.0944'}
Train | Epoch: 1 | Step: 10 / 442 | {'loss_reg': '8.9551', 'loss': '8.9551'}
Train | Epoch: 1 | Step: 20 / 442 | {'loss_reg': '11.9164', 'loss': '11.9164'}
Train | Epoch: 1 | Step: 30 / 442 | {'loss_reg': '8.3734', 'loss': '8.3734'}
Train | Epoch: 1 | Step: 40 / 442 | {'loss_reg': '11.3615', 'loss': '11.3615'}
Train | Epoch: 1 | Step: 50 / 442 | {'loss_reg': '11.9931', 'loss': '11.9931'}
Train | Epoch: 1 | Step: 60 / 442 | {'loss_reg': '8.1401', 'loss': '8.1401'}
Train | Epoch: 1 | Step: 70 / 442 | {'loss_reg': '8.3385', 'loss': '8.3385'}
Train | Epoch: 1 | Step: 80 / 442 | {'loss_reg': '11.4555', 'loss': '11.4555'}
Train | Epoch: 1 | Step: 90 / 442 | {'loss_reg': '12.3206', 'loss': '12.3206'}
Train | Epoch: 1 | Step: 100 / 442 | {'loss_reg': '13.8804', 'loss': '13.8804'}
Train | Epoch: 1 | Step: 110 / 442 | {'loss_reg': '9.9036', 'loss': '9.9036'}
Train | Epoch: 1 | Step: 120 / 442 | {'loss_reg': '12.2966', 'loss': '12.2966'}
Train | Epoch: 1 | Step: 130 / 442 | {'loss_reg': '11.6064', 'loss': '11.6064'}
Train | Epoch: 1 | Step: 140 / 442 | {'loss_reg': '9.7310', 'loss': '9.7310'}
Train | Epoch: 1 | Step: 150 / 442 | {'loss_reg': '7.0576', 'loss': '7.0576'}
Train | Epoch: 1 | Step: 160 / 442 | {'loss_reg': '11.9377', 'loss': '11.9377'}
Train | Epoch: 1 | Step: 170 / 442 | {'loss_reg': '10.9133', 'loss': '10.9133'}
Train | Epoch: 1 | Step: 180 / 442 | {'loss_reg': '10.9804', 'loss': '10.9804'}
Train | Epoch: 1 | Step: 190 / 442 | {'loss_reg': '5.9375', 'loss': '5.9375'}
Train | Epoch: 1 | Step: 200 / 442 | {'loss_reg': '7.7599', 'loss': '7.7599'}
Train | Epoch: 1 | Step: 210 / 442 | {'loss_reg': '10.5547', 'loss': '10.5547'}
Train | Epoch: 1 | Step: 220 / 442 | {'loss_reg': '6.4807', 'loss': '6.4807'}
Train | Epoch: 1 | Step: 230 / 442 | {'loss_reg': '10.1297', 'loss': '10.1297'}
Train | Epoch: 1 | Step: 240 / 442 | {'loss_reg': '2.6742', 'loss': '2.6742'}
Train | Epoch: 1 | Step: 250 / 442 | {'loss_reg': '11.5197', 'loss': '11.5197'}
Train | Epoch: 1 | Step: 260 / 442 | {'loss_reg': '7.6506', 'loss': '7.6506'}
Train | Epoch: 1 | Step: 270 / 442 | {'loss_reg': '7.4011', 'loss': '7.4011'}
Train | Epoch: 1 | Step: 280 / 442 | {'loss_reg': '5.6878', 'loss': '5.6878'}
Train | Epoch: 1 | Step: 290 / 442 | {'loss_reg': '5.6562', 'loss': '5.6562'}
Train | Epoch: 1 | Step: 300 / 442 | {'loss_reg': '8.8003', 'loss': '8.8003'}
Train | Epoch: 1 | Step: 310 / 442 | {'loss_reg': '2.0160', 'loss': '2.0160'}
Train | Epoch: 1 | Step: 320 / 442 | {'loss_reg': '3.4065', 'loss': '3.4065'}
Train | Epoch: 1 | Step: 330 / 442 | {'loss_reg': '6.8195', 'loss': '6.8195'}
Train | Epoch: 1 | Step: 340 / 442 | {'loss_reg': '10.3294', 'loss': '10.3294'}
Train | Epoch: 1 | Step: 350 / 442 | {'loss_reg': '4.7328', 'loss': '4.7328'}
Train | Epoch: 1 | Step: 360 / 442 | {'loss_reg': '8.0952', 'loss': '8.0952'}
Train | Epoch: 1 | Step: 370 / 442 | {'loss_reg': '5.3956', 'loss': '5.3956'}
Train | Epoch: 1 | Step: 380 / 442 | {'loss_reg': '2.6243', 'loss': '2.6243'}
Train | Epoch: 1 | Step: 390 / 442 | {'loss_reg': '9.8278', 'loss': '9.8278'}
Train | Epoch: 1 | Step: 400 / 442 | {'loss_reg': '6.6701', 'loss': '6.6701'}
Train | Epoch: 1 | Step: 410 / 442 | {'loss_reg': '6.2728', 'loss': '6.2728'}
Train | Epoch: 1 | Step: 420 / 442 | {'loss_reg': '7.8594', 'loss': '7.8594'}
Train | Epoch: 1 | Step: 430 / 442 | {'loss_reg': '4.6571', 'loss': '4.6571'}
Train | Epoch: 1 | Step: 440 / 442 | {'loss_reg': '2.2597', 'loss': '2.2597'}
Val | Epoch: 1 | {'rmse': '24.080', 'pearson': '0.912', 'r2': '0.570', 'spearmanr': '0.897'}
Train | Epoch: 2 | Step: 0 / 442 | {'loss_reg': '5.3461', 'loss': '5.3461'}
Train | Epoch: 2 | Step: 10 / 442 | {'loss_reg': '4.0802', 'loss': '4.0802'}
Train | Epoch: 2 | Step: 20 / 442 | {'loss_reg': '5.9074', 'loss': '5.9074'}
Train | Epoch: 2 | Step: 30 / 442 | {'loss_reg': '7.6699', 'loss': '7.6699'}
Train | Epoch: 2 | Step: 40 / 442 | {'loss_reg': '6.4281', 'loss': '6.4281'}
Train | Epoch: 2 | Step: 50 / 442 | {'loss_reg': '4.5918', 'loss': '4.5918'}
Train | Epoch: 2 | Step: 60 / 442 | {'loss_reg': '6.7664', 'loss': '6.7664'}
Train | Epoch: 2 | Step: 70 / 442 | {'loss_reg': '3.4561', 'loss': '3.4561'}
Train | Epoch: 2 | Step: 80 / 442 | {'loss_reg': '7.8903', 'loss': '7.8903'}
Train | Epoch: 2 | Step: 90 / 442 | {'loss_reg': '7.7903', 'loss': '7.7903'}
Train | Epoch: 2 | Step: 100 / 442 | {'loss_reg': '3.9860', 'loss': '3.9860'}
Train | Epoch: 2 | Step: 110 / 442 | {'loss_reg': '6.0952', 'loss': '6.0952'}
Train | Epoch: 2 | Step: 120 / 442 | {'loss_reg': '4.9016', 'loss': '4.9016'}
Train | Epoch: 2 | Step: 130 / 442 | {'loss_reg': '2.8172', 'loss': '2.8172'}
Train | Epoch: 2 | Step: 140 / 442 | {'loss_reg': '4.0988', 'loss': '4.0988'}
