SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 442 | {'loss_reg': '17.5242', 'loss': '17.5242'}
Train | Epoch: 1 | Step: 10 / 442 | {'loss_reg': '10.3617', 'loss': '10.3617'}
Train | Epoch: 1 | Step: 20 / 442 | {'loss_reg': '8.1937', 'loss': '8.1937'}
Train | Epoch: 1 | Step: 30 / 442 | {'loss_reg': '11.1563', 'loss': '11.1563'}
Train | Epoch: 1 | Step: 40 / 442 | {'loss_reg': '8.8125', 'loss': '8.8125'}
Train | Epoch: 1 | Step: 50 / 442 | {'loss_reg': '4.2117', 'loss': '4.2117'}
Train | Epoch: 1 | Step: 60 / 442 | {'loss_reg': '8.4916', 'loss': '8.4916'}
Train | Epoch: 1 | Step: 70 / 442 | {'loss_reg': '7.7029', 'loss': '7.7029'}
Train | Epoch: 1 | Step: 80 / 442 | {'loss_reg': '11.0998', 'loss': '11.0998'}
Train | Epoch: 1 | Step: 90 / 442 | {'loss_reg': '7.8881', 'loss': '7.8881'}
Train | Epoch: 1 | Step: 100 / 442 | {'loss_reg': '7.2455', 'loss': '7.2455'}
Train | Epoch: 1 | Step: 110 / 442 | {'loss_reg': '3.7047', 'loss': '3.7047'}
Train | Epoch: 1 | Step: 120 / 442 | {'loss_reg': '1.9546', 'loss': '1.9546'}
Train | Epoch: 1 | Step: 130 / 442 | {'loss_reg': '5.7691', 'loss': '5.7691'}
Train | Epoch: 1 | Step: 140 / 442 | {'loss_reg': '1.8891', 'loss': '1.8891'}
Train | Epoch: 1 | Step: 150 / 442 | {'loss_reg': '7.0302', 'loss': '7.0302'}
Train | Epoch: 1 | Step: 160 / 442 | {'loss_reg': '4.2508', 'loss': '4.2508'}
Train | Epoch: 1 | Step: 170 / 442 | {'loss_reg': '4.6671', 'loss': '4.6671'}
Train | Epoch: 1 | Step: 180 / 442 | {'loss_reg': '5.7942', 'loss': '5.7942'}
Train | Epoch: 1 | Step: 190 / 442 | {'loss_reg': '7.1012', 'loss': '7.1012'}
Train | Epoch: 1 | Step: 200 / 442 | {'loss_reg': '6.8079', 'loss': '6.8079'}
Train | Epoch: 1 | Step: 210 / 442 | {'loss_reg': '4.0301', 'loss': '4.0301'}
Train | Epoch: 1 | Step: 220 / 442 | {'loss_reg': '5.8227', 'loss': '5.8227'}
Train | Epoch: 1 | Step: 230 / 442 | {'loss_reg': '2.7634', 'loss': '2.7634'}
Train | Epoch: 1 | Step: 240 / 442 | {'loss_reg': '2.5310', 'loss': '2.5310'}
Train | Epoch: 1 | Step: 250 / 442 | {'loss_reg': '6.3403', 'loss': '6.3403'}
Train | Epoch: 1 | Step: 260 / 442 | {'loss_reg': '7.5034', 'loss': '7.5034'}
Train | Epoch: 1 | Step: 270 / 442 | {'loss_reg': '2.5913', 'loss': '2.5913'}
Train | Epoch: 1 | Step: 280 / 442 | {'loss_reg': '1.9453', 'loss': '1.9453'}
Train | Epoch: 1 | Step: 290 / 442 | {'loss_reg': '2.9588', 'loss': '2.9588'}
Train | Epoch: 1 | Step: 300 / 442 | {'loss_reg': '1.9521', 'loss': '1.9521'}
Train | Epoch: 1 | Step: 310 / 442 | {'loss_reg': '2.2174', 'loss': '2.2174'}
Train | Epoch: 1 | Step: 320 / 442 | {'loss_reg': '1.8092', 'loss': '1.8092'}
Train | Epoch: 1 | Step: 330 / 442 | {'loss_reg': '4.6521', 'loss': '4.6521'}
Train | Epoch: 1 | Step: 340 / 442 | {'loss_reg': '0.8813', 'loss': '0.8813'}
Train | Epoch: 1 | Step: 350 / 442 | {'loss_reg': '4.2415', 'loss': '4.2415'}
Train | Epoch: 1 | Step: 360 / 442 | {'loss_reg': '1.4349', 'loss': '1.4349'}
Train | Epoch: 1 | Step: 370 / 442 | {'loss_reg': '1.1419', 'loss': '1.1419'}
Train | Epoch: 1 | Step: 380 / 442 | {'loss_reg': '3.2590', 'loss': '3.2590'}
Train | Epoch: 1 | Step: 390 / 442 | {'loss_reg': '9.5578', 'loss': '9.5578'}
Train | Epoch: 1 | Step: 400 / 442 | {'loss_reg': '3.0233', 'loss': '3.0233'}
Train | Epoch: 1 | Step: 410 / 442 | {'loss_reg': '2.7671', 'loss': '2.7671'}
Train | Epoch: 1 | Step: 420 / 442 | {'loss_reg': '1.1206', 'loss': '1.1206'}
Train | Epoch: 1 | Step: 430 / 442 | {'loss_reg': '0.9549', 'loss': '0.9549'}
Train | Epoch: 1 | Step: 440 / 442 | {'loss_reg': '1.0947', 'loss': '1.0947'}
Val | Epoch: 1 | {'rmse': '15.022', 'pearson': '0.934', 'r2': '0.838', 'spearmanr': '0.908'}
Train | Epoch: 2 | Step: 0 / 442 | {'loss_reg': '1.0266', 'loss': '1.0266'}
Train | Epoch: 2 | Step: 10 / 442 | {'loss_reg': '1.9337', 'loss': '1.9337'}
Train | Epoch: 2 | Step: 20 / 442 | {'loss_reg': '1.5397', 'loss': '1.5397'}
Train | Epoch: 2 | Step: 30 / 442 | {'loss_reg': '4.3074', 'loss': '4.3074'}
Train | Epoch: 2 | Step: 40 / 442 | {'loss_reg': '4.1404', 'loss': '4.1404'}
Train | Epoch: 2 | Step: 50 / 442 | {'loss_reg': '2.7429', 'loss': '2.7429'}
Train | Epoch: 2 | Step: 60 / 442 | {'loss_reg': '1.0828', 'loss': '1.0828'}
Train | Epoch: 2 | Step: 70 / 442 | {'loss_reg': '4.0929', 'loss': '4.0929'}
Train | Epoch: 2 | Step: 80 / 442 | {'loss_reg': '2.3671', 'loss': '2.3671'}
Train | Epoch: 2 | Step: 90 / 442 | {'loss_reg': '0.7864', 'loss': '0.7864'}
Train | Epoch: 2 | Step: 100 / 442 | {'loss_reg': '2.6482', 'loss': '2.6482'}
Train | Epoch: 2 | Step: 110 / 442 | {'loss_reg': '6.9216', 'loss': '6.9216'}
Train | Epoch: 2 | Step: 120 / 442 | {'loss_reg': '3.9872', 'loss': '3.9872'}
Train | Epoch: 2 | Step: 130 / 442 | {'loss_reg': '1.4784', 'loss': '1.4784'}
Train | Epoch: 2 | Step: 140 / 442 | {'loss_reg': '2.2283', 'loss': '2.2283'}
Train | Epoch: 2 | Step: 150 / 442 | {'loss_reg': '1.4800', 'loss': '1.4800'}
Train | Epoch: 2 | Step: 160 / 442 | {'loss_reg': '4.4789', 'loss': '4.4789'}
Train | Epoch: 2 | Step: 170 / 442 | {'loss_reg': '1.4522', 'loss': '1.4522'}
Train | Epoch: 2 | Step: 180 / 442 | {'loss_reg': '0.7370', 'loss': '0.7370'}
Train | Epoch: 2 | Step: 190 / 442 | {'loss_reg': '2.1278', 'loss': '2.1278'}
Train | Epoch: 2 | Step: 200 / 442 | {'loss_reg': '0.4461', 'loss': '0.4461'}
Train | Epoch: 2 | Step: 210 / 442 | {'loss_reg': '1.9649', 'loss': '1.9649'}
Train | Epoch: 2 | Step: 220 / 442 | {'loss_reg': '0.9615', 'loss': '0.9615'}
Train | Epoch: 2 | Step: 230 / 442 | {'loss_reg': '0.9669', 'loss': '0.9669'}
Train | Epoch: 2 | Step: 240 / 442 | {'loss_reg': '6.4152', 'loss': '6.4152'}
Train | Epoch: 2 | Step: 250 / 442 | {'loss_reg': '3.7456', 'loss': '3.7456'}
Train | Epoch: 2 | Step: 260 / 442 | {'loss_reg': '2.1149', 'loss': '2.1149'}
Train | Epoch: 2 | Step: 270 / 442 | {'loss_reg': '2.5427', 'loss': '2.5427'}
Train | Epoch: 2 | Step: 280 / 442 | {'loss_reg': '1.6138', 'loss': '1.6138'}
Train | Epoch: 2 | Step: 290 / 442 | {'loss_reg': '1.8269', 'loss': '1.8269'}
Train | Epoch: 2 | Step: 300 / 442 | {'loss_reg': '1.8511', 'loss': '1.8511'}
Train | Epoch: 2 | Step: 310 / 442 | {'loss_reg': '0.6797', 'loss': '0.6797'}
