SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 442 | {'loss_reg': '10.5847', 'loss_triplet': '0.2100', 'loss': '10.7947'}
Train | Epoch: 1 | Step: 260 / 442 | {'loss_reg': '4.0558', 'loss_triplet': '0.0949', 'loss': '4.1508'}
Train | Epoch: 1 | Step: 270 / 442 | {'loss_reg': '4.1616', 'loss_triplet': '0.0533', 'loss': '4.2149'}
Train | Epoch: 1 | Step: 280 / 442 | {'loss_reg': '1.8839', 'loss_triplet': '0.0597', 'loss': '1.9436'}
Train | Epoch: 1 | Step: 290 / 442 | {'loss_reg': '8.3852', 'loss_triplet': '0.0717', 'loss': '8.4569'}
Train | Epoch: 1 | Step: 300 / 442 | {'loss_reg': '3.5605', 'loss_triplet': '0.0562', 'loss': '3.6167'}
Train | Epoch: 1 | Step: 310 / 442 | {'loss_reg': '3.9732', 'loss_triplet': '0.0540', 'loss': '4.0271'}
Train | Epoch: 1 | Step: 320 / 442 | {'loss_reg': '5.0283', 'loss_triplet': '0.0772', 'loss': '5.1055'}
Train | Epoch: 1 | Step: 330 / 442 | {'loss_reg': '3.2819', 'loss_triplet': '0.0573', 'loss': '3.3392'}
Train | Epoch: 1 | Step: 340 / 442 | {'loss_reg': '2.7646', 'loss_triplet': '0.0631', 'loss': '2.8277'}
Train | Epoch: 1 | Step: 350 / 442 | {'loss_reg': '1.4387', 'loss_triplet': '0.0701', 'loss': '1.5088'}
Train | Epoch: 1 | Step: 360 / 442 | {'loss_reg': '1.5576', 'loss_triplet': '0.0677', 'loss': '1.6252'}
Train | Epoch: 1 | Step: 370 / 442 | {'loss_reg': '0.9128', 'loss_triplet': '0.0580', 'loss': '0.9709'}
Train | Epoch: 1 | Step: 380 / 442 | {'loss_reg': '2.5288', 'loss_triplet': '0.0466', 'loss': '2.5755'}
Train | Epoch: 1 | Step: 390 / 442 | {'loss_reg': '1.2465', 'loss_triplet': '0.0666', 'loss': '1.3131'}
Train | Epoch: 1 | Step: 400 / 442 | {'loss_reg': '1.3899', 'loss_triplet': '0.0493', 'loss': '1.4392'}
Train | Epoch: 1 | Step: 410 / 442 | {'loss_reg': '0.9217', 'loss_triplet': '0.0691', 'loss': '0.9908'}
Train | Epoch: 1 | Step: 420 / 442 | {'loss_reg': '0.9191', 'loss_triplet': '0.0620', 'loss': '0.9810'}
Train | Epoch: 1 | Step: 430 / 442 | {'loss_reg': '4.7019', 'loss_triplet': '0.0379', 'loss': '4.7398'}
Train | Epoch: 1 | Step: 440 / 442 | {'loss_reg': '1.1443', 'loss_triplet': '0.0703', 'loss': '1.2145'}
Val | Epoch: 1 | {'rmse': '14.671', 'pearson': '0.935', 'r2': '0.847', 'spearmanr': '0.931'}
Train | Epoch: 2 | Step: 0 / 442 | {'loss_reg': '2.5160', 'loss_triplet': '0.0490', 'loss': '2.5650'}
Train | Epoch: 2 | Step: 10 / 442 | {'loss_reg': '1.2238', 'loss_triplet': '0.0411', 'loss': '1.2649'}
Train | Epoch: 2 | Step: 20 / 442 | {'loss_reg': '4.5586', 'loss_triplet': '0.0423', 'loss': '4.6009'}
Train | Epoch: 2 | Step: 30 / 442 | {'loss_reg': '3.4352', 'loss_triplet': '0.0526', 'loss': '3.4878'}
Train | Epoch: 2 | Step: 40 / 442 | {'loss_reg': '0.8179', 'loss_triplet': '0.0374', 'loss': '0.8553'}
Train | Epoch: 2 | Step: 50 / 442 | {'loss_reg': '1.1894', 'loss_triplet': '0.0490', 'loss': '1.2384'}
Train | Epoch: 2 | Step: 60 / 442 | {'loss_reg': '0.2581', 'loss_triplet': '0.0625', 'loss': '0.3206'}
Train | Epoch: 2 | Step: 70 / 442 | {'loss_reg': '2.4511', 'loss_triplet': '0.0383', 'loss': '2.4894'}
Train | Epoch: 2 | Step: 80 / 442 | {'loss_reg': '1.5551', 'loss_triplet': '0.0611', 'loss': '1.6163'}
Train | Epoch: 2 | Step: 90 / 442 | {'loss_reg': '2.4700', 'loss_triplet': '0.0337', 'loss': '2.5037'}
Train | Epoch: 2 | Step: 100 / 442 | {'loss_reg': '3.4131', 'loss_triplet': '0.0848', 'loss': '3.4979'}
Train | Epoch: 2 | Step: 110 / 442 | {'loss_reg': '1.0562', 'loss_triplet': '0.0957', 'loss': '1.1519'}
Train | Epoch: 2 | Step: 120 / 442 | {'loss_reg': '0.9235', 'loss_triplet': '0.0789', 'loss': '1.0024'}
Train | Epoch: 2 | Step: 130 / 442 | {'loss_reg': '0.9480', 'loss_triplet': '0.0543', 'loss': '1.0023'}
Train | Epoch: 2 | Step: 140 / 442 | {'loss_reg': '0.4774', 'loss_triplet': '0.0520', 'loss': '0.5294'}
Train | Epoch: 2 | Step: 150 / 442 | {'loss_reg': '2.5829', 'loss_triplet': '0.0361', 'loss': '2.6190'}
Train | Epoch: 2 | Step: 160 / 442 | {'loss_reg': '2.0131', 'loss_triplet': '0.0655', 'loss': '2.0786'}
Train | Epoch: 2 | Step: 170 / 442 | {'loss_reg': '3.2881', 'loss_triplet': '0.0372', 'loss': '3.3253'}
Train | Epoch: 2 | Step: 180 / 442 | {'loss_reg': '1.0740', 'loss_triplet': '0.0725', 'loss': '1.1465'}
Train | Epoch: 2 | Step: 190 / 442 | {'loss_reg': '2.3710', 'loss_triplet': '0.0469', 'loss': '2.4179'}
Train | Epoch: 2 | Step: 200 / 442 | {'loss_reg': '0.3856', 'loss_triplet': '0.0577', 'loss': '0.4434'}
Train | Epoch: 2 | Step: 210 / 442 | {'loss_reg': '1.2524', 'loss_triplet': '0.0351', 'loss': '1.2875'}
Train | Epoch: 2 | Step: 220 / 442 | {'loss_reg': '4.1755', 'loss_triplet': '0.0367', 'loss': '4.2122'}
Train | Epoch: 2 | Step: 230 / 442 | {'loss_reg': '0.3021', 'loss_triplet': '0.0413', 'loss': '0.3434'}
Train | Epoch: 2 | Step: 240 / 442 | {'loss_reg': '2.2780', 'loss_triplet': '0.1197', 'loss': '2.3978'}
Train | Epoch: 2 | Step: 250 / 442 | {'loss_reg': '4.1077', 'loss_triplet': '0.0308', 'loss': '4.1385'}
Train | Epoch: 2 | Step: 260 / 442 | {'loss_reg': '2.5325', 'loss_triplet': '0.0678', 'loss': '2.6003'}
Train | Epoch: 2 | Step: 270 / 442 | {'loss_reg': '1.8507', 'loss_triplet': '0.0631', 'loss': '1.9138'}
Train | Epoch: 2 | Step: 280 / 442 | {'loss_reg': '2.8621', 'loss_triplet': '0.0311', 'loss': '2.8932'}
Train | Epoch: 2 | Step: 290 / 442 | {'loss_reg': '2.8534', 'loss_triplet': '0.0604', 'loss': '2.9138'}
Train | Epoch: 2 | Step: 300 / 442 | {'loss_reg': '2.9138', 'loss_triplet': '0.0673', 'loss': '2.9811'}
Train | Epoch: 2 | Step: 310 / 442 | {'loss_reg': '4.2535', 'loss_triplet': '0.0352', 'loss': '4.2887'}
Train | Epoch: 2 | Step: 320 / 442 | {'loss_reg': '0.8060', 'loss_triplet': '0.0327', 'loss': '0.8387'}
Train | Epoch: 2 | Step: 330 / 442 | {'loss_reg': '0.6775', 'loss_triplet': '0.0671', 'loss': '0.7446'}
Train | Epoch: 2 | Step: 340 / 442 | {'loss_reg': '2.8649', 'loss_triplet': '0.0484', 'loss': '2.9133'}
Train | Epoch: 2 | Step: 350 / 442 | {'loss_reg': '0.7486', 'loss_triplet': '0.0266', 'loss': '0.7752'}
Train | Epoch: 2 | Step: 360 / 442 | {'loss_reg': '1.5136', 'loss_triplet': '0.0304', 'loss': '1.5440'}
Train | Epoch: 2 | Step: 370 / 442 | {'loss_reg': '9.4095', 'loss_triplet': '0.0582', 'loss': '9.4677'}
Train | Epoch: 2 | Step: 380 / 442 | {'loss_reg': '1.2594', 'loss_triplet': '0.0571', 'loss': '1.3165'}
Train | Epoch: 2 | Step: 390 / 442 | {'loss_reg': '0.7044', 'loss_triplet': '0.0342', 'loss': '0.7386'}
Train | Epoch: 2 | Step: 400 / 442 | {'loss_reg': '3.5442', 'loss_triplet': '0.0437', 'loss': '3.5879'}
Train | Epoch: 2 | Step: 410 / 442 | {'loss_reg': '1.9906', 'loss_triplet': '0.1104', 'loss': '2.1010'}
Train | Epoch: 2 | Step: 420 / 442 | {'loss_reg': '2.0199', 'loss_triplet': '0.0442', 'loss': '2.0641'}
Train | Epoch: 2 | Step: 430 / 442 | {'loss_reg': '2.4747', 'loss_triplet': '0.0396', 'loss': '2.5143'}
Train | Epoch: 2 | Step: 440 / 442 | {'loss_reg': '1.5044', 'loss_triplet': '0.0238', 'loss': '1.5282'}
Val | Epoch: 2 | {'rmse': '10.513', 'pearson': '0.963', 'r2': '0.922', 'spearmanr': '0.944'}
Train | Epoch: 3 | Step: 0 / 442 | {'loss_reg': '2.4881', 'loss_triplet': '0.0253', 'loss': '2.5134'}
Train | Epoch: 3 | Step: 10 / 442 | {'loss_reg': '0.7927', 'loss_triplet': '0.0507', 'loss': '0.8434'}
Train | Epoch: 3 | Step: 20 / 442 | {'loss_reg': '0.4602', 'loss_triplet': '0.0356', 'loss': '0.4958'}
Train | Epoch: 3 | Step: 30 / 442 | {'loss_reg': '0.6650', 'loss_triplet': '0.0350', 'loss': '0.7000'}
Train | Epoch: 3 | Step: 40 / 442 | {'loss_reg': '1.9185', 'loss_triplet': '0.0501', 'loss': '1.9685'}
Train | Epoch: 3 | Step: 50 / 442 | {'loss_reg': '6.6053', 'loss_triplet': '0.0376', 'loss': '6.6429'}
Train | Epoch: 3 | Step: 60 / 442 | {'loss_reg': '10.3241', 'loss_triplet': '0.0231', 'loss': '10.3471'}
Train | Epoch: 3 | Step: 70 / 442 | {'loss_reg': '2.8611', 'loss_triplet': '0.0918', 'loss': '2.9529'}
Train | Epoch: 3 | Step: 80 / 442 | {'loss_reg': '0.9901', 'loss_triplet': '0.0505', 'loss': '1.0407'}
Train | Epoch: 3 | Step: 90 / 442 | {'loss_reg': '0.7895', 'loss_triplet': '0.0449', 'loss': '0.8345'}
Train | Epoch: 3 | Step: 100 / 442 | {'loss_reg': '2.3188', 'loss_triplet': '0.0630', 'loss': '2.3818'}
Train | Epoch: 3 | Step: 110 / 442 | {'loss_reg': '1.6096', 'loss_triplet': '0.0247', 'loss': '1.6343'}
Train | Epoch: 3 | Step: 120 / 442 | {'loss_reg': '1.7155', 'loss_triplet': '0.0526', 'loss': '1.7681'}
Train | Epoch: 3 | Step: 130 / 442 | {'loss_reg': '2.3392', 'loss_triplet': '0.0302', 'loss': '2.3694'}
Train | Epoch: 3 | Step: 140 / 442 | {'loss_reg': '0.7166', 'loss_triplet': '0.0375', 'loss': '0.7542'}
Train | Epoch: 3 | Step: 150 / 442 | {'loss_reg': '0.4774', 'loss_triplet': '0.0663', 'loss': '0.5437'}
Train | Epoch: 3 | Step: 160 / 442 | {'loss_reg': '2.5703', 'loss_triplet': '0.0792', 'loss': '2.6495'}
Train | Epoch: 3 | Step: 170 / 442 | {'loss_reg': '2.4173', 'loss_triplet': '0.1378', 'loss': '2.5551'}
Train | Epoch: 3 | Step: 180 / 442 | {'loss_reg': '0.4201', 'loss_triplet': '0.0480', 'loss': '0.4681'}
Train | Epoch: 3 | Step: 190 / 442 | {'loss_reg': '8.2781', 'loss_triplet': '0.0452', 'loss': '8.3233'}
Train | Epoch: 3 | Step: 200 / 442 | {'loss_reg': '2.3104', 'loss_triplet': '0.0551', 'loss': '2.3655'}
Train | Epoch: 3 | Step: 210 / 442 | {'loss_reg': '3.9794', 'loss_triplet': '0.1140', 'loss': '4.0935'}
Train | Epoch: 3 | Step: 220 / 442 | {'loss_reg': '0.9933', 'loss_triplet': '0.0259', 'loss': '1.0192'}
Train | Epoch: 3 | Step: 230 / 442 | {'loss_reg': '0.5450', 'loss_triplet': '0.0877', 'loss': '0.6327'}
Train | Epoch: 3 | Step: 240 / 442 | {'loss_reg': '0.6507', 'loss_triplet': '0.0431', 'loss': '0.6938'}
Train | Epoch: 3 | Step: 250 / 442 | {'loss_reg': '7.8002', 'loss_triplet': '0.0295', 'loss': '7.8296'}
Train | Epoch: 3 | Step: 260 / 442 | {'loss_reg': '1.1960', 'loss_triplet': '0.0400', 'loss': '1.2360'}
Train | Epoch: 3 | Step: 270 / 442 | {'loss_reg': '0.3760', 'loss_triplet': '0.0249', 'loss': '0.4009'}
Train | Epoch: 3 | Step: 280 / 442 | {'loss_reg': '0.5361', 'loss_triplet': '0.0353', 'loss': '0.5715'}
Train | Epoch: 3 | Step: 290 / 442 | {'loss_reg': '0.9989', 'loss_triplet': '0.0467', 'loss': '1.0456'}
Train | Epoch: 3 | Step: 300 / 442 | {'loss_reg': '1.5682', 'loss_triplet': '0.0547', 'loss': '1.6229'}
Train | Epoch: 3 | Step: 310 / 442 | {'loss_reg': '1.6190', 'loss_triplet': '0.0378', 'loss': '1.6568'}
Train | Epoch: 3 | Step: 320 / 442 | {'loss_reg': '0.5505', 'loss_triplet': '0.1427', 'loss': '0.6932'}
Train | Epoch: 3 | Step: 330 / 442 | {'loss_reg': '0.2853', 'loss_triplet': '0.0219', 'loss': '0.3072'}
Train | Epoch: 3 | Step: 340 / 442 | {'loss_reg': '4.2060', 'loss_triplet': '0.0327', 'loss': '4.2387'}
Train | Epoch: 3 | Step: 350 / 442 | {'loss_reg': '3.9766', 'loss_triplet': '0.0355', 'loss': '4.0121'}
Train | Epoch: 3 | Step: 360 / 442 | {'loss_reg': '1.7516', 'loss_triplet': '0.1401', 'loss': '1.8917'}
Train | Epoch: 3 | Step: 370 / 442 | {'loss_reg': '1.6811', 'loss_triplet': '0.0544', 'loss': '1.7355'}
Train | Epoch: 3 | Step: 380 / 442 | {'loss_reg': '1.1264', 'loss_triplet': '0.0452', 'loss': '1.1716'}
Train | Epoch: 3 | Step: 390 / 442 | {'loss_reg': '2.6360', 'loss_triplet': '0.0568', 'loss': '2.6928'}
Train | Epoch: 3 | Step: 400 / 442 | {'loss_reg': '1.2398', 'loss_triplet': '0.0658', 'loss': '1.3056'}
Train | Epoch: 3 | Step: 410 / 442 | {'loss_reg': '0.9313', 'loss_triplet': '0.0395', 'loss': '0.9708'}
Train | Epoch: 3 | Step: 420 / 442 | {'loss_reg': '0.3993', 'loss_triplet': '0.0303', 'loss': '0.4296'}
Train | Epoch: 3 | Step: 430 / 442 | {'loss_reg': '2.4748', 'loss_triplet': '0.0645', 'loss': '2.5393'}
Train | Epoch: 3 | Step: 440 / 442 | {'loss_reg': '3.7923', 'loss_triplet': '0.0642', 'loss': '3.8565'}
Val | Epoch: 3 | {'rmse': '11.980', 'pearson': '0.949', 'r2': '0.898', 'spearmanr': '0.937'}
Train | Epoch: 4 | Step: 0 / 442 | {'loss_reg': '1.4150', 'loss_triplet': '0.0467', 'loss': '1.4616'}
Train | Epoch: 4 | Step: 10 / 442 | {'loss_reg': '0.9400', 'loss_triplet': '0.0438', 'loss': '0.9838'}
Train | Epoch: 4 | Step: 20 / 442 | {'loss_reg': '1.5912', 'loss_triplet': '0.0223', 'loss': '1.6135'}
Train | Epoch: 4 | Step: 30 / 442 | {'loss_reg': '0.6228', 'loss_triplet': '0.0503', 'loss': '0.6731'}
Train | Epoch: 4 | Step: 40 / 442 | {'loss_reg': '3.0637', 'loss_triplet': '0.0352', 'loss': '3.0988'}
Train | Epoch: 4 | Step: 50 / 442 | {'loss_reg': '1.1109', 'loss_triplet': '0.0391', 'loss': '1.1500'}
Train | Epoch: 4 | Step: 60 / 442 | {'loss_reg': '0.3270', 'loss_triplet': '0.0538', 'loss': '0.3808'}
Train | Epoch: 4 | Step: 70 / 442 | {'loss_reg': '2.0313', 'loss_triplet': '0.0361', 'loss': '2.0674'}
Train | Epoch: 4 | Step: 80 / 442 | {'loss_reg': '1.8217', 'loss_triplet': '0.1026', 'loss': '1.9243'}
Train | Epoch: 4 | Step: 90 / 442 | {'loss_reg': '3.9912', 'loss_triplet': '0.0442', 'loss': '4.0354'}
Train | Epoch: 4 | Step: 100 / 442 | {'loss_reg': '0.3831', 'loss_triplet': '0.0376', 'loss': '0.4207'}
Train | Epoch: 4 | Step: 110 / 442 | {'loss_reg': '0.8525', 'loss_triplet': '0.0300', 'loss': '0.8825'}
Train | Epoch: 4 | Step: 120 / 442 | {'loss_reg': '0.3638', 'loss_triplet': '0.0846', 'loss': '0.4484'}
Train | Epoch: 4 | Step: 130 / 442 | {'loss_reg': '1.1472', 'loss_triplet': '0.0329', 'loss': '1.1801'}
Train | Epoch: 4 | Step: 140 / 442 | {'loss_reg': '1.9138', 'loss_triplet': '0.0348', 'loss': '1.9487'}
Train | Epoch: 4 | Step: 150 / 442 | {'loss_reg': '7.3447', 'loss_triplet': '0.0436', 'loss': '7.3883'}
Train | Epoch: 4 | Step: 160 / 442 | {'loss_reg': '1.1718', 'loss_triplet': '0.0357', 'loss': '1.2074'}
Train | Epoch: 4 | Step: 170 / 442 | {'loss_reg': '0.3397', 'loss_triplet': '0.0421', 'loss': '0.3818'}
Train | Epoch: 4 | Step: 180 / 442 | {'loss_reg': '0.4021', 'loss_triplet': '0.0259', 'loss': '0.4280'}
Train | Epoch: 4 | Step: 190 / 442 | {'loss_reg': '1.8199', 'loss_triplet': '0.0521', 'loss': '1.8720'}
Train | Epoch: 4 | Step: 200 / 442 | {'loss_reg': '0.4202', 'loss_triplet': '0.0293', 'loss': '0.4495'}
Train | Epoch: 4 | Step: 210 / 442 | {'loss_reg': '1.6874', 'loss_triplet': '0.0387', 'loss': '1.7261'}
Train | Epoch: 4 | Step: 220 / 442 | {'loss_reg': '1.7171', 'loss_triplet': '0.0392', 'loss': '1.7562'}
Train | Epoch: 4 | Step: 230 / 442 | {'loss_reg': '0.8420', 'loss_triplet': '0.0188', 'loss': '0.8608'}
Train | Epoch: 4 | Step: 240 / 442 | {'loss_reg': '3.5483', 'loss_triplet': '0.0215', 'loss': '3.5698'}
Train | Epoch: 4 | Step: 250 / 442 | {'loss_reg': '1.6294', 'loss_triplet': '0.0397', 'loss': '1.6690'}
Train | Epoch: 4 | Step: 260 / 442 | {'loss_reg': '1.4921', 'loss_triplet': '0.0271', 'loss': '1.5192'}
Train | Epoch: 4 | Step: 270 / 442 | {'loss_reg': '0.4296', 'loss_triplet': '0.0414', 'loss': '0.4710'}
Train | Epoch: 4 | Step: 280 / 442 | {'loss_reg': '0.2961', 'loss_triplet': '0.0236', 'loss': '0.3197'}
Train | Epoch: 4 | Step: 290 / 442 | {'loss_reg': '0.4045', 'loss_triplet': '0.0317', 'loss': '0.4361'}
Train | Epoch: 4 | Step: 300 / 442 | {'loss_reg': '1.6454', 'loss_triplet': '0.0481', 'loss': '1.6935'}
Train | Epoch: 4 | Step: 310 / 442 | {'loss_reg': '1.7179', 'loss_triplet': '0.0310', 'loss': '1.7489'}
Train | Epoch: 4 | Step: 320 / 442 | {'loss_reg': '0.3858', 'loss_triplet': '0.0395', 'loss': '0.4254'}
Train | Epoch: 4 | Step: 330 / 442 | {'loss_reg': '0.2062', 'loss_triplet': '0.0422', 'loss': '0.2484'}
Train | Epoch: 4 | Step: 340 / 442 | {'loss_reg': '0.2421', 'loss_triplet': '0.0523', 'loss': '0.2944'}
Train | Epoch: 4 | Step: 350 / 442 | {'loss_reg': '1.7246', 'loss_triplet': '0.0748', 'loss': '1.7995'}
Train | Epoch: 4 | Step: 360 / 442 | {'loss_reg': '0.5657', 'loss_triplet': '0.0256', 'loss': '0.5913'}
Train | Epoch: 4 | Step: 370 / 442 | {'loss_reg': '0.1705', 'loss_triplet': '0.0297', 'loss': '0.2002'}
Train | Epoch: 4 | Step: 380 / 442 | {'loss_reg': '7.5719', 'loss_triplet': '0.0529', 'loss': '7.6248'}
Train | Epoch: 4 | Step: 390 / 442 | {'loss_reg': '0.6395', 'loss_triplet': '0.0361', 'loss': '0.6756'}
Train | Epoch: 4 | Step: 400 / 442 | {'loss_reg': '1.5027', 'loss_triplet': '0.0283', 'loss': '1.5310'}
Train | Epoch: 4 | Step: 410 / 442 | {'loss_reg': '0.8329', 'loss_triplet': '0.0963', 'loss': '0.9291'}
Train | Epoch: 4 | Step: 420 / 442 | {'loss_reg': '1.9954', 'loss_triplet': '0.0675', 'loss': '2.0629'}
Train | Epoch: 4 | Step: 430 / 442 | {'loss_reg': '0.8732', 'loss_triplet': '0.0461', 'loss': '0.9193'}
Train | Epoch: 4 | Step: 440 / 442 | {'loss_reg': '1.7304', 'loss_triplet': '0.0222', 'loss': '1.7526'}
Val | Epoch: 4 | {'rmse': '11.670', 'pearson': '0.951', 'r2': '0.903', 'spearmanr': '0.937'}
Train | Epoch: 5 | Step: 0 / 442 | {'loss_reg': '0.4167', 'loss_triplet': '0.0513', 'loss': '0.4680'}
Train | Epoch: 5 | Step: 10 / 442 | {'loss_reg': '0.3128', 'loss_triplet': '0.0663', 'loss': '0.3791'}
Train | Epoch: 5 | Step: 20 / 442 | {'loss_reg': '7.1524', 'loss_triplet': '0.0349', 'loss': '7.1873'}
Train | Epoch: 5 | Step: 30 / 442 | {'loss_reg': '1.4780', 'loss_triplet': '0.0579', 'loss': '1.5359'}
Train | Epoch: 5 | Step: 40 / 442 | {'loss_reg': '2.8876', 'loss_triplet': '0.0314', 'loss': '2.9190'}
Train | Epoch: 5 | Step: 50 / 442 | {'loss_reg': '4.9741', 'loss_triplet': '0.0394', 'loss': '5.0136'}
Train | Epoch: 5 | Step: 60 / 442 | {'loss_reg': '2.1904', 'loss_triplet': '0.0338', 'loss': '2.2242'}
Train | Epoch: 5 | Step: 70 / 442 | {'loss_reg': '1.6711', 'loss_triplet': '0.0224', 'loss': '1.6935'}
Train | Epoch: 5 | Step: 80 / 442 | {'loss_reg': '2.7617', 'loss_triplet': '0.0301', 'loss': '2.7918'}
Train | Epoch: 5 | Step: 90 / 442 | {'loss_reg': '0.9247', 'loss_triplet': '0.0394', 'loss': '0.9640'}
Train | Epoch: 5 | Step: 100 / 442 | {'loss_reg': '5.0094', 'loss_triplet': '0.0266', 'loss': '5.0360'}
Train | Epoch: 5 | Step: 110 / 442 | {'loss_reg': '1.8493', 'loss_triplet': '0.0501', 'loss': '1.8994'}
Train | Epoch: 5 | Step: 120 / 442 | {'loss_reg': '1.3200', 'loss_triplet': '0.0307', 'loss': '1.3506'}
Train | Epoch: 5 | Step: 130 / 442 | {'loss_reg': '0.4897', 'loss_triplet': '0.0228', 'loss': '0.5125'}
Train | Epoch: 5 | Step: 140 / 442 | {'loss_reg': '2.7057', 'loss_triplet': '0.0390', 'loss': '2.7447'}
Train | Epoch: 5 | Step: 150 / 442 | {'loss_reg': '0.5247', 'loss_triplet': '0.0619', 'loss': '0.5865'}
Train | Epoch: 5 | Step: 160 / 442 | {'loss_reg': '0.2462', 'loss_triplet': '0.0456', 'loss': '0.2918'}
Train | Epoch: 5 | Step: 170 / 442 | {'loss_reg': '0.5517', 'loss_triplet': '0.0247', 'loss': '0.5765'}
Train | Epoch: 5 | Step: 180 / 442 | {'loss_reg': '0.3978', 'loss_triplet': '0.0389', 'loss': '0.4367'}
Train | Epoch: 5 | Step: 190 / 442 | {'loss_reg': '3.2940', 'loss_triplet': '0.0507', 'loss': '3.3448'}
Train | Epoch: 5 | Step: 200 / 442 | {'loss_reg': '1.5575', 'loss_triplet': '0.0376', 'loss': '1.5952'}
Train | Epoch: 5 | Step: 210 / 442 | {'loss_reg': '0.2938', 'loss_triplet': '0.0327', 'loss': '0.3265'}
Train | Epoch: 5 | Step: 220 / 442 | {'loss_reg': '1.7572', 'loss_triplet': '0.0377', 'loss': '1.7949'}
Train | Epoch: 5 | Step: 230 / 442 | {'loss_reg': '0.1254', 'loss_triplet': '0.0398', 'loss': '0.1651'}
Train | Epoch: 5 | Step: 240 / 442 | {'loss_reg': '0.2493', 'loss_triplet': '0.0405', 'loss': '0.2898'}
Train | Epoch: 5 | Step: 250 / 442 | {'loss_reg': '1.0256', 'loss_triplet': '0.0311', 'loss': '1.0567'}
Train | Epoch: 5 | Step: 260 / 442 | {'loss_reg': '2.1026', 'loss_triplet': '0.0873', 'loss': '2.1899'}
Train | Epoch: 5 | Step: 270 / 442 | {'loss_reg': '1.3998', 'loss_triplet': '0.0791', 'loss': '1.4789'}
Train | Epoch: 5 | Step: 280 / 442 | {'loss_reg': '0.2550', 'loss_triplet': '0.0303', 'loss': '0.2853'}
Train | Epoch: 5 | Step: 290 / 442 | {'loss_reg': '2.2093', 'loss_triplet': '0.0471', 'loss': '2.2564'}
