SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 443 | {'loss_reg': '14.4987', 'loss': '14.4987'}
Train | Epoch: 1 | Step: 10 / 443 | {'loss_reg': '16.8670', 'loss': '16.8670'}
Train | Epoch: 1 | Step: 20 / 443 | {'loss_reg': '12.0360', 'loss': '12.0360'}
Train | Epoch: 1 | Step: 30 / 443 | {'loss_reg': '8.8273', 'loss': '8.8273'}
Train | Epoch: 1 | Step: 40 / 443 | {'loss_reg': '10.8426', 'loss': '10.8426'}
Train | Epoch: 1 | Step: 50 / 443 | {'loss_reg': '5.5540', 'loss': '5.5540'}
Train | Epoch: 1 | Step: 60 / 443 | {'loss_reg': '7.5536', 'loss': '7.5536'}
Train | Epoch: 1 | Step: 70 / 443 | {'loss_reg': '8.8500', 'loss': '8.8500'}
Train | Epoch: 1 | Step: 80 / 443 | {'loss_reg': '7.5695', 'loss': '7.5695'}
Train | Epoch: 1 | Step: 90 / 443 | {'loss_reg': '5.7069', 'loss': '5.7069'}
Train | Epoch: 1 | Step: 100 / 443 | {'loss_reg': '8.7898', 'loss': '8.7898'}
Train | Epoch: 1 | Step: 110 / 443 | {'loss_reg': '0.8961', 'loss': '0.8961'}
Train | Epoch: 1 | Step: 120 / 443 | {'loss_reg': '5.0201', 'loss': '5.0201'}
Train | Epoch: 1 | Step: 130 / 443 | {'loss_reg': '3.8997', 'loss': '3.8997'}
Train | Epoch: 1 | Step: 140 / 443 | {'loss_reg': '3.6846', 'loss': '3.6846'}
Train | Epoch: 1 | Step: 150 / 443 | {'loss_reg': '7.2431', 'loss': '7.2431'}
Train | Epoch: 1 | Step: 160 / 443 | {'loss_reg': '3.0660', 'loss': '3.0660'}
Train | Epoch: 1 | Step: 170 / 443 | {'loss_reg': '2.1237', 'loss': '2.1237'}
Train | Epoch: 1 | Step: 180 / 443 | {'loss_reg': '2.0248', 'loss': '2.0248'}
Train | Epoch: 1 | Step: 190 / 443 | {'loss_reg': '5.1543', 'loss': '5.1543'}
Train | Epoch: 1 | Step: 200 / 443 | {'loss_reg': '3.9174', 'loss': '3.9174'}
Train | Epoch: 1 | Step: 210 / 443 | {'loss_reg': '2.5901', 'loss': '2.5901'}
Train | Epoch: 1 | Step: 220 / 443 | {'loss_reg': '4.9632', 'loss': '4.9632'}
Train | Epoch: 1 | Step: 230 / 443 | {'loss_reg': '3.4887', 'loss': '3.4887'}
Train | Epoch: 1 | Step: 240 / 443 | {'loss_reg': '1.7623', 'loss': '1.7623'}
Train | Epoch: 1 | Step: 250 / 443 | {'loss_reg': '2.1103', 'loss': '2.1103'}
Train | Epoch: 1 | Step: 260 / 443 | {'loss_reg': '0.9744', 'loss': '0.9744'}
Train | Epoch: 1 | Step: 270 / 443 | {'loss_reg': '0.3883', 'loss': '0.3883'}
Train | Epoch: 1 | Step: 280 / 443 | {'loss_reg': '2.6975', 'loss': '2.6975'}
Train | Epoch: 1 | Step: 290 / 443 | {'loss_reg': '0.8718', 'loss': '0.8718'}
Train | Epoch: 1 | Step: 300 / 443 | {'loss_reg': '4.4667', 'loss': '4.4667'}
Train | Epoch: 1 | Step: 310 / 443 | {'loss_reg': '2.4311', 'loss': '2.4311'}
Train | Epoch: 1 | Step: 320 / 443 | {'loss_reg': '7.6324', 'loss': '7.6324'}
Train | Epoch: 1 | Step: 330 / 443 | {'loss_reg': '3.4983', 'loss': '3.4983'}
Train | Epoch: 1 | Step: 340 / 443 | {'loss_reg': '2.9993', 'loss': '2.9993'}
Train | Epoch: 1 | Step: 350 / 443 | {'loss_reg': '1.5562', 'loss': '1.5562'}
Train | Epoch: 1 | Step: 360 / 443 | {'loss_reg': '2.0967', 'loss': '2.0967'}
Train | Epoch: 1 | Step: 370 / 443 | {'loss_reg': '1.7022', 'loss': '1.7022'}
Train | Epoch: 1 | Step: 380 / 443 | {'loss_reg': '3.5243', 'loss': '3.5243'}
Train | Epoch: 1 | Step: 390 / 443 | {'loss_reg': '2.9844', 'loss': '2.9844'}
Train | Epoch: 1 | Step: 400 / 443 | {'loss_reg': '2.5500', 'loss': '2.5500'}
Train | Epoch: 1 | Step: 410 / 443 | {'loss_reg': '5.0136', 'loss': '5.0136'}
Train | Epoch: 1 | Step: 420 / 443 | {'loss_reg': '2.7356', 'loss': '2.7356'}
Train | Epoch: 1 | Step: 430 / 443 | {'loss_reg': '2.3403', 'loss': '2.3403'}
Train | Epoch: 1 | Step: 440 / 443 | {'loss_reg': '4.7188', 'loss': '4.7188'}
