SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 443 | {'loss_reg': '21.3722', 'loss': '21.3722'}
Train | Epoch: 1 | Step: 10 / 443 | {'loss_reg': '7.7723', 'loss': '7.7723'}
Train | Epoch: 1 | Step: 20 / 443 | {'loss_reg': '12.0108', 'loss': '12.0108'}
Train | Epoch: 1 | Step: 30 / 443 | {'loss_reg': '9.1479', 'loss': '9.1479'}
Train | Epoch: 1 | Step: 40 / 443 | {'loss_reg': '8.4329', 'loss': '8.4329'}
Train | Epoch: 1 | Step: 50 / 443 | {'loss_reg': '13.3712', 'loss': '13.3712'}
Train | Epoch: 1 | Step: 60 / 443 | {'loss_reg': '11.7008', 'loss': '11.7008'}
Train | Epoch: 1 | Step: 70 / 443 | {'loss_reg': '14.0933', 'loss': '14.0933'}
Train | Epoch: 1 | Step: 80 / 443 | {'loss_reg': '11.6194', 'loss': '11.6194'}
Train | Epoch: 1 | Step: 90 / 443 | {'loss_reg': '8.0387', 'loss': '8.0387'}
Train | Epoch: 1 | Step: 100 / 443 | {'loss_reg': '8.2085', 'loss': '8.2085'}
Train | Epoch: 1 | Step: 110 / 443 | {'loss_reg': '7.5888', 'loss': '7.5888'}
Train | Epoch: 1 | Step: 120 / 443 | {'loss_reg': '7.4394', 'loss': '7.4394'}
Train | Epoch: 1 | Step: 130 / 443 | {'loss_reg': '10.0160', 'loss': '10.0160'}
Train | Epoch: 1 | Step: 140 / 443 | {'loss_reg': '8.5128', 'loss': '8.5128'}
Train | Epoch: 1 | Step: 150 / 443 | {'loss_reg': '10.1378', 'loss': '10.1378'}
Train | Epoch: 1 | Step: 160 / 443 | {'loss_reg': '10.1301', 'loss': '10.1301'}
Train | Epoch: 1 | Step: 170 / 443 | {'loss_reg': '7.5120', 'loss': '7.5120'}
Train | Epoch: 1 | Step: 180 / 443 | {'loss_reg': '6.6979', 'loss': '6.6979'}
Train | Epoch: 1 | Step: 190 / 443 | {'loss_reg': '6.4804', 'loss': '6.4804'}
Train | Epoch: 1 | Step: 200 / 443 | {'loss_reg': '7.7797', 'loss': '7.7797'}
Train | Epoch: 1 | Step: 210 / 443 | {'loss_reg': '12.1358', 'loss': '12.1358'}
Train | Epoch: 1 | Step: 220 / 443 | {'loss_reg': '8.6180', 'loss': '8.6180'}
Train | Epoch: 1 | Step: 230 / 443 | {'loss_reg': '8.4547', 'loss': '8.4547'}
Train | Epoch: 1 | Step: 240 / 443 | {'loss_reg': '8.4105', 'loss': '8.4105'}
Train | Epoch: 1 | Step: 250 / 443 | {'loss_reg': '12.5500', 'loss': '12.5500'}
Train | Epoch: 1 | Step: 260 / 443 | {'loss_reg': '10.5192', 'loss': '10.5192'}
Train | Epoch: 1 | Step: 270 / 443 | {'loss_reg': '5.8029', 'loss': '5.8029'}
Train | Epoch: 1 | Step: 280 / 443 | {'loss_reg': '8.1318', 'loss': '8.1318'}
Train | Epoch: 1 | Step: 290 / 443 | {'loss_reg': '7.6460', 'loss': '7.6460'}
Train | Epoch: 1 | Step: 300 / 443 | {'loss_reg': '5.0313', 'loss': '5.0313'}
Train | Epoch: 1 | Step: 310 / 443 | {'loss_reg': '4.5979', 'loss': '4.5979'}
Train | Epoch: 1 | Step: 320 / 443 | {'loss_reg': '5.0503', 'loss': '5.0503'}
Train | Epoch: 1 | Step: 330 / 443 | {'loss_reg': '7.7949', 'loss': '7.7949'}
Train | Epoch: 1 | Step: 340 / 443 | {'loss_reg': '9.9993', 'loss': '9.9993'}
Train | Epoch: 1 | Step: 350 / 443 | {'loss_reg': '9.2905', 'loss': '9.2905'}
Train | Epoch: 1 | Step: 360 / 443 | {'loss_reg': '9.4151', 'loss': '9.4151'}
Train | Epoch: 1 | Step: 370 / 443 | {'loss_reg': '7.4100', 'loss': '7.4100'}
Train | Epoch: 1 | Step: 380 / 443 | {'loss_reg': '8.2147', 'loss': '8.2147'}
Train | Epoch: 1 | Step: 390 / 443 | {'loss_reg': '7.4269', 'loss': '7.4269'}
Train | Epoch: 1 | Step: 400 / 443 | {'loss_reg': '5.6931', 'loss': '5.6931'}
Train | Epoch: 1 | Step: 410 / 443 | {'loss_reg': '1.9752', 'loss': '1.9752'}
Train | Epoch: 1 | Step: 420 / 443 | {'loss_reg': '8.1182', 'loss': '8.1182'}
Train | Epoch: 1 | Step: 430 / 443 | {'loss_reg': '6.8986', 'loss': '6.8986'}
Train | Epoch: 1 | Step: 440 / 443 | {'loss_reg': '3.4805', 'loss': '3.4805'}
Val | Epoch: 1 | {'rmse': '26.539', 'pearson': '0.793', 'r2': '0.475', 'spearmanr': '0.871'}
Train | Epoch: 2 | Step: 0 / 443 | {'loss_reg': '11.1996', 'loss': '11.1996'}
Train | Epoch: 2 | Step: 10 / 443 | {'loss_reg': '8.3714', 'loss': '8.3714'}
Train | Epoch: 2 | Step: 20 / 443 | {'loss_reg': '4.3116', 'loss': '4.3116'}
Train | Epoch: 2 | Step: 30 / 443 | {'loss_reg': '9.3940', 'loss': '9.3940'}
Train | Epoch: 2 | Step: 40 / 443 | {'loss_reg': '6.5878', 'loss': '6.5878'}
Train | Epoch: 2 | Step: 50 / 443 | {'loss_reg': '6.8124', 'loss': '6.8124'}
Train | Epoch: 2 | Step: 60 / 443 | {'loss_reg': '5.5275', 'loss': '5.5275'}
Train | Epoch: 2 | Step: 70 / 443 | {'loss_reg': '8.6196', 'loss': '8.6196'}
Train | Epoch: 2 | Step: 80 / 443 | {'loss_reg': '5.1003', 'loss': '5.1003'}
Train | Epoch: 2 | Step: 90 / 443 | {'loss_reg': '3.0621', 'loss': '3.0621'}
Train | Epoch: 2 | Step: 100 / 443 | {'loss_reg': '6.6737', 'loss': '6.6737'}
Train | Epoch: 2 | Step: 110 / 443 | {'loss_reg': '2.3989', 'loss': '2.3989'}
Train | Epoch: 2 | Step: 120 / 443 | {'loss_reg': '7.4214', 'loss': '7.4214'}
Train | Epoch: 2 | Step: 130 / 443 | {'loss_reg': '3.9488', 'loss': '3.9488'}
Train | Epoch: 2 | Step: 140 / 443 | {'loss_reg': '4.3467', 'loss': '4.3467'}
Train | Epoch: 2 | Step: 150 / 443 | {'loss_reg': '4.0372', 'loss': '4.0372'}
Train | Epoch: 2 | Step: 160 / 443 | {'loss_reg': '4.9964', 'loss': '4.9964'}
Train | Epoch: 2 | Step: 170 / 443 | {'loss_reg': '6.2200', 'loss': '6.2200'}
Train | Epoch: 2 | Step: 180 / 443 | {'loss_reg': '4.1877', 'loss': '4.1877'}
