SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 443 | {'loss_reg': '9.3305', 'loss': '9.3305'}
Train | Epoch: 1 | Step: 10 / 443 | {'loss_reg': '12.0620', 'loss': '12.0620'}
Train | Epoch: 1 | Step: 20 / 443 | {'loss_reg': '8.1866', 'loss': '8.1866'}
Train | Epoch: 1 | Step: 30 / 443 | {'loss_reg': '6.9578', 'loss': '6.9578'}
Train | Epoch: 1 | Step: 40 / 443 | {'loss_reg': '9.0603', 'loss': '9.0603'}
Train | Epoch: 1 | Step: 50 / 443 | {'loss_reg': '7.2524', 'loss': '7.2524'}
Train | Epoch: 1 | Step: 60 / 443 | {'loss_reg': '8.4750', 'loss': '8.4750'}
Train | Epoch: 1 | Step: 70 / 443 | {'loss_reg': '5.1569', 'loss': '5.1569'}
Train | Epoch: 1 | Step: 80 / 443 | {'loss_reg': '8.9144', 'loss': '8.9144'}
Train | Epoch: 1 | Step: 90 / 443 | {'loss_reg': '7.3227', 'loss': '7.3227'}
Train | Epoch: 1 | Step: 100 / 443 | {'loss_reg': '11.2781', 'loss': '11.2781'}
Train | Epoch: 1 | Step: 110 / 443 | {'loss_reg': '5.5301', 'loss': '5.5301'}
Train | Epoch: 1 | Step: 120 / 443 | {'loss_reg': '7.2572', 'loss': '7.2572'}
Train | Epoch: 1 | Step: 130 / 443 | {'loss_reg': '6.3349', 'loss': '6.3349'}
Train | Epoch: 1 | Step: 140 / 443 | {'loss_reg': '5.0175', 'loss': '5.0175'}
Train | Epoch: 1 | Step: 150 / 443 | {'loss_reg': '5.7810', 'loss': '5.7810'}
Train | Epoch: 1 | Step: 160 / 443 | {'loss_reg': '7.3380', 'loss': '7.3380'}
Train | Epoch: 1 | Step: 170 / 443 | {'loss_reg': '6.7237', 'loss': '6.7237'}
Train | Epoch: 1 | Step: 180 / 443 | {'loss_reg': '6.7869', 'loss': '6.7869'}
Train | Epoch: 1 | Step: 190 / 443 | {'loss_reg': '5.7925', 'loss': '5.7925'}
Train | Epoch: 1 | Step: 200 / 443 | {'loss_reg': '5.0394', 'loss': '5.0394'}
Train | Epoch: 1 | Step: 210 / 443 | {'loss_reg': '4.8835', 'loss': '4.8835'}
Train | Epoch: 1 | Step: 220 / 443 | {'loss_reg': '3.9235', 'loss': '3.9235'}
Train | Epoch: 1 | Step: 230 / 443 | {'loss_reg': '4.4414', 'loss': '4.4414'}
Train | Epoch: 1 | Step: 240 / 443 | {'loss_reg': '2.1904', 'loss': '2.1904'}
Train | Epoch: 1 | Step: 250 / 443 | {'loss_reg': '3.6907', 'loss': '3.6907'}
Train | Epoch: 1 | Step: 260 / 443 | {'loss_reg': '6.1599', 'loss': '6.1599'}
