SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 443 | {'loss_reg': '20.9417', 'loss': '20.9417'}
Train | Epoch: 1 | Step: 10 / 443 | {'loss_reg': '10.2179', 'loss': '10.2179'}
Train | Epoch: 1 | Step: 20 / 443 | {'loss_reg': '10.0261', 'loss': '10.0261'}
Train | Epoch: 1 | Step: 30 / 443 | {'loss_reg': '11.2076', 'loss': '11.2076'}
Train | Epoch: 1 | Step: 40 / 443 | {'loss_reg': '8.7771', 'loss': '8.7771'}
Train | Epoch: 1 | Step: 50 / 443 | {'loss_reg': '9.4188', 'loss': '9.4188'}
Train | Epoch: 1 | Step: 60 / 443 | {'loss_reg': '7.4965', 'loss': '7.4965'}
Train | Epoch: 1 | Step: 70 / 443 | {'loss_reg': '9.6082', 'loss': '9.6082'}
Train | Epoch: 1 | Step: 80 / 443 | {'loss_reg': '9.3623', 'loss': '9.3623'}
Train | Epoch: 1 | Step: 90 / 443 | {'loss_reg': '11.5784', 'loss': '11.5784'}
Train | Epoch: 1 | Step: 100 / 443 | {'loss_reg': '5.8925', 'loss': '5.8925'}
Train | Epoch: 1 | Step: 110 / 443 | {'loss_reg': '5.0820', 'loss': '5.0820'}
Train | Epoch: 1 | Step: 120 / 443 | {'loss_reg': '7.6529', 'loss': '7.6529'}
Train | Epoch: 1 | Step: 130 / 443 | {'loss_reg': '6.1315', 'loss': '6.1315'}
Train | Epoch: 1 | Step: 140 / 443 | {'loss_reg': '4.7806', 'loss': '4.7806'}
Train | Epoch: 1 | Step: 150 / 443 | {'loss_reg': '3.4735', 'loss': '3.4735'}
Train | Epoch: 1 | Step: 160 / 443 | {'loss_reg': '5.7049', 'loss': '5.7049'}
Train | Epoch: 1 | Step: 170 / 443 | {'loss_reg': '2.8452', 'loss': '2.8452'}
Train | Epoch: 1 | Step: 180 / 443 | {'loss_reg': '2.8274', 'loss': '2.8274'}
Train | Epoch: 1 | Step: 190 / 443 | {'loss_reg': '2.1975', 'loss': '2.1975'}
Train | Epoch: 1 | Step: 200 / 443 | {'loss_reg': '3.9920', 'loss': '3.9920'}
Train | Epoch: 1 | Step: 210 / 443 | {'loss_reg': '1.1336', 'loss': '1.1336'}
Train | Epoch: 1 | Step: 220 / 443 | {'loss_reg': '2.4261', 'loss': '2.4261'}
Train | Epoch: 1 | Step: 230 / 443 | {'loss_reg': '5.0523', 'loss': '5.0523'}
Train | Epoch: 1 | Step: 240 / 443 | {'loss_reg': '1.6364', 'loss': '1.6364'}
Train | Epoch: 1 | Step: 250 / 443 | {'loss_reg': '1.0336', 'loss': '1.0336'}
Train | Epoch: 1 | Step: 260 / 443 | {'loss_reg': '0.6032', 'loss': '0.6032'}
Train | Epoch: 1 | Step: 270 / 443 | {'loss_reg': '1.8411', 'loss': '1.8411'}
Train | Epoch: 1 | Step: 280 / 443 | {'loss_reg': '2.5857', 'loss': '2.5857'}
Train | Epoch: 1 | Step: 290 / 443 | {'loss_reg': '1.5961', 'loss': '1.5961'}
Train | Epoch: 1 | Step: 300 / 443 | {'loss_reg': '2.3970', 'loss': '2.3970'}
Train | Epoch: 1 | Step: 310 / 443 | {'loss_reg': '0.9851', 'loss': '0.9851'}
Train | Epoch: 1 | Step: 320 / 443 | {'loss_reg': '1.4151', 'loss': '1.4151'}
Train | Epoch: 1 | Step: 330 / 443 | {'loss_reg': '1.9856', 'loss': '1.9856'}
Train | Epoch: 1 | Step: 340 / 443 | {'loss_reg': '3.6569', 'loss': '3.6569'}
Train | Epoch: 1 | Step: 350 / 443 | {'loss_reg': '2.0795', 'loss': '2.0795'}
Train | Epoch: 1 | Step: 360 / 443 | {'loss_reg': '5.7418', 'loss': '5.7418'}
Train | Epoch: 1 | Step: 370 / 443 | {'loss_reg': '8.4078', 'loss': '8.4078'}
Train | Epoch: 1 | Step: 380 / 443 | {'loss_reg': '2.4363', 'loss': '2.4363'}
Train | Epoch: 1 | Step: 390 / 443 | {'loss_reg': '3.2329', 'loss': '3.2329'}
Train | Epoch: 1 | Step: 400 / 443 | {'loss_reg': '2.3777', 'loss': '2.3777'}
Train | Epoch: 1 | Step: 410 / 443 | {'loss_reg': '3.0504', 'loss': '3.0504'}
Train | Epoch: 1 | Step: 420 / 443 | {'loss_reg': '2.1359', 'loss': '2.1359'}
Train | Epoch: 1 | Step: 430 / 443 | {'loss_reg': '2.4223', 'loss': '2.4223'}
Train | Epoch: 1 | Step: 440 / 443 | {'loss_reg': '2.0126', 'loss': '2.0126'}
Val | Epoch: 1 | {'rmse': '14.228', 'pearson': '0.923', 'r2': '0.849', 'spearmanr': '0.897'}
Train | Epoch: 2 | Step: 0 / 443 | {'loss_reg': '2.8424', 'loss': '2.8424'}
Train | Epoch: 2 | Step: 10 / 443 | {'loss_reg': '2.9955', 'loss': '2.9955'}
Train | Epoch: 2 | Step: 20 / 443 | {'loss_reg': '3.2838', 'loss': '3.2838'}
Train | Epoch: 2 | Step: 30 / 443 | {'loss_reg': '4.0873', 'loss': '4.0873'}
Train | Epoch: 2 | Step: 40 / 443 | {'loss_reg': '4.4878', 'loss': '4.4878'}
Train | Epoch: 2 | Step: 50 / 443 | {'loss_reg': '4.3309', 'loss': '4.3309'}
Train | Epoch: 2 | Step: 60 / 443 | {'loss_reg': '3.8070', 'loss': '3.8070'}
Train | Epoch: 2 | Step: 70 / 443 | {'loss_reg': '1.1334', 'loss': '1.1334'}
Train | Epoch: 2 | Step: 80 / 443 | {'loss_reg': '4.2232', 'loss': '4.2232'}
Train | Epoch: 2 | Step: 90 / 443 | {'loss_reg': '1.2731', 'loss': '1.2731'}
Train | Epoch: 2 | Step: 100 / 443 | {'loss_reg': '3.1911', 'loss': '3.1911'}
Train | Epoch: 2 | Step: 110 / 443 | {'loss_reg': '2.2117', 'loss': '2.2117'}
Train | Epoch: 2 | Step: 120 / 443 | {'loss_reg': '2.4910', 'loss': '2.4910'}
Train | Epoch: 2 | Step: 130 / 443 | {'loss_reg': '0.7077', 'loss': '0.7077'}
Train | Epoch: 2 | Step: 140 / 443 | {'loss_reg': '0.5010', 'loss': '0.5010'}
Train | Epoch: 2 | Step: 150 / 443 | {'loss_reg': '1.7438', 'loss': '1.7438'}
Train | Epoch: 2 | Step: 160 / 443 | {'loss_reg': '5.4138', 'loss': '5.4138'}
Train | Epoch: 2 | Step: 170 / 443 | {'loss_reg': '6.5945', 'loss': '6.5945'}
Train | Epoch: 2 | Step: 180 / 443 | {'loss_reg': '0.4308', 'loss': '0.4308'}
Train | Epoch: 2 | Step: 190 / 443 | {'loss_reg': '2.9355', 'loss': '2.9355'}
Train | Epoch: 2 | Step: 200 / 443 | {'loss_reg': '1.8727', 'loss': '1.8727'}
Train | Epoch: 2 | Step: 210 / 443 | {'loss_reg': '0.9993', 'loss': '0.9993'}
Train | Epoch: 2 | Step: 220 / 443 | {'loss_reg': '1.5240', 'loss': '1.5240'}
Train | Epoch: 2 | Step: 230 / 443 | {'loss_reg': '4.2264', 'loss': '4.2264'}
Train | Epoch: 2 | Step: 240 / 443 | {'loss_reg': '1.6868', 'loss': '1.6868'}
Train | Epoch: 2 | Step: 250 / 443 | {'loss_reg': '1.6265', 'loss': '1.6265'}
Train | Epoch: 2 | Step: 260 / 443 | {'loss_reg': '0.7953', 'loss': '0.7953'}
Train | Epoch: 2 | Step: 270 / 443 | {'loss_reg': '1.5673', 'loss': '1.5673'}
Train | Epoch: 2 | Step: 280 / 443 | {'loss_reg': '8.7256', 'loss': '8.7256'}
Train | Epoch: 2 | Step: 290 / 443 | {'loss_reg': '2.8992', 'loss': '2.8992'}
Train | Epoch: 2 | Step: 300 / 443 | {'loss_reg': '2.5980', 'loss': '2.5980'}
Train | Epoch: 2 | Step: 310 / 443 | {'loss_reg': '4.5724', 'loss': '4.5724'}
Train | Epoch: 2 | Step: 320 / 443 | {'loss_reg': '3.8926', 'loss': '3.8926'}
Train | Epoch: 2 | Step: 330 / 443 | {'loss_reg': '5.5253', 'loss': '5.5253'}
Train | Epoch: 2 | Step: 340 / 443 | {'loss_reg': '2.6043', 'loss': '2.6043'}
Train | Epoch: 2 | Step: 350 / 443 | {'loss_reg': '1.3723', 'loss': '1.3723'}
Train | Epoch: 2 | Step: 360 / 443 | {'loss_reg': '1.9246', 'loss': '1.9246'}
Train | Epoch: 2 | Step: 370 / 443 | {'loss_reg': '1.4687', 'loss': '1.4687'}
Train | Epoch: 2 | Step: 380 / 443 | {'loss_reg': '2.7170', 'loss': '2.7170'}
Train | Epoch: 2 | Step: 390 / 443 | {'loss_reg': '2.0237', 'loss': '2.0237'}
Train | Epoch: 2 | Step: 400 / 443 | {'loss_reg': '4.0923', 'loss': '4.0923'}
Train | Epoch: 2 | Step: 410 / 443 | {'loss_reg': '2.0514', 'loss': '2.0514'}
Train | Epoch: 2 | Step: 420 / 443 | {'loss_reg': '0.5324', 'loss': '0.5324'}
Train | Epoch: 2 | Step: 430 / 443 | {'loss_reg': '1.9834', 'loss': '1.9834'}
Train | Epoch: 2 | Step: 440 / 443 | {'loss_reg': '2.8182', 'loss': '2.8182'}
Val | Epoch: 2 | {'rmse': '13.942', 'pearson': '0.937', 'r2': '0.855', 'spearmanr': '0.917'}
Train | Epoch: 3 | Step: 0 / 443 | {'loss_reg': '1.2450', 'loss': '1.2450'}
Train | Epoch: 3 | Step: 10 / 443 | {'loss_reg': '2.1892', 'loss': '2.1892'}
Train | Epoch: 3 | Step: 20 / 443 | {'loss_reg': '1.2044', 'loss': '1.2044'}
Train | Epoch: 3 | Step: 30 / 443 | {'loss_reg': '2.2840', 'loss': '2.2840'}
Train | Epoch: 3 | Step: 40 / 443 | {'loss_reg': '1.2934', 'loss': '1.2934'}
Train | Epoch: 3 | Step: 50 / 443 | {'loss_reg': '1.8283', 'loss': '1.8283'}
Train | Epoch: 3 | Step: 60 / 443 | {'loss_reg': '1.4065', 'loss': '1.4065'}
Train | Epoch: 3 | Step: 70 / 443 | {'loss_reg': '1.7448', 'loss': '1.7448'}
Train | Epoch: 3 | Step: 80 / 443 | {'loss_reg': '7.1961', 'loss': '7.1961'}
Train | Epoch: 3 | Step: 90 / 443 | {'loss_reg': '0.9738', 'loss': '0.9738'}
Train | Epoch: 3 | Step: 100 / 443 | {'loss_reg': '1.3467', 'loss': '1.3467'}
Train | Epoch: 3 | Step: 110 / 443 | {'loss_reg': '1.3720', 'loss': '1.3720'}
Train | Epoch: 3 | Step: 120 / 443 | {'loss_reg': '4.4523', 'loss': '4.4523'}
Train | Epoch: 3 | Step: 130 / 443 | {'loss_reg': '2.5275', 'loss': '2.5275'}
Train | Epoch: 3 | Step: 140 / 443 | {'loss_reg': '2.1449', 'loss': '2.1449'}
Train | Epoch: 3 | Step: 150 / 443 | {'loss_reg': '0.6505', 'loss': '0.6505'}
Train | Epoch: 3 | Step: 160 / 443 | {'loss_reg': '1.4661', 'loss': '1.4661'}
Train | Epoch: 3 | Step: 170 / 443 | {'loss_reg': '2.6368', 'loss': '2.6368'}
Train | Epoch: 3 | Step: 180 / 443 | {'loss_reg': '0.7743', 'loss': '0.7743'}
Train | Epoch: 3 | Step: 190 / 443 | {'loss_reg': '5.4719', 'loss': '5.4719'}
Train | Epoch: 3 | Step: 200 / 443 | {'loss_reg': '2.7900', 'loss': '2.7900'}
Train | Epoch: 3 | Step: 210 / 443 | {'loss_reg': '1.3117', 'loss': '1.3117'}
Train | Epoch: 3 | Step: 220 / 443 | {'loss_reg': '0.8893', 'loss': '0.8893'}
Train | Epoch: 3 | Step: 230 / 443 | {'loss_reg': '1.6440', 'loss': '1.6440'}
Train | Epoch: 3 | Step: 240 / 443 | {'loss_reg': '0.3732', 'loss': '0.3732'}
Train | Epoch: 3 | Step: 250 / 443 | {'loss_reg': '1.4917', 'loss': '1.4917'}
Train | Epoch: 3 | Step: 260 / 443 | {'loss_reg': '1.7186', 'loss': '1.7186'}
Train | Epoch: 3 | Step: 270 / 443 | {'loss_reg': '1.3152', 'loss': '1.3152'}
Train | Epoch: 3 | Step: 280 / 443 | {'loss_reg': '3.4230', 'loss': '3.4230'}
Train | Epoch: 3 | Step: 290 / 443 | {'loss_reg': '0.7881', 'loss': '0.7881'}
Train | Epoch: 3 | Step: 300 / 443 | {'loss_reg': '1.1577', 'loss': '1.1577'}
Train | Epoch: 3 | Step: 310 / 443 | {'loss_reg': '0.8503', 'loss': '0.8503'}
Train | Epoch: 3 | Step: 320 / 443 | {'loss_reg': '1.6377', 'loss': '1.6377'}
Train | Epoch: 3 | Step: 330 / 443 | {'loss_reg': '0.8380', 'loss': '0.8380'}
Train | Epoch: 3 | Step: 340 / 443 | {'loss_reg': '1.1149', 'loss': '1.1149'}
Train | Epoch: 3 | Step: 350 / 443 | {'loss_reg': '0.5210', 'loss': '0.5210'}
Train | Epoch: 3 | Step: 360 / 443 | {'loss_reg': '0.8395', 'loss': '0.8395'}
Train | Epoch: 3 | Step: 370 / 443 | {'loss_reg': '0.5444', 'loss': '0.5444'}
Train | Epoch: 3 | Step: 380 / 443 | {'loss_reg': '1.7935', 'loss': '1.7935'}
Train | Epoch: 3 | Step: 390 / 443 | {'loss_reg': '2.4686', 'loss': '2.4686'}
Train | Epoch: 3 | Step: 400 / 443 | {'loss_reg': '3.6767', 'loss': '3.6767'}
Train | Epoch: 3 | Step: 410 / 443 | {'loss_reg': '3.9602', 'loss': '3.9602'}
Train | Epoch: 3 | Step: 420 / 443 | {'loss_reg': '0.3011', 'loss': '0.3011'}
Train | Epoch: 3 | Step: 430 / 443 | {'loss_reg': '1.7808', 'loss': '1.7808'}
Train | Epoch: 3 | Step: 440 / 443 | {'loss_reg': '4.8119', 'loss': '4.8119'}
Val | Epoch: 3 | {'rmse': '13.118', 'pearson': '0.935', 'r2': '0.872', 'spearmanr': '0.917'}
Train | Epoch: 4 | Step: 0 / 443 | {'loss_reg': '3.2687', 'loss': '3.2687'}
Train | Epoch: 4 | Step: 10 / 443 | {'loss_reg': '1.1116', 'loss': '1.1116'}
Train | Epoch: 4 | Step: 20 / 443 | {'loss_reg': '1.8589', 'loss': '1.8589'}
Train | Epoch: 4 | Step: 30 / 443 | {'loss_reg': '2.6213', 'loss': '2.6213'}
Train | Epoch: 4 | Step: 40 / 443 | {'loss_reg': '1.7879', 'loss': '1.7879'}
Train | Epoch: 4 | Step: 50 / 443 | {'loss_reg': '3.3203', 'loss': '3.3203'}
Train | Epoch: 4 | Step: 60 / 443 | {'loss_reg': '3.8633', 'loss': '3.8633'}
Train | Epoch: 4 | Step: 70 / 443 | {'loss_reg': '1.5279', 'loss': '1.5279'}
Train | Epoch: 4 | Step: 80 / 443 | {'loss_reg': '0.6306', 'loss': '0.6306'}
Train | Epoch: 4 | Step: 90 / 443 | {'loss_reg': '1.8347', 'loss': '1.8347'}
