SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 443 | {'loss_reg': '14.4135', 'loss': '14.4135'}
Train | Epoch: 1 | Step: 10 / 443 | {'loss_reg': '11.4480', 'loss': '11.4480'}
Train | Epoch: 1 | Step: 20 / 443 | {'loss_reg': '3.2475', 'loss': '3.2475'}
Train | Epoch: 1 | Step: 30 / 443 | {'loss_reg': '9.6333', 'loss': '9.6333'}
Train | Epoch: 1 | Step: 40 / 443 | {'loss_reg': '9.7673', 'loss': '9.7673'}
Train | Epoch: 1 | Step: 50 / 443 | {'loss_reg': '8.4653', 'loss': '8.4653'}
Train | Epoch: 1 | Step: 60 / 443 | {'loss_reg': '7.4600', 'loss': '7.4600'}
Train | Epoch: 1 | Step: 70 / 443 | {'loss_reg': '8.9072', 'loss': '8.9072'}
Train | Epoch: 1 | Step: 80 / 443 | {'loss_reg': '6.2692', 'loss': '6.2692'}
Train | Epoch: 1 | Step: 90 / 443 | {'loss_reg': '8.2886', 'loss': '8.2886'}
Train | Epoch: 1 | Step: 100 / 443 | {'loss_reg': '4.8421', 'loss': '4.8421'}
Train | Epoch: 1 | Step: 110 / 443 | {'loss_reg': '5.0512', 'loss': '5.0512'}
Train | Epoch: 1 | Step: 120 / 443 | {'loss_reg': '9.8436', 'loss': '9.8436'}
Train | Epoch: 1 | Step: 130 / 443 | {'loss_reg': '7.3400', 'loss': '7.3400'}
Train | Epoch: 1 | Step: 140 / 443 | {'loss_reg': '4.9620', 'loss': '4.9620'}
Train | Epoch: 1 | Step: 150 / 443 | {'loss_reg': '1.8130', 'loss': '1.8130'}
Train | Epoch: 1 | Step: 160 / 443 | {'loss_reg': '2.0651', 'loss': '2.0651'}
Train | Epoch: 1 | Step: 170 / 443 | {'loss_reg': '4.7203', 'loss': '4.7203'}
Train | Epoch: 1 | Step: 180 / 443 | {'loss_reg': '5.2502', 'loss': '5.2502'}
Train | Epoch: 1 | Step: 190 / 443 | {'loss_reg': '10.0410', 'loss': '10.0410'}
Train | Epoch: 1 | Step: 200 / 443 | {'loss_reg': '3.6040', 'loss': '3.6040'}
Train | Epoch: 1 | Step: 210 / 443 | {'loss_reg': '0.5134', 'loss': '0.5134'}
Train | Epoch: 1 | Step: 220 / 443 | {'loss_reg': '8.2685', 'loss': '8.2685'}
Train | Epoch: 1 | Step: 230 / 443 | {'loss_reg': '1.9973', 'loss': '1.9973'}
Train | Epoch: 1 | Step: 240 / 443 | {'loss_reg': '2.0868', 'loss': '2.0868'}
Train | Epoch: 1 | Step: 250 / 443 | {'loss_reg': '1.6143', 'loss': '1.6143'}
Train | Epoch: 1 | Step: 260 / 443 | {'loss_reg': '6.0302', 'loss': '6.0302'}
Train | Epoch: 1 | Step: 270 / 443 | {'loss_reg': '3.7677', 'loss': '3.7677'}
Train | Epoch: 1 | Step: 280 / 443 | {'loss_reg': '3.4255', 'loss': '3.4255'}
Train | Epoch: 1 | Step: 290 / 443 | {'loss_reg': '8.7938', 'loss': '8.7938'}
Train | Epoch: 1 | Step: 300 / 443 | {'loss_reg': '2.2546', 'loss': '2.2546'}
Train | Epoch: 1 | Step: 310 / 443 | {'loss_reg': '0.6974', 'loss': '0.6974'}
Train | Epoch: 1 | Step: 320 / 443 | {'loss_reg': '0.4807', 'loss': '0.4807'}
Train | Epoch: 1 | Step: 330 / 443 | {'loss_reg': '1.8377', 'loss': '1.8377'}
Train | Epoch: 1 | Step: 340 / 443 | {'loss_reg': '3.6926', 'loss': '3.6926'}
Train | Epoch: 1 | Step: 350 / 443 | {'loss_reg': '1.8822', 'loss': '1.8822'}
Train | Epoch: 1 | Step: 360 / 443 | {'loss_reg': '6.3046', 'loss': '6.3046'}
Train | Epoch: 1 | Step: 370 / 443 | {'loss_reg': '3.0961', 'loss': '3.0961'}
Train | Epoch: 1 | Step: 380 / 443 | {'loss_reg': '4.3173', 'loss': '4.3173'}
Train | Epoch: 1 | Step: 390 / 443 | {'loss_reg': '3.9457', 'loss': '3.9457'}
Train | Epoch: 1 | Step: 400 / 443 | {'loss_reg': '4.9968', 'loss': '4.9968'}
Train | Epoch: 1 | Step: 410 / 443 | {'loss_reg': '6.3827', 'loss': '6.3827'}
Train | Epoch: 1 | Step: 420 / 443 | {'loss_reg': '2.9603', 'loss': '2.9603'}
Train | Epoch: 1 | Step: 430 / 443 | {'loss_reg': '2.1517', 'loss': '2.1517'}
Train | Epoch: 1 | Step: 440 / 443 | {'loss_reg': '1.1070', 'loss': '1.1070'}
