SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 443 | {'loss_reg': '10.6357', 'loss': '10.6357'}
Train | Epoch: 1 | Step: 10 / 443 | {'loss_reg': '16.7200', 'loss': '16.7200'}
Train | Epoch: 1 | Step: 20 / 443 | {'loss_reg': '9.2518', 'loss': '9.2518'}
Train | Epoch: 1 | Step: 30 / 443 | {'loss_reg': '8.1187', 'loss': '8.1187'}
Train | Epoch: 1 | Step: 40 / 443 | {'loss_reg': '10.8252', 'loss': '10.8252'}
Train | Epoch: 1 | Step: 50 / 443 | {'loss_reg': '11.4959', 'loss': '11.4959'}
Train | Epoch: 1 | Step: 60 / 443 | {'loss_reg': '7.1277', 'loss': '7.1277'}
Train | Epoch: 1 | Step: 70 / 443 | {'loss_reg': '8.2574', 'loss': '8.2574'}
Train | Epoch: 1 | Step: 80 / 443 | {'loss_reg': '5.6914', 'loss': '5.6914'}
Train | Epoch: 1 | Step: 90 / 443 | {'loss_reg': '7.2377', 'loss': '7.2377'}
Train | Epoch: 1 | Step: 100 / 443 | {'loss_reg': '1.8349', 'loss': '1.8349'}
Train | Epoch: 1 | Step: 110 / 443 | {'loss_reg': '4.4925', 'loss': '4.4925'}
Train | Epoch: 1 | Step: 120 / 443 | {'loss_reg': '1.7091', 'loss': '1.7091'}
Train | Epoch: 1 | Step: 130 / 443 | {'loss_reg': '4.6047', 'loss': '4.6047'}
Train | Epoch: 1 | Step: 140 / 443 | {'loss_reg': '3.6752', 'loss': '3.6752'}
Train | Epoch: 1 | Step: 150 / 443 | {'loss_reg': '4.1176', 'loss': '4.1176'}
Train | Epoch: 1 | Step: 160 / 443 | {'loss_reg': '5.1172', 'loss': '5.1172'}
Train | Epoch: 1 | Step: 170 / 443 | {'loss_reg': '3.6773', 'loss': '3.6773'}
Train | Epoch: 1 | Step: 180 / 443 | {'loss_reg': '1.8667', 'loss': '1.8667'}
Train | Epoch: 1 | Step: 190 / 443 | {'loss_reg': '1.6499', 'loss': '1.6499'}
Train | Epoch: 1 | Step: 200 / 443 | {'loss_reg': '2.0101', 'loss': '2.0101'}
Train | Epoch: 1 | Step: 210 / 443 | {'loss_reg': '3.9267', 'loss': '3.9267'}
Train | Epoch: 1 | Step: 220 / 443 | {'loss_reg': '1.6322', 'loss': '1.6322'}
Train | Epoch: 1 | Step: 230 / 443 | {'loss_reg': '0.6025', 'loss': '0.6025'}
Train | Epoch: 1 | Step: 240 / 443 | {'loss_reg': '3.1089', 'loss': '3.1089'}
Train | Epoch: 1 | Step: 250 / 443 | {'loss_reg': '0.8114', 'loss': '0.8114'}
Train | Epoch: 1 | Step: 260 / 443 | {'loss_reg': '4.2073', 'loss': '4.2073'}
Train | Epoch: 1 | Step: 270 / 443 | {'loss_reg': '2.2331', 'loss': '2.2331'}
Train | Epoch: 1 | Step: 280 / 443 | {'loss_reg': '9.5721', 'loss': '9.5721'}
Train | Epoch: 1 | Step: 290 / 443 | {'loss_reg': '6.9185', 'loss': '6.9185'}
Train | Epoch: 1 | Step: 300 / 443 | {'loss_reg': '2.0260', 'loss': '2.0260'}
Train | Epoch: 1 | Step: 310 / 443 | {'loss_reg': '0.8426', 'loss': '0.8426'}
Train | Epoch: 1 | Step: 320 / 443 | {'loss_reg': '5.3331', 'loss': '5.3331'}
Train | Epoch: 1 | Step: 330 / 443 | {'loss_reg': '2.2974', 'loss': '2.2974'}
Train | Epoch: 1 | Step: 340 / 443 | {'loss_reg': '1.1023', 'loss': '1.1023'}
Train | Epoch: 1 | Step: 350 / 443 | {'loss_reg': '4.7350', 'loss': '4.7350'}
Train | Epoch: 1 | Step: 360 / 443 | {'loss_reg': '5.7551', 'loss': '5.7551'}
Train | Epoch: 1 | Step: 370 / 443 | {'loss_reg': '4.3603', 'loss': '4.3603'}
Train | Epoch: 1 | Step: 380 / 443 | {'loss_reg': '0.9931', 'loss': '0.9931'}
Train | Epoch: 1 | Step: 390 / 443 | {'loss_reg': '6.4697', 'loss': '6.4697'}
Train | Epoch: 1 | Step: 400 / 443 | {'loss_reg': '3.0359', 'loss': '3.0359'}
Train | Epoch: 1 | Step: 410 / 443 | {'loss_reg': '3.7232', 'loss': '3.7232'}
Train | Epoch: 1 | Step: 420 / 443 | {'loss_reg': '0.8954', 'loss': '0.8954'}
Train | Epoch: 1 | Step: 430 / 443 | {'loss_reg': '2.6569', 'loss': '2.6569'}
Train | Epoch: 1 | Step: 440 / 443 | {'loss_reg': '3.6829', 'loss': '3.6829'}
Val | Epoch: 1 | {'rmse': '12.475', 'pearson': '0.942', 'r2': '0.884', 'spearmanr': '0.904'}
Train | Epoch: 2 | Step: 0 / 443 | {'loss_reg': '2.9283', 'loss': '2.9283'}
Train | Epoch: 2 | Step: 10 / 443 | {'loss_reg': '2.6932', 'loss': '2.6932'}
Train | Epoch: 2 | Step: 20 / 443 | {'loss_reg': '1.9877', 'loss': '1.9877'}
Train | Epoch: 2 | Step: 30 / 443 | {'loss_reg': '4.0146', 'loss': '4.0146'}
Train | Epoch: 2 | Step: 40 / 443 | {'loss_reg': '2.2210', 'loss': '2.2210'}
Train | Epoch: 2 | Step: 50 / 443 | {'loss_reg': '10.8161', 'loss': '10.8161'}
Train | Epoch: 2 | Step: 60 / 443 | {'loss_reg': '1.0228', 'loss': '1.0228'}
Train | Epoch: 2 | Step: 70 / 443 | {'loss_reg': '3.6016', 'loss': '3.6016'}
Train | Epoch: 2 | Step: 80 / 443 | {'loss_reg': '0.8248', 'loss': '0.8248'}
Train | Epoch: 2 | Step: 90 / 443 | {'loss_reg': '2.3897', 'loss': '2.3897'}
Train | Epoch: 2 | Step: 100 / 443 | {'loss_reg': '0.9305', 'loss': '0.9305'}
Train | Epoch: 2 | Step: 110 / 443 | {'loss_reg': '2.1732', 'loss': '2.1732'}
Train | Epoch: 2 | Step: 120 / 443 | {'loss_reg': '1.7839', 'loss': '1.7839'}
Train | Epoch: 2 | Step: 130 / 443 | {'loss_reg': '2.0696', 'loss': '2.0696'}
Train | Epoch: 2 | Step: 140 / 443 | {'loss_reg': '1.9521', 'loss': '1.9521'}
Train | Epoch: 2 | Step: 150 / 443 | {'loss_reg': '4.1129', 'loss': '4.1129'}
Train | Epoch: 2 | Step: 160 / 443 | {'loss_reg': '2.6232', 'loss': '2.6232'}
Train | Epoch: 2 | Step: 170 / 443 | {'loss_reg': '7.5709', 'loss': '7.5709'}
Train | Epoch: 2 | Step: 180 / 443 | {'loss_reg': '4.9284', 'loss': '4.9284'}
Train | Epoch: 2 | Step: 190 / 443 | {'loss_reg': '3.9241', 'loss': '3.9241'}
Train | Epoch: 2 | Step: 200 / 443 | {'loss_reg': '3.0034', 'loss': '3.0034'}
Train | Epoch: 2 | Step: 210 / 443 | {'loss_reg': '9.5039', 'loss': '9.5039'}
Train | Epoch: 2 | Step: 220 / 443 | {'loss_reg': '1.0982', 'loss': '1.0982'}
Train | Epoch: 2 | Step: 230 / 443 | {'loss_reg': '5.3656', 'loss': '5.3656'}
Train | Epoch: 2 | Step: 240 / 443 | {'loss_reg': '0.9232', 'loss': '0.9232'}
Train | Epoch: 2 | Step: 250 / 443 | {'loss_reg': '3.2510', 'loss': '3.2510'}
Train | Epoch: 2 | Step: 260 / 443 | {'loss_reg': '1.7586', 'loss': '1.7586'}
Train | Epoch: 2 | Step: 270 / 443 | {'loss_reg': '4.5273', 'loss': '4.5273'}
