SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 442 | {'loss_reg': '8.8572', 'loss_triplet': '1.0294', 'loss': '9.8865'}
Train | Epoch: 1 | Step: 10 / 442 | {'loss_reg': '12.6549', 'loss_triplet': '0.8477', 'loss': '13.5026'}
Train | Epoch: 1 | Step: 20 / 442 | {'loss_reg': '11.9592', 'loss_triplet': '0.6604', 'loss': '12.6196'}
Train | Epoch: 1 | Step: 30 / 442 | {'loss_reg': '10.0337', 'loss_triplet': '0.4613', 'loss': '10.4950'}
Train | Epoch: 1 | Step: 40 / 442 | {'loss_reg': '11.6110', 'loss_triplet': '0.3252', 'loss': '11.9362'}
Train | Epoch: 1 | Step: 50 / 442 | {'loss_reg': '6.4372', 'loss_triplet': '0.2685', 'loss': '6.7057'}
Train | Epoch: 1 | Step: 60 / 442 | {'loss_reg': '10.9677', 'loss_triplet': '0.2138', 'loss': '11.1814'}
Train | Epoch: 1 | Step: 70 / 442 | {'loss_reg': '8.3018', 'loss_triplet': '0.1347', 'loss': '8.4365'}
Train | Epoch: 1 | Step: 80 / 442 | {'loss_reg': '9.3511', 'loss_triplet': '0.1146', 'loss': '9.4657'}
Train | Epoch: 1 | Step: 90 / 442 | {'loss_reg': '4.4012', 'loss_triplet': '0.1064', 'loss': '4.5076'}
Train | Epoch: 1 | Step: 100 / 442 | {'loss_reg': '7.5695', 'loss_triplet': '0.0972', 'loss': '7.6667'}
Train | Epoch: 1 | Step: 110 / 442 | {'loss_reg': '8.9267', 'loss_triplet': '0.1484', 'loss': '9.0752'}
Train | Epoch: 1 | Step: 120 / 442 | {'loss_reg': '1.7844', 'loss_triplet': '0.0936', 'loss': '1.8781'}
Train | Epoch: 1 | Step: 130 / 442 | {'loss_reg': '6.6706', 'loss_triplet': '0.1009', 'loss': '6.7715'}
Train | Epoch: 1 | Step: 140 / 442 | {'loss_reg': '7.6769', 'loss_triplet': '0.0890', 'loss': '7.7659'}
Train | Epoch: 1 | Step: 150 / 442 | {'loss_reg': '5.4701', 'loss_triplet': '0.1044', 'loss': '5.5745'}
Train | Epoch: 1 | Step: 160 / 442 | {'loss_reg': '7.9220', 'loss_triplet': '0.1422', 'loss': '8.0642'}
Train | Epoch: 1 | Step: 170 / 442 | {'loss_reg': '7.7911', 'loss_triplet': '0.1749', 'loss': '7.9660'}
Train | Epoch: 1 | Step: 180 / 442 | {'loss_reg': '6.3546', 'loss_triplet': '0.1183', 'loss': '6.4730'}
Train | Epoch: 1 | Step: 190 / 442 | {'loss_reg': '8.6003', 'loss_triplet': '0.1252', 'loss': '8.7255'}
Train | Epoch: 1 | Step: 200 / 442 | {'loss_reg': '4.9385', 'loss_triplet': '0.1193', 'loss': '5.0578'}
Train | Epoch: 1 | Step: 210 / 442 | {'loss_reg': '5.0166', 'loss_triplet': '0.0855', 'loss': '5.1021'}
Train | Epoch: 1 | Step: 220 / 442 | {'loss_reg': '2.4703', 'loss_triplet': '0.0969', 'loss': '2.5671'}
Train | Epoch: 1 | Step: 230 / 442 | {'loss_reg': '5.4086', 'loss_triplet': '0.0739', 'loss': '5.4824'}
Train | Epoch: 1 | Step: 240 / 442 | {'loss_reg': '4.0663', 'loss_triplet': '0.0703', 'loss': '4.1366'}
Train | Epoch: 1 | Step: 250 / 442 | {'loss_reg': '5.5201', 'loss_triplet': '0.0991', 'loss': '5.6192'}
Train | Epoch: 1 | Step: 260 / 442 | {'loss_reg': '4.6728', 'loss_triplet': '0.0947', 'loss': '4.7675'}
Train | Epoch: 1 | Step: 270 / 442 | {'loss_reg': '1.8912', 'loss_triplet': '0.0905', 'loss': '1.9817'}
Train | Epoch: 1 | Step: 280 / 442 | {'loss_reg': '1.6938', 'loss_triplet': '0.0753', 'loss': '1.7691'}
Train | Epoch: 1 | Step: 290 / 442 | {'loss_reg': '2.6396', 'loss_triplet': '0.0799', 'loss': '2.7195'}
Train | Epoch: 1 | Step: 300 / 442 | {'loss_reg': '2.4096', 'loss_triplet': '0.0731', 'loss': '2.4826'}
Train | Epoch: 1 | Step: 310 / 442 | {'loss_reg': '2.6745', 'loss_triplet': '0.0677', 'loss': '2.7422'}
Train | Epoch: 1 | Step: 320 / 442 | {'loss_reg': '8.2623', 'loss_triplet': '0.1254', 'loss': '8.3876'}
Train | Epoch: 1 | Step: 330 / 442 | {'loss_reg': '1.3344', 'loss_triplet': '0.0750', 'loss': '1.4095'}
Train | Epoch: 1 | Step: 340 / 442 | {'loss_reg': '3.8762', 'loss_triplet': '0.0800', 'loss': '3.9562'}
Train | Epoch: 1 | Step: 350 / 442 | {'loss_reg': '1.9433', 'loss_triplet': '0.0946', 'loss': '2.0380'}
Train | Epoch: 1 | Step: 360 / 442 | {'loss_reg': '2.6214', 'loss_triplet': '0.0745', 'loss': '2.6959'}
Train | Epoch: 1 | Step: 370 / 442 | {'loss_reg': '3.5962', 'loss_triplet': '0.0588', 'loss': '3.6550'}
Train | Epoch: 1 | Step: 380 / 442 | {'loss_reg': '2.1469', 'loss_triplet': '0.0895', 'loss': '2.2364'}
Train | Epoch: 1 | Step: 390 / 442 | {'loss_reg': '1.1211', 'loss_triplet': '0.1352', 'loss': '1.2563'}
Train | Epoch: 1 | Step: 400 / 442 | {'loss_reg': '1.9310', 'loss_triplet': '0.0558', 'loss': '1.9868'}
Train | Epoch: 1 | Step: 410 / 442 | {'loss_reg': '0.9354', 'loss_triplet': '0.0505', 'loss': '0.9860'}
Train | Epoch: 1 | Step: 420 / 442 | {'loss_reg': '1.6468', 'loss_triplet': '0.0921', 'loss': '1.7390'}
Train | Epoch: 1 | Step: 430 / 442 | {'loss_reg': '4.2126', 'loss_triplet': '0.0603', 'loss': '4.2729'}
Train | Epoch: 1 | Step: 440 / 442 | {'loss_reg': '3.3477', 'loss_triplet': '0.1042', 'loss': '3.4518'}
Val | Epoch: 1 | {'rmse': '14.669', 'pearson': '0.921', 'r2': '0.847', 'spearmanr': '0.864'}
Train | Epoch: 2 | Step: 0 / 442 | {'loss_reg': '1.4313', 'loss_triplet': '0.0728', 'loss': '1.5041'}
Train | Epoch: 2 | Step: 10 / 442 | {'loss_reg': '2.3244', 'loss_triplet': '0.1097', 'loss': '2.4341'}
Train | Epoch: 2 | Step: 20 / 442 | {'loss_reg': '1.7246', 'loss_triplet': '0.0542', 'loss': '1.7788'}
Train | Epoch: 2 | Step: 30 / 442 | {'loss_reg': '0.9125', 'loss_triplet': '0.0787', 'loss': '0.9912'}
Train | Epoch: 2 | Step: 40 / 442 | {'loss_reg': '0.9797', 'loss_triplet': '0.0571', 'loss': '1.0368'}
Train | Epoch: 2 | Step: 50 / 442 | {'loss_reg': '0.8593', 'loss_triplet': '0.0422', 'loss': '0.9016'}
Train | Epoch: 2 | Step: 60 / 442 | {'loss_reg': '1.2948', 'loss_triplet': '0.1105', 'loss': '1.4053'}
Train | Epoch: 2 | Step: 70 / 442 | {'loss_reg': '0.6030', 'loss_triplet': '0.0559', 'loss': '0.6589'}
Train | Epoch: 2 | Step: 80 / 442 | {'loss_reg': '1.3010', 'loss_triplet': '0.0653', 'loss': '1.3663'}
Train | Epoch: 2 | Step: 90 / 442 | {'loss_reg': '8.3184', 'loss_triplet': '0.0477', 'loss': '8.3661'}
Train | Epoch: 2 | Step: 100 / 442 | {'loss_reg': '2.2636', 'loss_triplet': '0.0673', 'loss': '2.3309'}
