SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 443 | {'loss_reg': '12.4339', 'loss': '12.4339'}
Train | Epoch: 1 | Step: 10 / 443 | {'loss_reg': '12.2143', 'loss': '12.2143'}
Train | Epoch: 1 | Step: 20 / 443 | {'loss_reg': '14.0478', 'loss': '14.0478'}
Train | Epoch: 1 | Step: 30 / 443 | {'loss_reg': '9.8817', 'loss': '9.8817'}
Train | Epoch: 1 | Step: 40 / 443 | {'loss_reg': '8.5690', 'loss': '8.5690'}
Train | Epoch: 1 | Step: 50 / 443 | {'loss_reg': '8.4228', 'loss': '8.4228'}
Train | Epoch: 1 | Step: 60 / 443 | {'loss_reg': '4.0384', 'loss': '4.0384'}
Train | Epoch: 1 | Step: 70 / 443 | {'loss_reg': '12.0978', 'loss': '12.0978'}
Train | Epoch: 1 | Step: 80 / 443 | {'loss_reg': '9.7545', 'loss': '9.7545'}
Train | Epoch: 1 | Step: 90 / 443 | {'loss_reg': '10.7182', 'loss': '10.7182'}
Train | Epoch: 1 | Step: 100 / 443 | {'loss_reg': '7.2253', 'loss': '7.2253'}
Train | Epoch: 1 | Step: 110 / 443 | {'loss_reg': '8.0913', 'loss': '8.0913'}
Train | Epoch: 1 | Step: 120 / 443 | {'loss_reg': '8.9469', 'loss': '8.9469'}
Train | Epoch: 1 | Step: 130 / 443 | {'loss_reg': '10.1970', 'loss': '10.1970'}
Train | Epoch: 1 | Step: 140 / 443 | {'loss_reg': '9.3580', 'loss': '9.3580'}
Train | Epoch: 1 | Step: 150 / 443 | {'loss_reg': '7.9059', 'loss': '7.9059'}
Train | Epoch: 1 | Step: 160 / 443 | {'loss_reg': '12.5075', 'loss': '12.5075'}
Train | Epoch: 1 | Step: 170 / 443 | {'loss_reg': '7.0384', 'loss': '7.0384'}
Train | Epoch: 1 | Step: 180 / 443 | {'loss_reg': '14.0393', 'loss': '14.0393'}
Train | Epoch: 1 | Step: 190 / 443 | {'loss_reg': '9.7104', 'loss': '9.7104'}
Train | Epoch: 1 | Step: 200 / 443 | {'loss_reg': '7.9102', 'loss': '7.9102'}
Train | Epoch: 1 | Step: 210 / 443 | {'loss_reg': '9.3883', 'loss': '9.3883'}
Train | Epoch: 1 | Step: 220 / 443 | {'loss_reg': '7.0287', 'loss': '7.0287'}
Train | Epoch: 1 | Step: 230 / 443 | {'loss_reg': '1.1526', 'loss': '1.1526'}
Train | Epoch: 1 | Step: 240 / 443 | {'loss_reg': '8.7388', 'loss': '8.7388'}
Train | Epoch: 1 | Step: 250 / 443 | {'loss_reg': '8.6759', 'loss': '8.6759'}
Train | Epoch: 1 | Step: 260 / 443 | {'loss_reg': '8.4206', 'loss': '8.4206'}
Train | Epoch: 1 | Step: 270 / 443 | {'loss_reg': '9.2540', 'loss': '9.2540'}
Train | Epoch: 1 | Step: 280 / 443 | {'loss_reg': '9.5738', 'loss': '9.5738'}
Train | Epoch: 1 | Step: 290 / 443 | {'loss_reg': '8.7182', 'loss': '8.7182'}
Train | Epoch: 1 | Step: 300 / 443 | {'loss_reg': '9.1909', 'loss': '9.1909'}
Train | Epoch: 1 | Step: 310 / 443 | {'loss_reg': '9.1874', 'loss': '9.1874'}
Train | Epoch: 1 | Step: 320 / 443 | {'loss_reg': '6.9160', 'loss': '6.9160'}
Train | Epoch: 1 | Step: 330 / 443 | {'loss_reg': '7.7539', 'loss': '7.7539'}
Train | Epoch: 1 | Step: 340 / 443 | {'loss_reg': '10.6268', 'loss': '10.6268'}
Train | Epoch: 1 | Step: 350 / 443 | {'loss_reg': '7.4388', 'loss': '7.4388'}
Train | Epoch: 1 | Step: 360 / 443 | {'loss_reg': '9.9975', 'loss': '9.9975'}
Train | Epoch: 1 | Step: 370 / 443 | {'loss_reg': '6.4750', 'loss': '6.4750'}
Train | Epoch: 1 | Step: 380 / 443 | {'loss_reg': '11.7388', 'loss': '11.7388'}
Train | Epoch: 1 | Step: 390 / 443 | {'loss_reg': '3.3401', 'loss': '3.3401'}
Train | Epoch: 1 | Step: 400 / 443 | {'loss_reg': '8.7561', 'loss': '8.7561'}
Train | Epoch: 1 | Step: 410 / 443 | {'loss_reg': '4.5990', 'loss': '4.5990'}
Train | Epoch: 1 | Step: 420 / 443 | {'loss_reg': '8.9752', 'loss': '8.9752'}
Train | Epoch: 1 | Step: 430 / 443 | {'loss_reg': '5.1169', 'loss': '5.1169'}
Train | Epoch: 1 | Step: 440 / 443 | {'loss_reg': '8.7630', 'loss': '8.7630'}
Val | Epoch: 1 | {'rmse': '25.889', 'pearson': '0.829', 'r2': '0.504', 'spearmanr': '0.880'}
Train | Epoch: 2 | Step: 0 / 443 | {'loss_reg': '7.0834', 'loss': '7.0834'}
Train | Epoch: 2 | Step: 10 / 443 | {'loss_reg': '9.0081', 'loss': '9.0081'}
Train | Epoch: 2 | Step: 20 / 443 | {'loss_reg': '0.6584', 'loss': '0.6584'}
Train | Epoch: 2 | Step: 30 / 443 | {'loss_reg': '8.0290', 'loss': '8.0290'}
Train | Epoch: 2 | Step: 40 / 443 | {'loss_reg': '4.8418', 'loss': '4.8418'}
Train | Epoch: 2 | Step: 50 / 443 | {'loss_reg': '4.2337', 'loss': '4.2337'}
Train | Epoch: 2 | Step: 60 / 443 | {'loss_reg': '8.3761', 'loss': '8.3761'}
Train | Epoch: 2 | Step: 70 / 443 | {'loss_reg': '5.3175', 'loss': '5.3175'}
Train | Epoch: 2 | Step: 80 / 443 | {'loss_reg': '5.5149', 'loss': '5.5149'}
Train | Epoch: 2 | Step: 90 / 443 | {'loss_reg': '3.3923', 'loss': '3.3923'}
Train | Epoch: 2 | Step: 100 / 443 | {'loss_reg': '2.7602', 'loss': '2.7602'}
Train | Epoch: 2 | Step: 110 / 443 | {'loss_reg': '6.5437', 'loss': '6.5437'}
Train | Epoch: 2 | Step: 120 / 443 | {'loss_reg': '6.3408', 'loss': '6.3408'}
Train | Epoch: 2 | Step: 130 / 443 | {'loss_reg': '3.6875', 'loss': '3.6875'}
Train | Epoch: 2 | Step: 140 / 443 | {'loss_reg': '3.1600', 'loss': '3.1600'}
Train | Epoch: 2 | Step: 150 / 443 | {'loss_reg': '4.2614', 'loss': '4.2614'}
Train | Epoch: 2 | Step: 160 / 443 | {'loss_reg': '4.6707', 'loss': '4.6707'}
Train | Epoch: 2 | Step: 170 / 443 | {'loss_reg': '2.9154', 'loss': '2.9154'}
