SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 443 | {'loss_reg': '20.0169', 'loss_triplet': '0.9964', 'loss': '21.0133'}
Train | Epoch: 1 | Step: 170 / 443 | {'loss_reg': '1.2300', 'loss_triplet': '0.0862', 'loss': '1.3162'}
Train | Epoch: 1 | Step: 180 / 443 | {'loss_reg': '2.2540', 'loss_triplet': '0.0422', 'loss': '2.2962'}
Train | Epoch: 1 | Step: 190 / 443 | {'loss_reg': '1.7568', 'loss_triplet': '0.1120', 'loss': '1.8688'}
Train | Epoch: 1 | Step: 200 / 443 | {'loss_reg': '3.6120', 'loss_triplet': '0.0400', 'loss': '3.6520'}
Train | Epoch: 1 | Step: 210 / 443 | {'loss_reg': '3.4943', 'loss_triplet': '0.0545', 'loss': '3.5488'}
Train | Epoch: 1 | Step: 220 / 443 | {'loss_reg': '3.4202', 'loss_triplet': '0.0506', 'loss': '3.4708'}
Train | Epoch: 1 | Step: 230 / 443 | {'loss_reg': '1.8782', 'loss_triplet': '0.0740', 'loss': '1.9522'}
Train | Epoch: 1 | Step: 240 / 443 | {'loss_reg': '2.0858', 'loss_triplet': '0.0480', 'loss': '2.1338'}
Train | Epoch: 1 | Step: 250 / 443 | {'loss_reg': '3.6906', 'loss_triplet': '0.0407', 'loss': '3.7313'}
Train | Epoch: 1 | Step: 260 / 443 | {'loss_reg': '2.5359', 'loss_triplet': '0.0466', 'loss': '2.5825'}
Train | Epoch: 1 | Step: 270 / 443 | {'loss_reg': '2.4459', 'loss_triplet': '0.0808', 'loss': '2.5266'}
Train | Epoch: 1 | Step: 280 / 443 | {'loss_reg': '4.2626', 'loss_triplet': '0.1523', 'loss': '4.4149'}
Train | Epoch: 1 | Step: 290 / 443 | {'loss_reg': '2.3189', 'loss_triplet': '0.0462', 'loss': '2.3651'}
Train | Epoch: 1 | Step: 300 / 443 | {'loss_reg': '5.7927', 'loss_triplet': '0.0388', 'loss': '5.8316'}
Train | Epoch: 1 | Step: 310 / 443 | {'loss_reg': '3.0386', 'loss_triplet': '0.0555', 'loss': '3.0941'}
Train | Epoch: 1 | Step: 320 / 443 | {'loss_reg': '0.7613', 'loss_triplet': '0.0444', 'loss': '0.8057'}
Train | Epoch: 1 | Step: 330 / 443 | {'loss_reg': '2.8008', 'loss_triplet': '0.0352', 'loss': '2.8361'}
Train | Epoch: 1 | Step: 340 / 443 | {'loss_reg': '3.1373', 'loss_triplet': '0.0680', 'loss': '3.2054'}
Train | Epoch: 1 | Step: 350 / 443 | {'loss_reg': '2.0918', 'loss_triplet': '0.0890', 'loss': '2.1808'}
Train | Epoch: 1 | Step: 360 / 443 | {'loss_reg': '2.7260', 'loss_triplet': '0.0497', 'loss': '2.7757'}
Train | Epoch: 1 | Step: 370 / 443 | {'loss_reg': '1.4031', 'loss_triplet': '0.1770', 'loss': '1.5802'}
Train | Epoch: 1 | Step: 380 / 443 | {'loss_reg': '4.1429', 'loss_triplet': '0.0527', 'loss': '4.1956'}
Train | Epoch: 1 | Step: 390 / 443 | {'loss_reg': '2.2184', 'loss_triplet': '0.0297', 'loss': '2.2481'}
Train | Epoch: 1 | Step: 400 / 443 | {'loss_reg': '0.3356', 'loss_triplet': '0.0334', 'loss': '0.3689'}
Train | Epoch: 1 | Step: 410 / 443 | {'loss_reg': '1.5609', 'loss_triplet': '0.0329', 'loss': '1.5939'}
Train | Epoch: 1 | Step: 420 / 443 | {'loss_reg': '3.4272', 'loss_triplet': '0.1157', 'loss': '3.5429'}
Train | Epoch: 1 | Step: 430 / 443 | {'loss_reg': '2.0120', 'loss_triplet': '0.0488', 'loss': '2.0608'}
Train | Epoch: 1 | Step: 440 / 443 | {'loss_reg': '2.2479', 'loss_triplet': '0.1980', 'loss': '2.4459'}
Val | Epoch: 1 | {'rmse': '13.298', 'pearson': '0.941', 'r2': '0.869', 'spearmanr': '0.925'}
Train | Epoch: 2 | Step: 0 / 443 | {'loss_reg': '1.0759', 'loss_triplet': '0.0275', 'loss': '1.1034'}
Train | Epoch: 2 | Step: 10 / 443 | {'loss_reg': '2.3473', 'loss_triplet': '0.0360', 'loss': '2.3834'}
Train | Epoch: 2 | Step: 20 / 443 | {'loss_reg': '1.0216', 'loss_triplet': '0.0395', 'loss': '1.0611'}
Train | Epoch: 2 | Step: 30 / 443 | {'loss_reg': '3.1611', 'loss_triplet': '0.0853', 'loss': '3.2464'}
Train | Epoch: 2 | Step: 40 / 443 | {'loss_reg': '0.8514', 'loss_triplet': '0.1627', 'loss': '1.0140'}
Train | Epoch: 2 | Step: 50 / 443 | {'loss_reg': '0.6521', 'loss_triplet': '0.0295', 'loss': '0.6817'}
Train | Epoch: 2 | Step: 60 / 443 | {'loss_reg': '1.3947', 'loss_triplet': '0.0419', 'loss': '1.4365'}
Train | Epoch: 2 | Step: 70 / 443 | {'loss_reg': '3.1392', 'loss_triplet': '0.0487', 'loss': '3.1879'}
Train | Epoch: 2 | Step: 80 / 443 | {'loss_reg': '2.0556', 'loss_triplet': '0.0537', 'loss': '2.1092'}
Train | Epoch: 2 | Step: 90 / 443 | {'loss_reg': '1.7473', 'loss_triplet': '0.0356', 'loss': '1.7829'}
Train | Epoch: 2 | Step: 100 / 443 | {'loss_reg': '2.7600', 'loss_triplet': '0.0790', 'loss': '2.8390'}
Train | Epoch: 2 | Step: 110 / 443 | {'loss_reg': '3.3540', 'loss_triplet': '0.0444', 'loss': '3.3984'}
Train | Epoch: 2 | Step: 120 / 443 | {'loss_reg': '2.1364', 'loss_triplet': '0.0342', 'loss': '2.1707'}
Train | Epoch: 2 | Step: 130 / 443 | {'loss_reg': '1.4832', 'loss_triplet': '0.0327', 'loss': '1.5159'}
Train | Epoch: 2 | Step: 140 / 443 | {'loss_reg': '1.7643', 'loss_triplet': '0.0330', 'loss': '1.7973'}
Train | Epoch: 2 | Step: 150 / 443 | {'loss_reg': '1.6945', 'loss_triplet': '0.0457', 'loss': '1.7402'}
Train | Epoch: 2 | Step: 160 / 443 | {'loss_reg': '4.3327', 'loss_triplet': '0.0646', 'loss': '4.3973'}
Train | Epoch: 2 | Step: 170 / 443 | {'loss_reg': '1.8567', 'loss_triplet': '0.0881', 'loss': '1.9447'}
Train | Epoch: 2 | Step: 180 / 443 | {'loss_reg': '1.3830', 'loss_triplet': '0.0249', 'loss': '1.4079'}
Train | Epoch: 2 | Step: 190 / 443 | {'loss_reg': '1.3532', 'loss_triplet': '0.0383', 'loss': '1.3915'}
Train | Epoch: 2 | Step: 200 / 443 | {'loss_reg': '5.2700', 'loss_triplet': '0.0223', 'loss': '5.2923'}
Train | Epoch: 2 | Step: 210 / 443 | {'loss_reg': '1.0516', 'loss_triplet': '0.0297', 'loss': '1.0812'}
Train | Epoch: 2 | Step: 220 / 443 | {'loss_reg': '1.8444', 'loss_triplet': '0.0288', 'loss': '1.8733'}
Train | Epoch: 2 | Step: 230 / 443 | {'loss_reg': '0.8168', 'loss_triplet': '0.0500', 'loss': '0.8668'}
Train | Epoch: 2 | Step: 240 / 443 | {'loss_reg': '0.3596', 'loss_triplet': '0.0399', 'loss': '0.3995'}
Train | Epoch: 2 | Step: 250 / 443 | {'loss_reg': '1.3470', 'loss_triplet': '0.1865', 'loss': '1.5335'}
Train | Epoch: 2 | Step: 260 / 443 | {'loss_reg': '1.7908', 'loss_triplet': '0.0407', 'loss': '1.8315'}
Train | Epoch: 2 | Step: 270 / 443 | {'loss_reg': '2.9003', 'loss_triplet': '0.0474', 'loss': '2.9478'}
Train | Epoch: 2 | Step: 280 / 443 | {'loss_reg': '2.8240', 'loss_triplet': '0.0256', 'loss': '2.8496'}
Train | Epoch: 2 | Step: 290 / 443 | {'loss_reg': '9.8000', 'loss_triplet': '0.0330', 'loss': '9.8330'}
Train | Epoch: 2 | Step: 300 / 443 | {'loss_reg': '2.3828', 'loss_triplet': '0.0615', 'loss': '2.4443'}
Train | Epoch: 2 | Step: 310 / 443 | {'loss_reg': '1.3719', 'loss_triplet': '0.0256', 'loss': '1.3975'}
Train | Epoch: 2 | Step: 320 / 443 | {'loss_reg': '1.0962', 'loss_triplet': '0.1031', 'loss': '1.1993'}
Train | Epoch: 2 | Step: 330 / 443 | {'loss_reg': '1.1200', 'loss_triplet': '0.0591', 'loss': '1.1791'}
Train | Epoch: 2 | Step: 340 / 443 | {'loss_reg': '2.7554', 'loss_triplet': '0.0654', 'loss': '2.8208'}
Train | Epoch: 2 | Step: 350 / 443 | {'loss_reg': '1.9438', 'loss_triplet': '0.0355', 'loss': '1.9793'}
Train | Epoch: 2 | Step: 360 / 443 | {'loss_reg': '0.4279', 'loss_triplet': '0.0368', 'loss': '0.4647'}
Train | Epoch: 2 | Step: 370 / 443 | {'loss_reg': '1.6265', 'loss_triplet': '0.0442', 'loss': '1.6707'}
Train | Epoch: 2 | Step: 380 / 443 | {'loss_reg': '1.8291', 'loss_triplet': '0.0297', 'loss': '1.8588'}
Train | Epoch: 2 | Step: 390 / 443 | {'loss_reg': '0.7719', 'loss_triplet': '0.0235', 'loss': '0.7954'}
Train | Epoch: 2 | Step: 400 / 443 | {'loss_reg': '1.5152', 'loss_triplet': '0.0258', 'loss': '1.5410'}
Train | Epoch: 2 | Step: 410 / 443 | {'loss_reg': '1.3979', 'loss_triplet': '0.0222', 'loss': '1.4202'}
Train | Epoch: 2 | Step: 420 / 443 | {'loss_reg': '2.3641', 'loss_triplet': '0.1356', 'loss': '2.4997'}
Train | Epoch: 2 | Step: 430 / 443 | {'loss_reg': '1.0313', 'loss_triplet': '0.0455', 'loss': '1.0768'}
Train | Epoch: 2 | Step: 440 / 443 | {'loss_reg': '3.1539', 'loss_triplet': '0.0412', 'loss': '3.1951'}
Val | Epoch: 2 | {'rmse': '12.941', 'pearson': '0.940', 'r2': '0.876', 'spearmanr': '0.931'}
Train | Epoch: 3 | Step: 0 / 443 | {'loss_reg': '3.1029', 'loss_triplet': '0.0653', 'loss': '3.1682'}
Train | Epoch: 3 | Step: 10 / 443 | {'loss_reg': '1.2879', 'loss_triplet': '0.0349', 'loss': '1.3228'}
Train | Epoch: 3 | Step: 20 / 443 | {'loss_reg': '2.1579', 'loss_triplet': '0.0269', 'loss': '2.1848'}
Train | Epoch: 3 | Step: 30 / 443 | {'loss_reg': '0.4049', 'loss_triplet': '0.0217', 'loss': '0.4266'}
Train | Epoch: 3 | Step: 40 / 443 | {'loss_reg': '6.0353', 'loss_triplet': '0.0543', 'loss': '6.0897'}
Train | Epoch: 3 | Step: 50 / 443 | {'loss_reg': '0.5706', 'loss_triplet': '0.0904', 'loss': '0.6610'}
Train | Epoch: 3 | Step: 60 / 443 | {'loss_reg': '1.2513', 'loss_triplet': '0.0262', 'loss': '1.2775'}
Train | Epoch: 3 | Step: 70 / 443 | {'loss_reg': '1.2215', 'loss_triplet': '0.0572', 'loss': '1.2788'}
Train | Epoch: 3 | Step: 80 / 443 | {'loss_reg': '1.2009', 'loss_triplet': '0.0279', 'loss': '1.2288'}
Train | Epoch: 3 | Step: 90 / 443 | {'loss_reg': '1.7586', 'loss_triplet': '0.0262', 'loss': '1.7848'}
Train | Epoch: 3 | Step: 100 / 443 | {'loss_reg': '7.5107', 'loss_triplet': '0.0427', 'loss': '7.5534'}
Train | Epoch: 3 | Step: 110 / 443 | {'loss_reg': '2.7860', 'loss_triplet': '0.0228', 'loss': '2.8088'}
Train | Epoch: 3 | Step: 120 / 443 | {'loss_reg': '0.2792', 'loss_triplet': '0.0455', 'loss': '0.3247'}
Train | Epoch: 3 | Step: 130 / 443 | {'loss_reg': '2.6399', 'loss_triplet': '0.0651', 'loss': '2.7050'}
Train | Epoch: 3 | Step: 140 / 443 | {'loss_reg': '2.0188', 'loss_triplet': '0.0282', 'loss': '2.0470'}
Train | Epoch: 3 | Step: 150 / 443 | {'loss_reg': '0.2049', 'loss_triplet': '0.0535', 'loss': '0.2584'}
Train | Epoch: 3 | Step: 160 / 443 | {'loss_reg': '1.8234', 'loss_triplet': '0.0429', 'loss': '1.8663'}
Train | Epoch: 3 | Step: 170 / 443 | {'loss_reg': '1.9453', 'loss_triplet': '0.0308', 'loss': '1.9760'}
Train | Epoch: 3 | Step: 180 / 443 | {'loss_reg': '0.9789', 'loss_triplet': '0.0320', 'loss': '1.0108'}
Train | Epoch: 3 | Step: 190 / 443 | {'loss_reg': '0.4943', 'loss_triplet': '0.0492', 'loss': '0.5436'}
Train | Epoch: 3 | Step: 200 / 443 | {'loss_reg': '1.1344', 'loss_triplet': '0.0418', 'loss': '1.1762'}
Train | Epoch: 3 | Step: 210 / 443 | {'loss_reg': '0.7948', 'loss_triplet': '0.0220', 'loss': '0.8168'}
Train | Epoch: 3 | Step: 220 / 443 | {'loss_reg': '0.8967', 'loss_triplet': '0.0312', 'loss': '0.9279'}
Train | Epoch: 3 | Step: 230 / 443 | {'loss_reg': '0.8683', 'loss_triplet': '0.0283', 'loss': '0.8966'}
Train | Epoch: 3 | Step: 240 / 443 | {'loss_reg': '2.2681', 'loss_triplet': '0.0572', 'loss': '2.3253'}
Train | Epoch: 3 | Step: 250 / 443 | {'loss_reg': '1.8612', 'loss_triplet': '0.0522', 'loss': '1.9134'}
Train | Epoch: 3 | Step: 260 / 443 | {'loss_reg': '1.9720', 'loss_triplet': '0.0402', 'loss': '2.0122'}
Train | Epoch: 3 | Step: 270 / 443 | {'loss_reg': '1.7172', 'loss_triplet': '0.0200', 'loss': '1.7371'}
Train | Epoch: 3 | Step: 280 / 443 | {'loss_reg': '0.2461', 'loss_triplet': '0.0347', 'loss': '0.2808'}
Train | Epoch: 3 | Step: 290 / 443 | {'loss_reg': '1.5743', 'loss_triplet': '0.0377', 'loss': '1.6120'}
Train | Epoch: 3 | Step: 300 / 443 | {'loss_reg': '2.8690', 'loss_triplet': '0.0775', 'loss': '2.9465'}
Train | Epoch: 3 | Step: 310 / 443 | {'loss_reg': '0.8586', 'loss_triplet': '0.0554', 'loss': '0.9140'}
Train | Epoch: 3 | Step: 320 / 443 | {'loss_reg': '1.8875', 'loss_triplet': '0.0608', 'loss': '1.9483'}
Train | Epoch: 3 | Step: 330 / 443 | {'loss_reg': '0.3923', 'loss_triplet': '0.0789', 'loss': '0.4712'}
Train | Epoch: 3 | Step: 340 / 443 | {'loss_reg': '1.4632', 'loss_triplet': '0.0419', 'loss': '1.5051'}
Train | Epoch: 3 | Step: 350 / 443 | {'loss_reg': '3.5937', 'loss_triplet': '0.0569', 'loss': '3.6505'}
Train | Epoch: 3 | Step: 360 / 443 | {'loss_reg': '2.1259', 'loss_triplet': '0.0249', 'loss': '2.1508'}
Train | Epoch: 3 | Step: 370 / 443 | {'loss_reg': '2.2731', 'loss_triplet': '0.0573', 'loss': '2.3304'}
Train | Epoch: 3 | Step: 380 / 443 | {'loss_reg': '1.0833', 'loss_triplet': '0.0357', 'loss': '1.1190'}
Train | Epoch: 3 | Step: 390 / 443 | {'loss_reg': '0.5871', 'loss_triplet': '0.0571', 'loss': '0.6442'}
Train | Epoch: 3 | Step: 400 / 443 | {'loss_reg': '0.7542', 'loss_triplet': '0.1144', 'loss': '0.8686'}
Train | Epoch: 3 | Step: 410 / 443 | {'loss_reg': '1.4023', 'loss_triplet': '0.0545', 'loss': '1.4567'}
Train | Epoch: 3 | Step: 420 / 443 | {'loss_reg': '0.9417', 'loss_triplet': '0.0240', 'loss': '0.9658'}
Train | Epoch: 3 | Step: 430 / 443 | {'loss_reg': '3.6137', 'loss_triplet': '0.0306', 'loss': '3.6443'}
Train | Epoch: 3 | Step: 440 / 443 | {'loss_reg': '1.7841', 'loss_triplet': '0.1279', 'loss': '1.9119'}
Val | Epoch: 3 | {'rmse': '13.070', 'pearson': '0.939', 'r2': '0.874', 'spearmanr': '0.934'}
Train | Epoch: 4 | Step: 0 / 443 | {'loss_reg': '0.5896', 'loss_triplet': '0.0530', 'loss': '0.6426'}
Train | Epoch: 4 | Step: 10 / 443 | {'loss_reg': '1.0863', 'loss_triplet': '0.1173', 'loss': '1.2035'}
Train | Epoch: 4 | Step: 20 / 443 | {'loss_reg': '1.1344', 'loss_triplet': '0.0300', 'loss': '1.1644'}
Train | Epoch: 4 | Step: 30 / 443 | {'loss_reg': '1.8141', 'loss_triplet': '0.0321', 'loss': '1.8462'}
Train | Epoch: 4 | Step: 40 / 443 | {'loss_reg': '1.6770', 'loss_triplet': '0.0322', 'loss': '1.7092'}
Train | Epoch: 4 | Step: 50 / 443 | {'loss_reg': '1.8546', 'loss_triplet': '0.0708', 'loss': '1.9253'}
Train | Epoch: 4 | Step: 60 / 443 | {'loss_reg': '1.3876', 'loss_triplet': '0.0620', 'loss': '1.4496'}
Train | Epoch: 4 | Step: 70 / 443 | {'loss_reg': '0.9813', 'loss_triplet': '0.0445', 'loss': '1.0259'}
Train | Epoch: 4 | Step: 80 / 443 | {'loss_reg': '0.5114', 'loss_triplet': '0.0640', 'loss': '0.5755'}
Train | Epoch: 4 | Step: 90 / 443 | {'loss_reg': '2.3125', 'loss_triplet': '0.0833', 'loss': '2.3959'}
Train | Epoch: 4 | Step: 100 / 443 | {'loss_reg': '1.4965', 'loss_triplet': '0.0767', 'loss': '1.5732'}
Train | Epoch: 4 | Step: 110 / 443 | {'loss_reg': '1.6037', 'loss_triplet': '0.0401', 'loss': '1.6438'}
Train | Epoch: 4 | Step: 120 / 443 | {'loss_reg': '2.2165', 'loss_triplet': '0.0666', 'loss': '2.2832'}
Train | Epoch: 4 | Step: 130 / 443 | {'loss_reg': '1.1271', 'loss_triplet': '0.0691', 'loss': '1.1962'}
Train | Epoch: 4 | Step: 140 / 443 | {'loss_reg': '1.0636', 'loss_triplet': '0.0240', 'loss': '1.0876'}
Train | Epoch: 4 | Step: 150 / 443 | {'loss_reg': '0.9933', 'loss_triplet': '0.0281', 'loss': '1.0215'}
Train | Epoch: 4 | Step: 160 / 443 | {'loss_reg': '2.2036', 'loss_triplet': '0.1329', 'loss': '2.3365'}
Train | Epoch: 4 | Step: 170 / 443 | {'loss_reg': '6.8609', 'loss_triplet': '0.0222', 'loss': '6.8831'}
Train | Epoch: 4 | Step: 180 / 443 | {'loss_reg': '3.3006', 'loss_triplet': '0.0642', 'loss': '3.3648'}
Train | Epoch: 4 | Step: 190 / 443 | {'loss_reg': '1.7483', 'loss_triplet': '0.0556', 'loss': '1.8038'}
Train | Epoch: 4 | Step: 200 / 443 | {'loss_reg': '1.9222', 'loss_triplet': '0.0276', 'loss': '1.9498'}
Train | Epoch: 4 | Step: 210 / 443 | {'loss_reg': '2.7390', 'loss_triplet': '0.0354', 'loss': '2.7744'}
Train | Epoch: 4 | Step: 220 / 443 | {'loss_reg': '2.5247', 'loss_triplet': '0.0664', 'loss': '2.5911'}
Train | Epoch: 4 | Step: 230 / 443 | {'loss_reg': '1.1462', 'loss_triplet': '0.0372', 'loss': '1.1834'}
Train | Epoch: 4 | Step: 240 / 443 | {'loss_reg': '2.8001', 'loss_triplet': '0.0296', 'loss': '2.8297'}
Train | Epoch: 4 | Step: 250 / 443 | {'loss_reg': '0.7021', 'loss_triplet': '0.0437', 'loss': '0.7458'}
Train | Epoch: 4 | Step: 260 / 443 | {'loss_reg': '2.8154', 'loss_triplet': '0.1123', 'loss': '2.9277'}
Train | Epoch: 4 | Step: 270 / 443 | {'loss_reg': '0.4866', 'loss_triplet': '0.0713', 'loss': '0.5579'}
Train | Epoch: 4 | Step: 280 / 443 | {'loss_reg': '1.3983', 'loss_triplet': '0.1155', 'loss': '1.5137'}
Train | Epoch: 4 | Step: 290 / 443 | {'loss_reg': '5.3281', 'loss_triplet': '0.0254', 'loss': '5.3535'}
Train | Epoch: 4 | Step: 300 / 443 | {'loss_reg': '3.2362', 'loss_triplet': '0.0284', 'loss': '3.2645'}
Train | Epoch: 4 | Step: 310 / 443 | {'loss_reg': '1.1739', 'loss_triplet': '0.0352', 'loss': '1.2092'}
Train | Epoch: 4 | Step: 320 / 443 | {'loss_reg': '2.6495', 'loss_triplet': '0.1214', 'loss': '2.7709'}
Train | Epoch: 4 | Step: 330 / 443 | {'loss_reg': '0.5722', 'loss_triplet': '0.0517', 'loss': '0.6239'}
Train | Epoch: 4 | Step: 340 / 443 | {'loss_reg': '1.2237', 'loss_triplet': '0.0323', 'loss': '1.2560'}
Train | Epoch: 4 | Step: 350 / 443 | {'loss_reg': '2.4077', 'loss_triplet': '0.0544', 'loss': '2.4621'}
Train | Epoch: 4 | Step: 360 / 443 | {'loss_reg': '2.0841', 'loss_triplet': '0.0586', 'loss': '2.1427'}
Train | Epoch: 4 | Step: 370 / 443 | {'loss_reg': '2.6523', 'loss_triplet': '0.0705', 'loss': '2.7229'}
Train | Epoch: 4 | Step: 380 / 443 | {'loss_reg': '0.4529', 'loss_triplet': '0.0287', 'loss': '0.4816'}
Train | Epoch: 4 | Step: 390 / 443 | {'loss_reg': '2.5950', 'loss_triplet': '0.1174', 'loss': '2.7123'}
Train | Epoch: 4 | Step: 400 / 443 | {'loss_reg': '0.6003', 'loss_triplet': '0.0373', 'loss': '0.6376'}
Train | Epoch: 4 | Step: 410 / 443 | {'loss_reg': '2.0199', 'loss_triplet': '0.0450', 'loss': '2.0649'}
Train | Epoch: 4 | Step: 420 / 443 | {'loss_reg': '1.5067', 'loss_triplet': '0.0259', 'loss': '1.5326'}
Train | Epoch: 4 | Step: 430 / 443 | {'loss_reg': '0.5062', 'loss_triplet': '0.0417', 'loss': '0.5479'}
Train | Epoch: 4 | Step: 440 / 443 | {'loss_reg': '2.3150', 'loss_triplet': '0.1180', 'loss': '2.4330'}
Val | Epoch: 4 | {'rmse': '10.004', 'pearson': '0.963', 'r2': '0.926', 'spearmanr': '0.942'}
Train | Epoch: 5 | Step: 0 / 443 | {'loss_reg': '1.3826', 'loss_triplet': '0.0541', 'loss': '1.4367'}
Train | Epoch: 5 | Step: 10 / 443 | {'loss_reg': '1.4712', 'loss_triplet': '0.0260', 'loss': '1.4972'}
Train | Epoch: 5 | Step: 20 / 443 | {'loss_reg': '1.3166', 'loss_triplet': '0.0650', 'loss': '1.3816'}
Train | Epoch: 5 | Step: 30 / 443 | {'loss_reg': '1.3236', 'loss_triplet': '0.0727', 'loss': '1.3962'}
Train | Epoch: 5 | Step: 40 / 443 | {'loss_reg': '0.8791', 'loss_triplet': '0.0502', 'loss': '0.9293'}
Train | Epoch: 5 | Step: 50 / 443 | {'loss_reg': '2.3274', 'loss_triplet': '0.0947', 'loss': '2.4221'}
Train | Epoch: 5 | Step: 60 / 443 | {'loss_reg': '1.1387', 'loss_triplet': '0.0340', 'loss': '1.1727'}
Train | Epoch: 5 | Step: 70 / 443 | {'loss_reg': '0.5377', 'loss_triplet': '0.0439', 'loss': '0.5816'}
Train | Epoch: 5 | Step: 80 / 443 | {'loss_reg': '0.6895', 'loss_triplet': '0.0552', 'loss': '0.7446'}
Train | Epoch: 5 | Step: 90 / 443 | {'loss_reg': '1.3149', 'loss_triplet': '0.0941', 'loss': '1.4090'}
Train | Epoch: 5 | Step: 100 / 443 | {'loss_reg': '1.2342', 'loss_triplet': '0.0787', 'loss': '1.3130'}
Train | Epoch: 5 | Step: 110 / 443 | {'loss_reg': '1.4065', 'loss_triplet': '0.0642', 'loss': '1.4707'}
Train | Epoch: 5 | Step: 120 / 443 | {'loss_reg': '0.8457', 'loss_triplet': '0.0940', 'loss': '0.9396'}
Train | Epoch: 5 | Step: 130 / 443 | {'loss_reg': '0.7249', 'loss_triplet': '0.0417', 'loss': '0.7666'}
Train | Epoch: 5 | Step: 140 / 443 | {'loss_reg': '7.2437', 'loss_triplet': '0.0765', 'loss': '7.3202'}
Train | Epoch: 5 | Step: 150 / 443 | {'loss_reg': '1.4081', 'loss_triplet': '0.0784', 'loss': '1.4865'}
Train | Epoch: 5 | Step: 160 / 443 | {'loss_reg': '2.8497', 'loss_triplet': '0.0556', 'loss': '2.9053'}
Train | Epoch: 5 | Step: 170 / 443 | {'loss_reg': '0.5748', 'loss_triplet': '0.0345', 'loss': '0.6092'}
Train | Epoch: 5 | Step: 180 / 443 | {'loss_reg': '0.5252', 'loss_triplet': '0.0725', 'loss': '0.5976'}
Train | Epoch: 5 | Step: 190 / 443 | {'loss_reg': '0.5982', 'loss_triplet': '0.0700', 'loss': '0.6682'}
Train | Epoch: 5 | Step: 200 / 443 | {'loss_reg': '0.8745', 'loss_triplet': '0.1040', 'loss': '0.9785'}
Train | Epoch: 5 | Step: 210 / 443 | {'loss_reg': '1.8326', 'loss_triplet': '0.0896', 'loss': '1.9222'}
Train | Epoch: 5 | Step: 220 / 443 | {'loss_reg': '0.7191', 'loss_triplet': '0.0282', 'loss': '0.7473'}
Train | Epoch: 5 | Step: 230 / 443 | {'loss_reg': '1.2595', 'loss_triplet': '0.0448', 'loss': '1.3043'}
Train | Epoch: 5 | Step: 240 / 443 | {'loss_reg': '1.6540', 'loss_triplet': '0.0842', 'loss': '1.7382'}
Train | Epoch: 5 | Step: 250 / 443 | {'loss_reg': '2.1948', 'loss_triplet': '0.0422', 'loss': '2.2371'}
Train | Epoch: 5 | Step: 260 / 443 | {'loss_reg': '0.5423', 'loss_triplet': '0.0880', 'loss': '0.6303'}
Train | Epoch: 5 | Step: 270 / 443 | {'loss_reg': '0.4440', 'loss_triplet': '0.0361', 'loss': '0.4801'}
Train | Epoch: 5 | Step: 280 / 443 | {'loss_reg': '2.0192', 'loss_triplet': '0.1025', 'loss': '2.1217'}
Train | Epoch: 5 | Step: 290 / 443 | {'loss_reg': '2.4311', 'loss_triplet': '0.0453', 'loss': '2.4764'}
