SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 442 | {'loss_reg': '12.8921', 'loss': '12.8921'}
Train | Epoch: 1 | Step: 10 / 442 | {'loss_reg': '16.6543', 'loss': '16.6543'}
Train | Epoch: 1 | Step: 20 / 442 | {'loss_reg': '11.1137', 'loss': '11.1137'}
Train | Epoch: 1 | Step: 30 / 442 | {'loss_reg': '7.2773', 'loss': '7.2773'}
Train | Epoch: 1 | Step: 40 / 442 | {'loss_reg': '9.6573', 'loss': '9.6573'}
Train | Epoch: 1 | Step: 50 / 442 | {'loss_reg': '8.0196', 'loss': '8.0196'}
Train | Epoch: 1 | Step: 60 / 442 | {'loss_reg': '8.7179', 'loss': '8.7179'}
Train | Epoch: 1 | Step: 70 / 442 | {'loss_reg': '10.7245', 'loss': '10.7245'}
Train | Epoch: 1 | Step: 80 / 442 | {'loss_reg': '9.9759', 'loss': '9.9759'}
Train | Epoch: 1 | Step: 90 / 442 | {'loss_reg': '8.9334', 'loss': '8.9334'}
Train | Epoch: 1 | Step: 100 / 442 | {'loss_reg': '3.9446', 'loss': '3.9446'}
Train | Epoch: 1 | Step: 110 / 442 | {'loss_reg': '3.8391', 'loss': '3.8391'}
Train | Epoch: 1 | Step: 120 / 442 | {'loss_reg': '3.9042', 'loss': '3.9042'}
Train | Epoch: 1 | Step: 130 / 442 | {'loss_reg': '6.4875', 'loss': '6.4875'}
Train | Epoch: 1 | Step: 140 / 442 | {'loss_reg': '6.7682', 'loss': '6.7682'}
Train | Epoch: 1 | Step: 150 / 442 | {'loss_reg': '3.2684', 'loss': '3.2684'}
Train | Epoch: 1 | Step: 160 / 442 | {'loss_reg': '2.6661', 'loss': '2.6661'}
Train | Epoch: 1 | Step: 170 / 442 | {'loss_reg': '2.6539', 'loss': '2.6539'}
Train | Epoch: 1 | Step: 180 / 442 | {'loss_reg': '6.5877', 'loss': '6.5877'}
Train | Epoch: 1 | Step: 190 / 442 | {'loss_reg': '3.7007', 'loss': '3.7007'}
Train | Epoch: 1 | Step: 200 / 442 | {'loss_reg': '2.5959', 'loss': '2.5959'}
Train | Epoch: 1 | Step: 210 / 442 | {'loss_reg': '2.9499', 'loss': '2.9499'}
Train | Epoch: 1 | Step: 220 / 442 | {'loss_reg': '1.9018', 'loss': '1.9018'}
Train | Epoch: 1 | Step: 230 / 442 | {'loss_reg': '0.8579', 'loss': '0.8579'}
Train | Epoch: 1 | Step: 240 / 442 | {'loss_reg': '2.3386', 'loss': '2.3386'}
Train | Epoch: 1 | Step: 250 / 442 | {'loss_reg': '1.9326', 'loss': '1.9326'}
Train | Epoch: 1 | Step: 260 / 442 | {'loss_reg': '1.1164', 'loss': '1.1164'}
Train | Epoch: 1 | Step: 270 / 442 | {'loss_reg': '5.5663', 'loss': '5.5663'}
Train | Epoch: 1 | Step: 280 / 442 | {'loss_reg': '2.9765', 'loss': '2.9765'}
Train | Epoch: 1 | Step: 290 / 442 | {'loss_reg': '6.5638', 'loss': '6.5638'}
Train | Epoch: 1 | Step: 300 / 442 | {'loss_reg': '1.2593', 'loss': '1.2593'}
Train | Epoch: 1 | Step: 310 / 442 | {'loss_reg': '4.3040', 'loss': '4.3040'}
Train | Epoch: 1 | Step: 320 / 442 | {'loss_reg': '4.1890', 'loss': '4.1890'}
Train | Epoch: 1 | Step: 330 / 442 | {'loss_reg': '6.3215', 'loss': '6.3215'}
Train | Epoch: 1 | Step: 340 / 442 | {'loss_reg': '3.1165', 'loss': '3.1165'}
Train | Epoch: 1 | Step: 350 / 442 | {'loss_reg': '1.8264', 'loss': '1.8264'}
Train | Epoch: 1 | Step: 360 / 442 | {'loss_reg': '1.3393', 'loss': '1.3393'}
Train | Epoch: 1 | Step: 370 / 442 | {'loss_reg': '4.6266', 'loss': '4.6266'}
Train | Epoch: 1 | Step: 380 / 442 | {'loss_reg': '5.6623', 'loss': '5.6623'}
Train | Epoch: 1 | Step: 390 / 442 | {'loss_reg': '4.2378', 'loss': '4.2378'}
Train | Epoch: 1 | Step: 400 / 442 | {'loss_reg': '1.7534', 'loss': '1.7534'}
Train | Epoch: 1 | Step: 410 / 442 | {'loss_reg': '2.4361', 'loss': '2.4361'}
Train | Epoch: 1 | Step: 420 / 442 | {'loss_reg': '2.6479', 'loss': '2.6479'}
Train | Epoch: 1 | Step: 430 / 442 | {'loss_reg': '1.6180', 'loss': '1.6180'}
Train | Epoch: 1 | Step: 440 / 442 | {'loss_reg': '2.2887', 'loss': '2.2887'}
Val | Epoch: 1 | {'rmse': '15.184', 'pearson': '0.918', 'r2': '0.833', 'spearmanr': '0.903'}
Train | Epoch: 2 | Step: 0 / 442 | {'loss_reg': '2.3631', 'loss': '2.3631'}
Train | Epoch: 2 | Step: 10 / 442 | {'loss_reg': '1.3029', 'loss': '1.3029'}
Train | Epoch: 2 | Step: 20 / 442 | {'loss_reg': '3.4476', 'loss': '3.4476'}
Train | Epoch: 2 | Step: 30 / 442 | {'loss_reg': '2.7681', 'loss': '2.7681'}
Train | Epoch: 2 | Step: 40 / 442 | {'loss_reg': '2.1094', 'loss': '2.1094'}
Train | Epoch: 2 | Step: 50 / 442 | {'loss_reg': '2.7040', 'loss': '2.7040'}
Train | Epoch: 2 | Step: 60 / 442 | {'loss_reg': '1.0476', 'loss': '1.0476'}
Train | Epoch: 2 | Step: 70 / 442 | {'loss_reg': '2.8522', 'loss': '2.8522'}
Train | Epoch: 2 | Step: 80 / 442 | {'loss_reg': '1.1046', 'loss': '1.1046'}
Train | Epoch: 2 | Step: 90 / 442 | {'loss_reg': '3.2100', 'loss': '3.2100'}
Train | Epoch: 2 | Step: 100 / 442 | {'loss_reg': '2.0511', 'loss': '2.0511'}
Train | Epoch: 2 | Step: 110 / 442 | {'loss_reg': '3.9287', 'loss': '3.9287'}
Train | Epoch: 2 | Step: 120 / 442 | {'loss_reg': '4.6060', 'loss': '4.6060'}
Train | Epoch: 2 | Step: 130 / 442 | {'loss_reg': '2.9209', 'loss': '2.9209'}
Train | Epoch: 2 | Step: 140 / 442 | {'loss_reg': '1.2136', 'loss': '1.2136'}
Train | Epoch: 2 | Step: 150 / 442 | {'loss_reg': '4.2207', 'loss': '4.2207'}
Train | Epoch: 2 | Step: 160 / 442 | {'loss_reg': '1.6358', 'loss': '1.6358'}
Train | Epoch: 2 | Step: 170 / 442 | {'loss_reg': '2.0015', 'loss': '2.0015'}
Train | Epoch: 2 | Step: 180 / 442 | {'loss_reg': '3.4865', 'loss': '3.4865'}
Train | Epoch: 2 | Step: 190 / 442 | {'loss_reg': '3.9204', 'loss': '3.9204'}
Train | Epoch: 2 | Step: 200 / 442 | {'loss_reg': '2.5398', 'loss': '2.5398'}
Train | Epoch: 2 | Step: 210 / 442 | {'loss_reg': '8.0699', 'loss': '8.0699'}
Train | Epoch: 2 | Step: 220 / 442 | {'loss_reg': '1.4658', 'loss': '1.4658'}
Train | Epoch: 2 | Step: 230 / 442 | {'loss_reg': '0.9735', 'loss': '0.9735'}
Train | Epoch: 2 | Step: 240 / 442 | {'loss_reg': '0.9827', 'loss': '0.9827'}
Train | Epoch: 2 | Step: 250 / 442 | {'loss_reg': '2.0559', 'loss': '2.0559'}
Train | Epoch: 2 | Step: 260 / 442 | {'loss_reg': '10.5164', 'loss': '10.5164'}
Train | Epoch: 2 | Step: 270 / 442 | {'loss_reg': '1.5242', 'loss': '1.5242'}
Train | Epoch: 2 | Step: 280 / 442 | {'loss_reg': '0.5393', 'loss': '0.5393'}
Train | Epoch: 2 | Step: 290 / 442 | {'loss_reg': '1.7879', 'loss': '1.7879'}
Train | Epoch: 2 | Step: 300 / 442 | {'loss_reg': '1.8241', 'loss': '1.8241'}
Train | Epoch: 2 | Step: 310 / 442 | {'loss_reg': '3.4769', 'loss': '3.4769'}
Train | Epoch: 2 | Step: 320 / 442 | {'loss_reg': '2.0323', 'loss': '2.0323'}
Train | Epoch: 2 | Step: 330 / 442 | {'loss_reg': '8.7220', 'loss': '8.7220'}
Train | Epoch: 2 | Step: 340 / 442 | {'loss_reg': '1.3232', 'loss': '1.3232'}
Train | Epoch: 2 | Step: 350 / 442 | {'loss_reg': '3.1793', 'loss': '3.1793'}
Train | Epoch: 2 | Step: 360 / 442 | {'loss_reg': '5.5019', 'loss': '5.5019'}
Train | Epoch: 2 | Step: 370 / 442 | {'loss_reg': '3.2677', 'loss': '3.2677'}
Train | Epoch: 2 | Step: 380 / 442 | {'loss_reg': '3.1343', 'loss': '3.1343'}
Train | Epoch: 2 | Step: 390 / 442 | {'loss_reg': '1.8909', 'loss': '1.8909'}
Train | Epoch: 2 | Step: 400 / 442 | {'loss_reg': '3.2645', 'loss': '3.2645'}
Train | Epoch: 2 | Step: 410 / 442 | {'loss_reg': '3.8410', 'loss': '3.8410'}
Train | Epoch: 2 | Step: 420 / 442 | {'loss_reg': '0.8995', 'loss': '0.8995'}
Train | Epoch: 2 | Step: 430 / 442 | {'loss_reg': '1.9199', 'loss': '1.9199'}
Train | Epoch: 2 | Step: 440 / 442 | {'loss_reg': '3.6561', 'loss': '3.6561'}
Val | Epoch: 2 | {'rmse': '13.604', 'pearson': '0.931', 'r2': '0.866', 'spearmanr': '0.912'}
Train | Epoch: 3 | Step: 0 / 442 | {'loss_reg': '3.2996', 'loss': '3.2996'}
Train | Epoch: 3 | Step: 10 / 442 | {'loss_reg': '1.7958', 'loss': '1.7958'}
Train | Epoch: 3 | Step: 20 / 442 | {'loss_reg': '2.6483', 'loss': '2.6483'}
Train | Epoch: 3 | Step: 30 / 442 | {'loss_reg': '6.5563', 'loss': '6.5563'}
Train | Epoch: 3 | Step: 40 / 442 | {'loss_reg': '0.2597', 'loss': '0.2597'}
Train | Epoch: 3 | Step: 50 / 442 | {'loss_reg': '4.4903', 'loss': '4.4903'}
Train | Epoch: 3 | Step: 60 / 442 | {'loss_reg': '8.5729', 'loss': '8.5729'}
Train | Epoch: 3 | Step: 70 / 442 | {'loss_reg': '1.0082', 'loss': '1.0082'}
Train | Epoch: 3 | Step: 80 / 442 | {'loss_reg': '1.6514', 'loss': '1.6514'}
Train | Epoch: 3 | Step: 90 / 442 | {'loss_reg': '1.7176', 'loss': '1.7176'}
Train | Epoch: 3 | Step: 100 / 442 | {'loss_reg': '0.4604', 'loss': '0.4604'}
Train | Epoch: 3 | Step: 110 / 442 | {'loss_reg': '0.7507', 'loss': '0.7507'}
Train | Epoch: 3 | Step: 120 / 442 | {'loss_reg': '2.3270', 'loss': '2.3270'}
Train | Epoch: 3 | Step: 130 / 442 | {'loss_reg': '2.4279', 'loss': '2.4279'}
Train | Epoch: 3 | Step: 140 / 442 | {'loss_reg': '1.5742', 'loss': '1.5742'}
Train | Epoch: 3 | Step: 150 / 442 | {'loss_reg': '3.8293', 'loss': '3.8293'}
Train | Epoch: 3 | Step: 160 / 442 | {'loss_reg': '4.3836', 'loss': '4.3836'}
Train | Epoch: 3 | Step: 170 / 442 | {'loss_reg': '2.8733', 'loss': '2.8733'}
Train | Epoch: 3 | Step: 180 / 442 | {'loss_reg': '3.3357', 'loss': '3.3357'}
Train | Epoch: 3 | Step: 190 / 442 | {'loss_reg': '1.4385', 'loss': '1.4385'}
