SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 442 | {'loss_reg': '8.8572', 'loss': '8.8572'}
Train | Epoch: 1 | Step: 10 / 442 | {'loss_reg': '12.6230', 'loss': '12.6230'}
Train | Epoch: 1 | Step: 20 / 442 | {'loss_reg': '11.8934', 'loss': '11.8934'}
Train | Epoch: 1 | Step: 30 / 442 | {'loss_reg': '9.9762', 'loss': '9.9762'}
Train | Epoch: 1 | Step: 40 / 442 | {'loss_reg': '11.6706', 'loss': '11.6706'}
Train | Epoch: 1 | Step: 50 / 442 | {'loss_reg': '6.8571', 'loss': '6.8571'}
Train | Epoch: 1 | Step: 60 / 442 | {'loss_reg': '10.9246', 'loss': '10.9246'}
Train | Epoch: 1 | Step: 70 / 442 | {'loss_reg': '9.1585', 'loss': '9.1585'}
Train | Epoch: 1 | Step: 80 / 442 | {'loss_reg': '10.1019', 'loss': '10.1019'}
Train | Epoch: 1 | Step: 90 / 442 | {'loss_reg': '5.2337', 'loss': '5.2337'}
Train | Epoch: 1 | Step: 100 / 442 | {'loss_reg': '8.4173', 'loss': '8.4173'}
Train | Epoch: 1 | Step: 110 / 442 | {'loss_reg': '9.3465', 'loss': '9.3465'}
Train | Epoch: 1 | Step: 120 / 442 | {'loss_reg': '3.9385', 'loss': '3.9385'}
Train | Epoch: 1 | Step: 130 / 442 | {'loss_reg': '7.7969', 'loss': '7.7969'}
Train | Epoch: 1 | Step: 140 / 442 | {'loss_reg': '7.8820', 'loss': '7.8820'}
Train | Epoch: 1 | Step: 150 / 442 | {'loss_reg': '5.0264', 'loss': '5.0264'}
Train | Epoch: 1 | Step: 160 / 442 | {'loss_reg': '8.6918', 'loss': '8.6918'}
Train | Epoch: 1 | Step: 170 / 442 | {'loss_reg': '8.0973', 'loss': '8.0973'}
Train | Epoch: 1 | Step: 180 / 442 | {'loss_reg': '7.1121', 'loss': '7.1121'}
Train | Epoch: 1 | Step: 190 / 442 | {'loss_reg': '9.1764', 'loss': '9.1764'}
Train | Epoch: 1 | Step: 200 / 442 | {'loss_reg': '5.2280', 'loss': '5.2280'}
Train | Epoch: 1 | Step: 210 / 442 | {'loss_reg': '5.0480', 'loss': '5.0480'}
Train | Epoch: 1 | Step: 220 / 442 | {'loss_reg': '2.4266', 'loss': '2.4266'}
Train | Epoch: 1 | Step: 230 / 442 | {'loss_reg': '7.1010', 'loss': '7.1010'}
Train | Epoch: 1 | Step: 240 / 442 | {'loss_reg': '3.1129', 'loss': '3.1129'}
Train | Epoch: 1 | Step: 250 / 442 | {'loss_reg': '6.0832', 'loss': '6.0832'}
Train | Epoch: 1 | Step: 260 / 442 | {'loss_reg': '4.7343', 'loss': '4.7343'}
Train | Epoch: 1 | Step: 270 / 442 | {'loss_reg': '2.5643', 'loss': '2.5643'}
