SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 443 | {'loss_reg': '15.3004', 'loss': '15.3004'}
Train | Epoch: 1 | Step: 10 / 443 | {'loss_reg': '7.9976', 'loss': '7.9976'}
Train | Epoch: 1 | Step: 20 / 443 | {'loss_reg': '8.9130', 'loss': '8.9130'}
Train | Epoch: 1 | Step: 30 / 443 | {'loss_reg': '7.8737', 'loss': '7.8737'}
Train | Epoch: 1 | Step: 40 / 443 | {'loss_reg': '10.3892', 'loss': '10.3892'}
Train | Epoch: 1 | Step: 50 / 443 | {'loss_reg': '10.7691', 'loss': '10.7691'}
Train | Epoch: 1 | Step: 60 / 443 | {'loss_reg': '7.1236', 'loss': '7.1236'}
Train | Epoch: 1 | Step: 70 / 443 | {'loss_reg': '6.0910', 'loss': '6.0910'}
Train | Epoch: 1 | Step: 80 / 443 | {'loss_reg': '2.6317', 'loss': '2.6317'}
Train | Epoch: 1 | Step: 90 / 443 | {'loss_reg': '6.5523', 'loss': '6.5523'}
Train | Epoch: 1 | Step: 100 / 443 | {'loss_reg': '3.1770', 'loss': '3.1770'}
Train | Epoch: 1 | Step: 110 / 443 | {'loss_reg': '3.1855', 'loss': '3.1855'}
Train | Epoch: 1 | Step: 120 / 443 | {'loss_reg': '2.1580', 'loss': '2.1580'}
Train | Epoch: 1 | Step: 130 / 443 | {'loss_reg': '2.1709', 'loss': '2.1709'}
Train | Epoch: 1 | Step: 140 / 443 | {'loss_reg': '3.6080', 'loss': '3.6080'}
Train | Epoch: 1 | Step: 150 / 443 | {'loss_reg': '4.7215', 'loss': '4.7215'}
Train | Epoch: 1 | Step: 160 / 443 | {'loss_reg': '2.3622', 'loss': '2.3622'}
Train | Epoch: 1 | Step: 170 / 443 | {'loss_reg': '5.2081', 'loss': '5.2081'}
Train | Epoch: 1 | Step: 180 / 443 | {'loss_reg': '2.5781', 'loss': '2.5781'}
Train | Epoch: 1 | Step: 190 / 443 | {'loss_reg': '2.1575', 'loss': '2.1575'}
Train | Epoch: 1 | Step: 200 / 443 | {'loss_reg': '3.4309', 'loss': '3.4309'}
Train | Epoch: 1 | Step: 210 / 443 | {'loss_reg': '2.9808', 'loss': '2.9808'}
Train | Epoch: 1 | Step: 220 / 443 | {'loss_reg': '2.0858', 'loss': '2.0858'}
Train | Epoch: 1 | Step: 230 / 443 | {'loss_reg': '2.5590', 'loss': '2.5590'}
Train | Epoch: 1 | Step: 240 / 443 | {'loss_reg': '2.1632', 'loss': '2.1632'}
Train | Epoch: 1 | Step: 250 / 443 | {'loss_reg': '2.2263', 'loss': '2.2263'}
Train | Epoch: 1 | Step: 260 / 443 | {'loss_reg': '2.7699', 'loss': '2.7699'}
Train | Epoch: 1 | Step: 270 / 443 | {'loss_reg': '2.1585', 'loss': '2.1585'}
Train | Epoch: 1 | Step: 280 / 443 | {'loss_reg': '6.1271', 'loss': '6.1271'}
Train | Epoch: 1 | Step: 290 / 443 | {'loss_reg': '1.8930', 'loss': '1.8930'}
Train | Epoch: 1 | Step: 300 / 443 | {'loss_reg': '5.2474', 'loss': '5.2474'}
Train | Epoch: 1 | Step: 310 / 443 | {'loss_reg': '0.6040', 'loss': '0.6040'}
Train | Epoch: 1 | Step: 320 / 443 | {'loss_reg': '3.0342', 'loss': '3.0342'}
Train | Epoch: 1 | Step: 330 / 443 | {'loss_reg': '3.6532', 'loss': '3.6532'}
Train | Epoch: 1 | Step: 340 / 443 | {'loss_reg': '1.3433', 'loss': '1.3433'}
Train | Epoch: 1 | Step: 350 / 443 | {'loss_reg': '6.8257', 'loss': '6.8257'}
Train | Epoch: 1 | Step: 360 / 443 | {'loss_reg': '4.5881', 'loss': '4.5881'}
Train | Epoch: 1 | Step: 370 / 443 | {'loss_reg': '2.5318', 'loss': '2.5318'}
Train | Epoch: 1 | Step: 380 / 443 | {'loss_reg': '2.6663', 'loss': '2.6663'}
Train | Epoch: 1 | Step: 390 / 443 | {'loss_reg': '2.0385', 'loss': '2.0385'}
Train | Epoch: 1 | Step: 400 / 443 | {'loss_reg': '7.6301', 'loss': '7.6301'}
Train | Epoch: 1 | Step: 410 / 443 | {'loss_reg': '2.6803', 'loss': '2.6803'}
Train | Epoch: 1 | Step: 420 / 443 | {'loss_reg': '1.3293', 'loss': '1.3293'}
Train | Epoch: 1 | Step: 430 / 443 | {'loss_reg': '3.3998', 'loss': '3.3998'}
Train | Epoch: 1 | Step: 440 / 443 | {'loss_reg': '4.7432', 'loss': '4.7432'}
Val | Epoch: 1 | {'rmse': '14.659', 'pearson': '0.935', 'r2': '0.841', 'spearmanr': '0.905'}
Train | Epoch: 2 | Step: 0 / 443 | {'loss_reg': '1.4023', 'loss': '1.4023'}
Train | Epoch: 2 | Step: 10 / 443 | {'loss_reg': '1.9534', 'loss': '1.9534'}
Train | Epoch: 2 | Step: 20 / 443 | {'loss_reg': '1.4537', 'loss': '1.4537'}
Train | Epoch: 2 | Step: 30 / 443 | {'loss_reg': '1.1380', 'loss': '1.1380'}
Train | Epoch: 2 | Step: 40 / 443 | {'loss_reg': '3.0604', 'loss': '3.0604'}
Train | Epoch: 2 | Step: 50 / 443 | {'loss_reg': '3.4222', 'loss': '3.4222'}
Train | Epoch: 2 | Step: 60 / 443 | {'loss_reg': '1.5626', 'loss': '1.5626'}
