SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 443 | {'loss_reg': '20.0169', 'loss': '20.0169'}
Train | Epoch: 1 | Step: 10 / 443 | {'loss_reg': '13.5648', 'loss': '13.5648'}
Train | Epoch: 1 | Step: 20 / 443 | {'loss_reg': '6.5728', 'loss': '6.5728'}
Train | Epoch: 1 | Step: 30 / 443 | {'loss_reg': '8.7497', 'loss': '8.7497'}
Train | Epoch: 1 | Step: 40 / 443 | {'loss_reg': '9.0123', 'loss': '9.0123'}
Train | Epoch: 1 | Step: 50 / 443 | {'loss_reg': '7.4472', 'loss': '7.4472'}
Train | Epoch: 1 | Step: 60 / 443 | {'loss_reg': '8.0438', 'loss': '8.0438'}
Train | Epoch: 1 | Step: 70 / 443 | {'loss_reg': '8.9465', 'loss': '8.9465'}
Train | Epoch: 1 | Step: 80 / 443 | {'loss_reg': '8.6543', 'loss': '8.6543'}
Train | Epoch: 1 | Step: 90 / 443 | {'loss_reg': '6.1588', 'loss': '6.1588'}
Train | Epoch: 1 | Step: 100 / 443 | {'loss_reg': '9.2657', 'loss': '9.2657'}
Train | Epoch: 1 | Step: 110 / 443 | {'loss_reg': '8.1345', 'loss': '8.1345'}
Train | Epoch: 1 | Step: 120 / 443 | {'loss_reg': '5.6302', 'loss': '5.6302'}
Train | Epoch: 1 | Step: 130 / 443 | {'loss_reg': '3.6133', 'loss': '3.6133'}
Train | Epoch: 1 | Step: 140 / 443 | {'loss_reg': '7.5351', 'loss': '7.5351'}
Train | Epoch: 1 | Step: 150 / 443 | {'loss_reg': '4.4710', 'loss': '4.4710'}
Train | Epoch: 1 | Step: 160 / 443 | {'loss_reg': '7.8989', 'loss': '7.8989'}
Train | Epoch: 1 | Step: 170 / 443 | {'loss_reg': '4.2060', 'loss': '4.2060'}
Train | Epoch: 1 | Step: 180 / 443 | {'loss_reg': '1.8989', 'loss': '1.8989'}
Train | Epoch: 1 | Step: 190 / 443 | {'loss_reg': '2.9951', 'loss': '2.9951'}
Train | Epoch: 1 | Step: 200 / 443 | {'loss_reg': '1.9957', 'loss': '1.9957'}
Train | Epoch: 1 | Step: 210 / 443 | {'loss_reg': '6.3230', 'loss': '6.3230'}
Train | Epoch: 1 | Step: 220 / 443 | {'loss_reg': '2.6048', 'loss': '2.6048'}
Train | Epoch: 1 | Step: 230 / 443 | {'loss_reg': '2.8298', 'loss': '2.8298'}
Train | Epoch: 1 | Step: 240 / 443 | {'loss_reg': '1.0872', 'loss': '1.0872'}
Train | Epoch: 1 | Step: 250 / 443 | {'loss_reg': '3.1918', 'loss': '3.1918'}
Train | Epoch: 1 | Step: 260 / 443 | {'loss_reg': '2.6549', 'loss': '2.6549'}
Train | Epoch: 1 | Step: 270 / 443 | {'loss_reg': '3.3616', 'loss': '3.3616'}
