SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 443 | {'loss_reg': '10.0079', 'loss_triplet': '1.0116', 'loss': '11.0196'}
Train | Epoch: 2 | Step: 190 / 443 | {'loss_reg': '2.5581', 'loss_triplet': '0.0515', 'loss': '2.6096'}
Train | Epoch: 2 | Step: 200 / 443 | {'loss_reg': '0.2944', 'loss_triplet': '0.0242', 'loss': '0.3185'}
Train | Epoch: 2 | Step: 210 / 443 | {'loss_reg': '0.9618', 'loss_triplet': '0.0883', 'loss': '1.0500'}
Train | Epoch: 2 | Step: 220 / 443 | {'loss_reg': '6.8456', 'loss_triplet': '0.0415', 'loss': '6.8871'}
Train | Epoch: 2 | Step: 230 / 443 | {'loss_reg': '2.8030', 'loss_triplet': '0.0276', 'loss': '2.8306'}
Train | Epoch: 2 | Step: 240 / 443 | {'loss_reg': '3.7561', 'loss_triplet': '0.0320', 'loss': '3.7881'}
Train | Epoch: 2 | Step: 250 / 443 | {'loss_reg': '2.6804', 'loss_triplet': '0.0282', 'loss': '2.7085'}
Train | Epoch: 2 | Step: 260 / 443 | {'loss_reg': '2.0488', 'loss_triplet': '0.0288', 'loss': '2.0775'}
Train | Epoch: 2 | Step: 270 / 443 | {'loss_reg': '1.2167', 'loss_triplet': '0.0844', 'loss': '1.3011'}
Train | Epoch: 2 | Step: 280 / 443 | {'loss_reg': '1.5727', 'loss_triplet': '0.0358', 'loss': '1.6085'}
Train | Epoch: 2 | Step: 290 / 443 | {'loss_reg': '0.6203', 'loss_triplet': '0.0225', 'loss': '0.6428'}
Train | Epoch: 2 | Step: 300 / 443 | {'loss_reg': '1.9462', 'loss_triplet': '0.0435', 'loss': '1.9897'}
Train | Epoch: 2 | Step: 310 / 443 | {'loss_reg': '7.9213', 'loss_triplet': '0.0567', 'loss': '7.9780'}
Train | Epoch: 2 | Step: 320 / 443 | {'loss_reg': '2.7096', 'loss_triplet': '0.0383', 'loss': '2.7479'}
Train | Epoch: 2 | Step: 330 / 443 | {'loss_reg': '5.8409', 'loss_triplet': '0.0355', 'loss': '5.8763'}
Train | Epoch: 2 | Step: 340 / 443 | {'loss_reg': '3.9279', 'loss_triplet': '0.0417', 'loss': '3.9695'}
Train | Epoch: 2 | Step: 350 / 443 | {'loss_reg': '1.6595', 'loss_triplet': '0.1110', 'loss': '1.7705'}
Train | Epoch: 2 | Step: 360 / 443 | {'loss_reg': '0.3405', 'loss_triplet': '0.0334', 'loss': '0.3738'}
Train | Epoch: 2 | Step: 370 / 443 | {'loss_reg': '1.2434', 'loss_triplet': '0.0273', 'loss': '1.2707'}
Train | Epoch: 2 | Step: 380 / 443 | {'loss_reg': '1.2997', 'loss_triplet': '0.0357', 'loss': '1.3353'}
Train | Epoch: 2 | Step: 390 / 443 | {'loss_reg': '1.1247', 'loss_triplet': '0.0934', 'loss': '1.2181'}
Train | Epoch: 2 | Step: 400 / 443 | {'loss_reg': '1.5372', 'loss_triplet': '0.0279', 'loss': '1.5651'}
Train | Epoch: 2 | Step: 410 / 443 | {'loss_reg': '2.8359', 'loss_triplet': '0.0200', 'loss': '2.8559'}
Train | Epoch: 2 | Step: 420 / 443 | {'loss_reg': '2.2718', 'loss_triplet': '0.0456', 'loss': '2.3174'}
Train | Epoch: 2 | Step: 430 / 443 | {'loss_reg': '3.4971', 'loss_triplet': '0.0517', 'loss': '3.5488'}
Train | Epoch: 2 | Step: 440 / 443 | {'loss_reg': '2.7122', 'loss_triplet': '0.0613', 'loss': '2.7736'}
Val | Epoch: 2 | {'rmse': '10.731', 'pearson': '0.957', 'r2': '0.914', 'spearmanr': '0.922'}
Train | Epoch: 3 | Step: 0 / 443 | {'loss_reg': '1.9456', 'loss_triplet': '0.0934', 'loss': '2.0391'}
Train | Epoch: 3 | Step: 10 / 443 | {'loss_reg': '1.2239', 'loss_triplet': '0.0308', 'loss': '1.2548'}
Train | Epoch: 3 | Step: 20 / 443 | {'loss_reg': '0.3765', 'loss_triplet': '0.0358', 'loss': '0.4123'}
Train | Epoch: 3 | Step: 30 / 443 | {'loss_reg': '1.2905', 'loss_triplet': '0.0819', 'loss': '1.3723'}
Train | Epoch: 3 | Step: 40 / 443 | {'loss_reg': '5.5903', 'loss_triplet': '0.0310', 'loss': '5.6213'}
Train | Epoch: 3 | Step: 50 / 443 | {'loss_reg': '1.4723', 'loss_triplet': '0.0455', 'loss': '1.5178'}
Train | Epoch: 3 | Step: 60 / 443 | {'loss_reg': '1.0828', 'loss_triplet': '0.0789', 'loss': '1.1618'}
Train | Epoch: 3 | Step: 70 / 443 | {'loss_reg': '1.5878', 'loss_triplet': '0.0246', 'loss': '1.6124'}
Train | Epoch: 3 | Step: 80 / 443 | {'loss_reg': '2.9615', 'loss_triplet': '0.0263', 'loss': '2.9877'}
Train | Epoch: 3 | Step: 90 / 443 | {'loss_reg': '3.0062', 'loss_triplet': '0.0468', 'loss': '3.0530'}
Train | Epoch: 3 | Step: 100 / 443 | {'loss_reg': '1.0665', 'loss_triplet': '0.0365', 'loss': '1.1031'}
Train | Epoch: 3 | Step: 110 / 443 | {'loss_reg': '3.0923', 'loss_triplet': '0.0551', 'loss': '3.1474'}
Train | Epoch: 3 | Step: 120 / 443 | {'loss_reg': '2.0404', 'loss_triplet': '0.1194', 'loss': '2.1598'}
Train | Epoch: 3 | Step: 130 / 443 | {'loss_reg': '2.3263', 'loss_triplet': '0.0662', 'loss': '2.3925'}
Train | Epoch: 3 | Step: 140 / 443 | {'loss_reg': '1.3761', 'loss_triplet': '0.0726', 'loss': '1.4487'}
Train | Epoch: 3 | Step: 150 / 443 | {'loss_reg': '1.7088', 'loss_triplet': '0.0562', 'loss': '1.7651'}
Train | Epoch: 3 | Step: 160 / 443 | {'loss_reg': '1.6096', 'loss_triplet': '0.0833', 'loss': '1.6929'}
Train | Epoch: 3 | Step: 170 / 443 | {'loss_reg': '1.6200', 'loss_triplet': '0.0339', 'loss': '1.6540'}
Train | Epoch: 3 | Step: 180 / 443 | {'loss_reg': '1.6555', 'loss_triplet': '0.1004', 'loss': '1.7559'}
Train | Epoch: 3 | Step: 190 / 443 | {'loss_reg': '2.6200', 'loss_triplet': '0.0463', 'loss': '2.6663'}
Train | Epoch: 3 | Step: 200 / 443 | {'loss_reg': '2.0873', 'loss_triplet': '0.0791', 'loss': '2.1664'}
Train | Epoch: 3 | Step: 210 / 443 | {'loss_reg': '0.4348', 'loss_triplet': '0.0320', 'loss': '0.4668'}
Train | Epoch: 3 | Step: 220 / 443 | {'loss_reg': '0.3249', 'loss_triplet': '0.0491', 'loss': '0.3740'}
Train | Epoch: 3 | Step: 230 / 443 | {'loss_reg': '1.2805', 'loss_triplet': '0.0297', 'loss': '1.3102'}
Train | Epoch: 3 | Step: 240 / 443 | {'loss_reg': '2.1303', 'loss_triplet': '0.0364', 'loss': '2.1667'}
Train | Epoch: 3 | Step: 250 / 443 | {'loss_reg': '2.6447', 'loss_triplet': '0.0871', 'loss': '2.7318'}
Train | Epoch: 3 | Step: 260 / 443 | {'loss_reg': '2.0239', 'loss_triplet': '0.0552', 'loss': '2.0790'}
Train | Epoch: 3 | Step: 270 / 443 | {'loss_reg': '1.8439', 'loss_triplet': '0.1229', 'loss': '1.9668'}
Train | Epoch: 3 | Step: 280 / 443 | {'loss_reg': '0.7847', 'loss_triplet': '0.0400', 'loss': '0.8247'}
Train | Epoch: 3 | Step: 290 / 443 | {'loss_reg': '1.6091', 'loss_triplet': '0.0312', 'loss': '1.6403'}
Train | Epoch: 3 | Step: 300 / 443 | {'loss_reg': '9.2424', 'loss_triplet': '0.0449', 'loss': '9.2872'}
Train | Epoch: 3 | Step: 310 / 443 | {'loss_reg': '0.9012', 'loss_triplet': '0.0842', 'loss': '0.9855'}
Train | Epoch: 3 | Step: 320 / 443 | {'loss_reg': '0.1749', 'loss_triplet': '0.0512', 'loss': '0.2261'}
Train | Epoch: 3 | Step: 330 / 443 | {'loss_reg': '1.5480', 'loss_triplet': '0.0316', 'loss': '1.5796'}
Train | Epoch: 3 | Step: 340 / 443 | {'loss_reg': '3.6445', 'loss_triplet': '0.0754', 'loss': '3.7199'}
Train | Epoch: 3 | Step: 350 / 443 | {'loss_reg': '0.8775', 'loss_triplet': '0.0451', 'loss': '0.9227'}
Train | Epoch: 3 | Step: 360 / 443 | {'loss_reg': '2.8947', 'loss_triplet': '0.1202', 'loss': '3.0148'}
Train | Epoch: 3 | Step: 370 / 443 | {'loss_reg': '1.2216', 'loss_triplet': '0.0661', 'loss': '1.2876'}
Train | Epoch: 3 | Step: 380 / 443 | {'loss_reg': '1.0660', 'loss_triplet': '0.0396', 'loss': '1.1056'}
Train | Epoch: 3 | Step: 390 / 443 | {'loss_reg': '0.8978', 'loss_triplet': '0.0618', 'loss': '0.9596'}
Train | Epoch: 3 | Step: 400 / 443 | {'loss_reg': '0.6039', 'loss_triplet': '0.0479', 'loss': '0.6517'}
Train | Epoch: 3 | Step: 410 / 443 | {'loss_reg': '0.1254', 'loss_triplet': '0.0589', 'loss': '0.1842'}
Train | Epoch: 3 | Step: 420 / 443 | {'loss_reg': '3.5004', 'loss_triplet': '0.0263', 'loss': '3.5268'}
Train | Epoch: 3 | Step: 430 / 443 | {'loss_reg': '1.4314', 'loss_triplet': '0.0360', 'loss': '1.4674'}
Train | Epoch: 3 | Step: 440 / 443 | {'loss_reg': '2.2142', 'loss_triplet': '0.0662', 'loss': '2.2804'}
Val | Epoch: 3 | {'rmse': '11.462', 'pearson': '0.950', 'r2': '0.902', 'spearmanr': '0.922'}
Train | Epoch: 4 | Step: 0 / 443 | {'loss_reg': '1.9230', 'loss_triplet': '0.0472', 'loss': '1.9702'}
Train | Epoch: 4 | Step: 10 / 443 | {'loss_reg': '2.4074', 'loss_triplet': '0.1392', 'loss': '2.5466'}
Train | Epoch: 4 | Step: 20 / 443 | {'loss_reg': '0.6275', 'loss_triplet': '0.0350', 'loss': '0.6625'}
Train | Epoch: 4 | Step: 30 / 443 | {'loss_reg': '1.2032', 'loss_triplet': '0.0249', 'loss': '1.2281'}
Train | Epoch: 4 | Step: 40 / 443 | {'loss_reg': '3.3062', 'loss_triplet': '0.0654', 'loss': '3.3716'}
Train | Epoch: 4 | Step: 50 / 443 | {'loss_reg': '1.0396', 'loss_triplet': '0.0244', 'loss': '1.0639'}
Train | Epoch: 4 | Step: 60 / 443 | {'loss_reg': '1.3130', 'loss_triplet': '0.0830', 'loss': '1.3961'}
Train | Epoch: 4 | Step: 70 / 443 | {'loss_reg': '3.6415', 'loss_triplet': '0.0457', 'loss': '3.6872'}
Train | Epoch: 4 | Step: 80 / 443 | {'loss_reg': '1.0803', 'loss_triplet': '0.0466', 'loss': '1.1269'}
Train | Epoch: 4 | Step: 90 / 443 | {'loss_reg': '2.7225', 'loss_triplet': '0.0706', 'loss': '2.7931'}
Train | Epoch: 4 | Step: 100 / 443 | {'loss_reg': '0.3775', 'loss_triplet': '0.0314', 'loss': '0.4089'}
Train | Epoch: 4 | Step: 110 / 443 | {'loss_reg': '2.3113', 'loss_triplet': '0.0420', 'loss': '2.3533'}
Train | Epoch: 4 | Step: 120 / 443 | {'loss_reg': '1.8274', 'loss_triplet': '0.0675', 'loss': '1.8948'}
Train | Epoch: 4 | Step: 130 / 443 | {'loss_reg': '0.8121', 'loss_triplet': '0.1095', 'loss': '0.9216'}
Train | Epoch: 4 | Step: 140 / 443 | {'loss_reg': '1.5806', 'loss_triplet': '0.2766', 'loss': '1.8572'}
Train | Epoch: 4 | Step: 150 / 443 | {'loss_reg': '2.2639', 'loss_triplet': '0.0559', 'loss': '2.3197'}
Train | Epoch: 4 | Step: 160 / 443 | {'loss_reg': '2.5469', 'loss_triplet': '0.0664', 'loss': '2.6132'}
Train | Epoch: 4 | Step: 170 / 443 | {'loss_reg': '0.5089', 'loss_triplet': '0.0645', 'loss': '0.5734'}
Train | Epoch: 4 | Step: 180 / 443 | {'loss_reg': '1.3603', 'loss_triplet': '0.0453', 'loss': '1.4056'}
Train | Epoch: 4 | Step: 190 / 443 | {'loss_reg': '8.4600', 'loss_triplet': '0.0263', 'loss': '8.4863'}
Train | Epoch: 4 | Step: 200 / 443 | {'loss_reg': '1.7273', 'loss_triplet': '0.1129', 'loss': '1.8402'}
Train | Epoch: 4 | Step: 210 / 443 | {'loss_reg': '0.5916', 'loss_triplet': '0.0377', 'loss': '0.6293'}
Train | Epoch: 4 | Step: 220 / 443 | {'loss_reg': '1.6392', 'loss_triplet': '0.0905', 'loss': '1.7297'}
Train | Epoch: 4 | Step: 230 / 443 | {'loss_reg': '0.5861', 'loss_triplet': '0.0298', 'loss': '0.6159'}
Train | Epoch: 4 | Step: 240 / 443 | {'loss_reg': '0.3076', 'loss_triplet': '0.0321', 'loss': '0.3398'}
Train | Epoch: 4 | Step: 250 / 443 | {'loss_reg': '1.2398', 'loss_triplet': '0.0498', 'loss': '1.2896'}
Train | Epoch: 4 | Step: 260 / 443 | {'loss_reg': '1.3970', 'loss_triplet': '0.1957', 'loss': '1.5927'}
Train | Epoch: 4 | Step: 270 / 443 | {'loss_reg': '0.9812', 'loss_triplet': '0.0388', 'loss': '1.0200'}
Train | Epoch: 4 | Step: 280 / 443 | {'loss_reg': '1.2100', 'loss_triplet': '0.0430', 'loss': '1.2530'}
Train | Epoch: 4 | Step: 290 / 443 | {'loss_reg': '1.3999', 'loss_triplet': '0.0214', 'loss': '1.4213'}
Train | Epoch: 4 | Step: 300 / 443 | {'loss_reg': '1.5490', 'loss_triplet': '0.0922', 'loss': '1.6412'}
Train | Epoch: 4 | Step: 310 / 443 | {'loss_reg': '6.7273', 'loss_triplet': '0.0585', 'loss': '6.7858'}
Train | Epoch: 4 | Step: 320 / 443 | {'loss_reg': '0.6097', 'loss_triplet': '0.0351', 'loss': '0.6448'}
Train | Epoch: 4 | Step: 330 / 443 | {'loss_reg': '3.1049', 'loss_triplet': '0.0957', 'loss': '3.2006'}
Train | Epoch: 4 | Step: 340 / 443 | {'loss_reg': '1.0893', 'loss_triplet': '0.0358', 'loss': '1.1251'}
Train | Epoch: 4 | Step: 350 / 443 | {'loss_reg': '0.3545', 'loss_triplet': '0.1238', 'loss': '0.4783'}
Train | Epoch: 4 | Step: 360 / 443 | {'loss_reg': '1.8859', 'loss_triplet': '0.1210', 'loss': '2.0070'}
Train | Epoch: 4 | Step: 370 / 443 | {'loss_reg': '4.4195', 'loss_triplet': '0.0592', 'loss': '4.4787'}
Train | Epoch: 4 | Step: 380 / 443 | {'loss_reg': '1.4329', 'loss_triplet': '0.0518', 'loss': '1.4847'}
Train | Epoch: 4 | Step: 390 / 443 | {'loss_reg': '0.1759', 'loss_triplet': '0.0273', 'loss': '0.2032'}
Train | Epoch: 4 | Step: 400 / 443 | {'loss_reg': '1.7637', 'loss_triplet': '0.0576', 'loss': '1.8213'}
Train | Epoch: 4 | Step: 410 / 443 | {'loss_reg': '2.2208', 'loss_triplet': '0.1202', 'loss': '2.3410'}
Train | Epoch: 4 | Step: 420 / 443 | {'loss_reg': '5.1729', 'loss_triplet': '0.0475', 'loss': '5.2204'}
Train | Epoch: 4 | Step: 430 / 443 | {'loss_reg': '2.0625', 'loss_triplet': '0.0773', 'loss': '2.1398'}
Train | Epoch: 4 | Step: 440 / 443 | {'loss_reg': '1.4675', 'loss_triplet': '0.0920', 'loss': '1.5595'}
Val | Epoch: 4 | {'rmse': '9.995', 'pearson': '0.962', 'r2': '0.926', 'spearmanr': '0.933'}
Train | Epoch: 5 | Step: 0 / 443 | {'loss_reg': '0.3405', 'loss_triplet': '0.0319', 'loss': '0.3723'}
Train | Epoch: 5 | Step: 10 / 443 | {'loss_reg': '0.2462', 'loss_triplet': '0.0329', 'loss': '0.2791'}
Train | Epoch: 5 | Step: 20 / 443 | {'loss_reg': '2.5465', 'loss_triplet': '0.0371', 'loss': '2.5836'}
Train | Epoch: 5 | Step: 30 / 443 | {'loss_reg': '0.7409', 'loss_triplet': '0.0446', 'loss': '0.7854'}
Train | Epoch: 5 | Step: 40 / 443 | {'loss_reg': '0.9594', 'loss_triplet': '0.0371', 'loss': '0.9964'}
Train | Epoch: 5 | Step: 50 / 443 | {'loss_reg': '3.5323', 'loss_triplet': '0.0320', 'loss': '3.5643'}
Train | Epoch: 5 | Step: 60 / 443 | {'loss_reg': '9.1291', 'loss_triplet': '0.0511', 'loss': '9.1802'}
Train | Epoch: 5 | Step: 70 / 443 | {'loss_reg': '2.4462', 'loss_triplet': '0.0584', 'loss': '2.5046'}
Train | Epoch: 5 | Step: 80 / 443 | {'loss_reg': '2.5617', 'loss_triplet': '0.1297', 'loss': '2.6913'}
Train | Epoch: 5 | Step: 90 / 443 | {'loss_reg': '2.7606', 'loss_triplet': '0.1432', 'loss': '2.9037'}
Train | Epoch: 5 | Step: 100 / 443 | {'loss_reg': '0.5205', 'loss_triplet': '0.0502', 'loss': '0.5706'}
Train | Epoch: 5 | Step: 110 / 443 | {'loss_reg': '0.6003', 'loss_triplet': '0.0468', 'loss': '0.6472'}
Train | Epoch: 5 | Step: 120 / 443 | {'loss_reg': '1.0596', 'loss_triplet': '0.0403', 'loss': '1.0998'}
Train | Epoch: 5 | Step: 130 / 443 | {'loss_reg': '1.0106', 'loss_triplet': '0.0553', 'loss': '1.0659'}
Train | Epoch: 5 | Step: 140 / 443 | {'loss_reg': '1.7343', 'loss_triplet': '0.0477', 'loss': '1.7821'}
Train | Epoch: 5 | Step: 150 / 443 | {'loss_reg': '1.6331', 'loss_triplet': '0.0271', 'loss': '1.6602'}
Train | Epoch: 5 | Step: 160 / 443 | {'loss_reg': '0.7688', 'loss_triplet': '0.0591', 'loss': '0.8280'}
Train | Epoch: 5 | Step: 170 / 443 | {'loss_reg': '1.0153', 'loss_triplet': '0.0353', 'loss': '1.0507'}
Train | Epoch: 5 | Step: 180 / 443 | {'loss_reg': '1.3334', 'loss_triplet': '0.0349', 'loss': '1.3683'}
Train | Epoch: 5 | Step: 190 / 443 | {'loss_reg': '1.1206', 'loss_triplet': '0.0359', 'loss': '1.1565'}
Train | Epoch: 5 | Step: 200 / 443 | {'loss_reg': '0.7472', 'loss_triplet': '0.0348', 'loss': '0.7821'}
Train | Epoch: 5 | Step: 210 / 443 | {'loss_reg': '1.0142', 'loss_triplet': '0.0469', 'loss': '1.0611'}
Train | Epoch: 5 | Step: 220 / 443 | {'loss_reg': '0.6960', 'loss_triplet': '0.0395', 'loss': '0.7354'}
Train | Epoch: 5 | Step: 230 / 443 | {'loss_reg': '1.7509', 'loss_triplet': '0.0440', 'loss': '1.7948'}
Train | Epoch: 5 | Step: 240 / 443 | {'loss_reg': '2.2825', 'loss_triplet': '0.1134', 'loss': '2.3959'}
Train | Epoch: 5 | Step: 250 / 443 | {'loss_reg': '0.3740', 'loss_triplet': '0.0332', 'loss': '0.4072'}
Train | Epoch: 5 | Step: 260 / 443 | {'loss_reg': '5.5497', 'loss_triplet': '0.0472', 'loss': '5.5970'}
Train | Epoch: 5 | Step: 270 / 443 | {'loss_reg': '0.5658', 'loss_triplet': '0.0399', 'loss': '0.6057'}
Train | Epoch: 5 | Step: 280 / 443 | {'loss_reg': '1.3048', 'loss_triplet': '0.1604', 'loss': '1.4652'}
Train | Epoch: 5 | Step: 290 / 443 | {'loss_reg': '4.6149', 'loss_triplet': '0.0376', 'loss': '4.6525'}
